id	label	task_1_preds	NOT_probs	HOF_probs
628	HOF	HOF	0.025985526	0.9740144
629	NOT	NOT	0.98297757	0.01702254
630	NOT	NOT	0.99549216	0.0045079244
631	NOT	HOF	0.17587541	0.8241247
632	HOF	HOF	0.072126	0.92787397
633	NOT	NOT	0.99122155	0.008778553
634	NOT	NOT	0.9941478	0.005852079
635	NOT	NOT	0.98713917	0.012860671
636	NOT	NOT	0.9939032	0.00609682
637	NOT	NOT	0.987724	0.012276092
638	HOF	HOF	0.0030666925	0.9969334
639	NOT	NOT	0.9955494	0.004450539
640	NOT	NOT	0.9942552	0.005744806
641	HOF	HOF	0.0035085394	0.99649143
642	HOF	HOF	0.07121959	0.92878044
643	NOT	NOT	0.99482733	0.00517271
644	NOT	NOT	0.83398247	0.1660175
645	NOT	NOT	0.9579378	0.04206221
646	NOT	NOT	0.99386126	0.006138672
647	HOF	HOF	0.027196066	0.9728039
648	HOF	HOF	0.14313038	0.8568696
649	HOF	HOF	0.0021891647	0.99781084
650	HOF	HOF	0.0023991084	0.9976008
651	HOF	HOF	0.0022158246	0.9977842
652	NOT	NOT	0.9909028	0.0090971785
653	HOF	NOT	0.91244847	0.087551504
654	HOF	HOF	0.30726776	0.6927323
655	NOT	NOT	0.9939018	0.0060981107
656	HOF	HOF	0.016748955	0.9832511
657	NOT	NOT	0.99562293	0.0043769167
658	HOF	HOF	0.19613379	0.8038662
659	NOT	NOT	0.9919464	0.0080534415
660	NOT	NOT	0.9816597	0.018340468
661	NOT	NOT	0.9920254	0.00797455
662	NOT	NOT	0.99224657	0.007753444
663	NOT	NOT	0.9341022	0.06589789
664	NOT	NOT	0.9325336	0.06746641
665	NOT	NOT	0.98841566	0.0115843825
666	NOT	NOT	0.9513219	0.04867809
667	NOT	NOT	0.9474899	0.052510004
668	HOF	HOF	0.00673637	0.9932636
669	NOT	NOT	0.985961	0.014038883
670	NOT	NOT	0.9919547	0.008045431
671	HOF	HOF	0.002031224	0.99796885
672	NOT	NOT	0.99297404	0.007025787
673	NOT	NOT	0.8720999	0.12790008
674	NOT	NOT	0.9861759	0.01382421
675	NOT	NOT	0.99419045	0.005809432
676	NOT	NOT	0.9952119	0.004788181
677	NOT	NOT	0.9937542	0.0062457365
678	NOT	NOT	0.99575776	0.004242115
679	NOT	NOT	0.884828	0.11517206
680	NOT	NOT	0.94226915	0.057730965
681	HOF	HOF	0.005795642	0.9942042
682	NOT	NOT	0.9693286	0.030671453
683	NOT	NOT	0.98726207	0.012737864
684	NOT	NOT	0.9953692	0.00463076
685	NOT	NOT	0.9874113	0.012588749
686	NOT	NOT	0.99516064	0.0048393747
687	NOT	NOT	0.7359673	0.26403266
688	NOT	NOT	0.9932793	0.0067207636
689	NOT	NOT	0.9915532	0.008446759
690	NOT	NOT	0.9917052	0.008294719
691	NOT	NOT	0.99040896	0.009591086
692	NOT	NOT	0.9787507	0.021249283
693	NOT	NOT	0.9869385	0.013061639
694	HOF	HOF	0.0022172388	0.99778277
695	HOF	HOF	0.003200488	0.9967996
696	NOT	NOT	0.9894783	0.010521579
697	NOT	NOT	0.9821227	0.017877243
698	HOF	HOF	0.0024403483	0.99755967
699	HOF	HOF	0.0024637724	0.9975361
700	NOT	NOT	0.9820314	0.017968716
701	NOT	NOT	0.98867464	0.011325293
702	NOT	NOT	0.99500453	0.004995393
703	NOT	NOT	0.94260967	0.05739029
704	NOT	NOT	0.9943268	0.005673363
705	NOT	NOT	0.9533279	0.046672016
706	NOT	NOT	0.9183256	0.081674516
707	NOT	NOT	0.9714309	0.028569048
708	NOT	NOT	0.99203014	0.007969832
709	NOT	NOT	0.988327	0.011672857
710	HOF	HOF	0.0022794984	0.9977205
711	NOT	NOT	0.96990824	0.030091777
712	NOT	NOT	0.99014217	0.009857981
713	NOT	NOT	0.9935955	0.006404438
714	NOT	NOT	0.98227566	0.017724367
715	NOT	NOT	0.98743343	0.012566564
716	NOT	NOT	0.98327404	0.016726034
717	NOT	NOT	0.99202514	0.00797474
718	NOT	NOT	0.9951488	0.004851144
719	HOF	HOF	0.04078497	0.959215
720	HOF	HOF	0.0071232393	0.99287677
721	HOF	HOF	0.0070126164	0.9929873
722	NOT	NOT	0.99399686	0.0060031763
723	NOT	NOT	0.9956042	0.0043957657
724	NOT	NOT	0.9910091	0.008990906
725	NOT	NOT	0.9823747	0.01762532
726	HOF	HOF	0.016136896	0.9838631
727	NOT	NOT	0.9956203	0.004379572
728	NOT	NOT	0.98404825	0.015951809
729	NOT	NOT	0.9938592	0.0061408826
730	NOT	NOT	0.9900614	0.009938449
731	HOF	HOF	0.002273616	0.9977264
732	NOT	NOT	0.95758295	0.04241714
733	NOT	NOT	0.99203366	0.007966371
734	NOT	NOT	0.9633742	0.036625836
735	NOT	HOF	0.4691715	0.53082854
736	NOT	NOT	0.99067366	0.009326364
737	NOT	NOT	0.9715257	0.0284742
738	NOT	NOT	0.94042516	0.05957476
739	NOT	NOT	0.76064336	0.23935667
740	NOT	NOT	0.991491	0.008509079
741	HOF	HOF	0.007017186	0.9929828
742	NOT	NOT	0.9925116	0.0074883536
743	NOT	NOT	0.9549798	0.045020238
744	NOT	NOT	0.99496305	0.0050371373
745	NOT	NOT	0.99432296	0.005676954
746	NOT	NOT	0.98299044	0.017009566
747	HOF	HOF	0.1897875	0.8102125
748	NOT	NOT	0.9941599	0.005840145
749	NOT	NOT	0.9736237	0.026376368
750	NOT	NOT	0.9882422	0.0117579475
751	HOF	HOF	0.0038641903	0.99613583
752	NOT	NOT	0.9940727	0.0059272395
753	NOT	NOT	0.9522732	0.047726784
754	NOT	NOT	0.76433957	0.23566051
755	NOT	NOT	0.9695045	0.030495556
756	NOT	NOT	0.9946924	0.0053076227
757	NOT	NOT	0.97453046	0.025469556
758	NOT	NOT	0.9910228	0.008977142
759	NOT	NOT	0.9739607	0.026039394
760	NOT	NOT	0.99221295	0.0077871163
761	HOF	HOF	0.04312438	0.9568757
762	NOT	NOT	0.9908799	0.009120246
763	NOT	NOT	0.98832136	0.011678675
764	NOT	NOT	0.99503964	0.0049602403
765	HOF	HOF	0.0059633395	0.9940367
766	HOF	HOF	0.0063861106	0.99361396
767	HOF	HOF	0.0019770346	0.9980231
768	HOF	HOF	0.002206442	0.9977935
769	HOF	HOF	0.0023792163	0.9976208
770	NOT	NOT	0.99080664	0.009193193
771	NOT	NOT	0.98676175	0.0132382605
772	HOF	HOF	0.02327501	0.976725
773	NOT	NOT	0.9671963	0.032803684
774	NOT	NOT	0.98866403	0.011335959
775	HOF	HOF	0.0027366923	0.9972634
776	NOT	NOT	0.9624278	0.037572194
777	NOT	NOT	0.9688311	0.03116885
778	NOT	NOT	0.993771	0.0062291343
779	NOT	NOT	0.9840236	0.015976358
780	NOT	NOT	0.99248105	0.007518996
781	HOF	HOF	0.004622024	0.995378
782	HOF	HOF	0.0060388083	0.9939613
783	HOF	HOF	0.002016328	0.9979838
784	NOT	NOT	0.99180025	0.008199873
785	HOF	HOF	0.0023584643	0.9976415
786	NOT	NOT	0.9811068	0.018893229
787	NOT	NOT	0.9936369	0.0063631004
788	NOT	NOT	0.9596301	0.04036994
789	NOT	NOT	0.99205494	0.007945051
790	NOT	NOT	0.9843636	0.015636425
791	NOT	NOT	0.9946879	0.005312241
792	NOT	NOT	0.9405474	0.059452523
793	NOT	NOT	0.9948003	0.0051997695
794	HOF	HOF	0.0021168333	0.9978832
795	HOF	HOF	0.0022110813	0.99778897
796	NOT	NOT	0.9937042	0.0062956708
797	NOT	NOT	0.99275625	0.007243758
798	HOF	HOF	0.0030876133	0.9969125
799	NOT	NOT	0.9956562	0.0043439195
800	HOF	HOF	0.0024285773	0.99757135
801	HOF	HOF	0.0020308124	0.9979693
802	NOT	NOT	0.9950316	0.0049684118
803	HOF	HOF	0.0022775438	0.9977224
804	HOF	HOF	0.0021683886	0.9978316
805	NOT	NOT	0.8163497	0.1836504
806	NOT	NOT	0.9923639	0.0076362155
807	HOF	HOF	0.02820363	0.97179645
808	NOT	NOT	0.9886657	0.011334262
809	NOT	NOT	0.9932513	0.00674859
810	NOT	NOT	0.99400085	0.005999247
811	HOF	HOF	0.002799867	0.99720013
812	NOT	HOF	0.44006056	0.5599395
813	HOF	NOT	0.9755426	0.02445735
814	NOT	NOT	0.99571574	0.0042842315
815	NOT	NOT	0.98759073	0.012409266
816	NOT	NOT	0.9949505	0.00504945
817	HOF	HOF	0.0021580262	0.997842
818	NOT	NOT	0.9750584	0.024941547
819	NOT	NOT	0.9949331	0.005066765
820	NOT	NOT	0.92685366	0.07314635
821	HOF	HOF	0.002959856	0.99704015
822	NOT	HOF	0.33828998	0.66171
823	NOT	NOT	0.9904949	0.009505096
824	NOT	NOT	0.99232274	0.007677158
825	HOF	HOF	0.0027161192	0.9972838
826	NOT	NOT	0.98966444	0.010335643
827	HOF	HOF	0.002261354	0.99773854
828	NOT	HOF	0.141186	0.85881394
829	HOF	HOF	0.00204255	0.9979574
830	HOF	HOF	0.005051039	0.99494904
831	HOF	HOF	0.0032411758	0.99675894
832	NOT	NOT	0.99266917	0.0073308996
833	NOT	NOT	0.8786311	0.12136896
834	NOT	NOT	0.9911443	0.008855677
835	NOT	NOT	0.9943649	0.005635056
836	NOT	NOT	0.9933074	0.006692497
837	HOF	HOF	0.0022777186	0.99772215
838	NOT	NOT	0.99157685	0.008423093
839	HOF	HOF	0.0023267563	0.9976731
840	NOT	NOT	0.9958608	0.0041392967
841	HOF	HOF	0.009463251	0.9905367
842	HOF	HOF	0.025383353	0.97461665
843	HOF	HOF	0.015120703	0.9848793
844	HOF	HOF	0.0025630665	0.99743694
845	HOF	HOF	0.0076759206	0.9923242
846	HOF	HOF	0.002331174	0.99766886
847	NOT	NOT	0.9961282	0.003871939
848	HOF	HOF	0.0030096741	0.99699044
849	NOT	NOT	0.9938518	0.006148231
850	NOT	NOT	0.9813255	0.018674541
851	HOF	HOF	0.016072327	0.9839276
852	HOF	HOF	0.0997975	0.90020245
853	HOF	HOF	0.0027377221	0.9972622
854	NOT	NOT	0.9663068	0.033693157
855	HOF	HOF	0.0026136609	0.9973863
856	NOT	NOT	0.97547436	0.02452564
857	NOT	NOT	0.99091226	0.009087675
858	HOF	HOF	0.07894681	0.9210532
859	NOT	NOT	0.98793477	0.01206527
860	HOF	HOF	0.0026312252	0.9973687
861	NOT	NOT	0.9872336	0.012766412
862	HOF	HOF	0.0030925097	0.9969075
863	NOT	NOT	0.9449142	0.0550858
864	HOF	HOF	0.017326972	0.9826729
865	HOF	HOF	0.0047901017	0.99520975
866	NOT	NOT	0.83966655	0.16033344
867	NOT	NOT	0.99326766	0.006732243
868	NOT	NOT	0.99506575	0.004934331
869	HOF	HOF	0.073276356	0.92672366
870	HOF	HOF	0.105173305	0.89482677
871	HOF	HOF	0.014025902	0.98597395
872	HOF	HOF	0.002188115	0.99781203
873	NOT	NOT	0.9949426	0.0050575295
874	HOF	HOF	0.13222975	0.86777025
875	NOT	NOT	0.99488026	0.0051197773
876	HOF	HOF	0.05155139	0.94844866
877	NOT	NOT	0.9935815	0.006418477
878	NOT	NOT	0.9922364	0.0077636843
879	HOF	HOF	0.25833908	0.74166095
880	NOT	NOT	0.99585325	0.004146687
881	NOT	NOT	0.9284571	0.0715429
882	HOF	HOF	0.0028964768	0.99710363
883	HOF	HOF	0.00406152	0.9959385
884	NOT	NOT	0.6495358	0.35046425
885	HOF	HOF	0.0063020145	0.99369806
886	NOT	NOT	0.97937524	0.020624647
887	NOT	NOT	0.99057615	0.009423858
888	NOT	NOT	0.9886711	0.011328858
889	NOT	NOT	0.98817456	0.011825403
890	NOT	NOT	0.9954008	0.0045993086
891	NOT	NOT	0.99539936	0.004600563
892	NOT	NOT	0.93938684	0.060613193
893	NOT	NOT	0.99566424	0.0043357164
894	NOT	NOT	0.9823309	0.017669052
895	HOF	HOF	0.002752667	0.9972472
896	NOT	NOT	0.99106586	0.008934131
897	NOT	NOT	0.99429333	0.005706526
898	NOT	NOT	0.98567265	0.014327412
899	NOT	NOT	0.98854077	0.011459333
900	NOT	NOT	0.9924626	0.0075373175
901	HOF	HOF	0.01507938	0.9849207
902	NOT	NOT	0.9865658	0.013434114
903	HOF	HOF	0.0031335559	0.9968664
904	NOT	NOT	0.9958041	0.0041959235
905	NOT	NOT	0.9910049	0.0089952415
906	NOT	NOT	0.99412197	0.005878007
907	NOT	NOT	0.9946369	0.0053632166
908	NOT	NOT	0.98970884	0.010291254
909	NOT	NOT	0.9773948	0.022605259
910	NOT	NOT	0.990429	0.009571121
911	NOT	NOT	0.9956593	0.004340762
912	NOT	NOT	0.9930529	0.0069471635
913	NOT	NOT	0.97870487	0.02129505
914	NOT	NOT	0.99189436	0.00810564
915	HOF	HOF	0.002307725	0.9976924
916	NOT	NOT	0.98690695	0.013092956
917	NOT	NOT	0.9958271	0.004172904
918	NOT	NOT	0.99466085	0.005339114
919	HOF	HOF	0.07288373	0.9271163
920	NOT	NOT	0.99432844	0.0056715347
921	HOF	HOF	0.0020497798	0.99795026
922	NOT	NOT	0.9869248	0.013075261
923	NOT	NOT	0.9921387	0.007861263
924	NOT	NOT	0.99187595	0.008124102
925	NOT	NOT	0.98524714	0.014752933
926	HOF	HOF	0.012916165	0.9870839
927	NOT	NOT	0.9943865	0.005613636
928	NOT	NOT	0.99084634	0.009153715
929	NOT	NOT	0.9425755	0.057424482
930	NOT	NOT	0.99512434	0.0048755654
931	NOT	NOT	0.9943654	0.005634691
932	NOT	NOT	0.9928157	0.007184234
933	HOF	HOF	0.002851696	0.9971483
934	NOT	NOT	0.9791999	0.020800086
935	HOF	HOF	0.0023845294	0.99761534
936	HOF	HOF	0.0029861387	0.99701375
937	NOT	NOT	0.9943275	0.005672527
938	NOT	NOT	0.99513525	0.004864734
939	HOF	HOF	0.020456042	0.979544
940	NOT	NOT	0.94252896	0.05747105
941	NOT	NOT	0.9930207	0.0069793737
942	HOF	HOF	0.0022144273	0.9977856
943	NOT	NOT	0.9883082	0.0116917305
944	NOT	NOT	0.99527645	0.0047235033
945	NOT	NOT	0.9785663	0.021433689
946	HOF	HOF	0.225117	0.7748831
947	NOT	NOT	0.9693558	0.030644167
948	NOT	NOT	0.99035865	0.009641378
949	HOF	HOF	0.00225566	0.99774426
950	NOT	NOT	0.99466723	0.0053327912
951	NOT	NOT	0.9952518	0.004748231
952	NOT	NOT	0.7238158	0.2761842
953	HOF	HOF	0.0035837458	0.99641633
954	NOT	NOT	0.9930375	0.0069625145
955	NOT	NOT	0.9945468	0.0054531326
956	NOT	NOT	0.97874314	0.02125682
957	NOT	NOT	0.99594843	0.004051605
958	NOT	NOT	0.9950491	0.0049507506
959	NOT	NOT	0.9954974	0.0045026443
960	NOT	NOT	0.99102235	0.008977647
961	HOF	HOF	0.004047276	0.9959527
962	HOF	HOF	0.009579111	0.99042076
963	NOT	NOT	0.9752634	0.024736661
964	NOT	NOT	0.9917073	0.008292545
965	HOF	HOF	0.0022435687	0.99775636
966	NOT	NOT	0.97525644	0.02474351
967	NOT	NOT	0.97443634	0.025563622
968	HOF	HOF	0.0025783868	0.9974215
969	NOT	NOT	0.9949839	0.0050160517
970	NOT	NOT	0.99527407	0.004725923
971	NOT	NOT	0.84284174	0.1571582
972	NOT	NOT	0.99568915	0.0043109227
973	NOT	NOT	0.97194034	0.028059643
974	NOT	NOT	0.9577099	0.042290058
975	HOF	NOT	0.866695	0.13330507
976	NOT	HOF	0.4058291	0.594171
977	NOT	NOT	0.9875961	0.012403918
978	NOT	NOT	0.9907294	0.009270418
979	NOT	NOT	0.9836607	0.016339293
980	NOT	NOT	0.9953585	0.0046414593
981	NOT	NOT	0.9948914	0.0051086303
982	NOT	NOT	0.99132884	0.008671231
983	NOT	NOT	0.95826226	0.041737694
984	NOT	NOT	0.9838716	0.016128402
985	HOF	HOF	0.0028591356	0.99714094
986	NOT	NOT	0.9926777	0.0073223403
987	NOT	NOT	0.99586225	0.0041377577
988	NOT	NOT	0.99219096	0.007808965
989	NOT	NOT	0.9818015	0.018198479
990	NOT	NOT	0.98366773	0.016332328
991	NOT	NOT	0.9955508	0.00444916
992	NOT	NOT	0.9953118	0.0046881502
993	HOF	HOF	0.0025655488	0.9974343
994	HOF	HOF	0.0031942965	0.99680555
995	NOT	NOT	0.9819951	0.018005038
996	HOF	HOF	0.00390933	0.9960907
997	NOT	NOT	0.97575045	0.024249462
998	HOF	HOF	0.0040801163	0.99591994
999	NOT	NOT	0.9855897	0.014410261
1000	HOF	HOF	0.0024222257	0.9975777
1001	NOT	NOT	0.99128157	0.008718362
1002	NOT	NOT	0.9854438	0.014556339
1003	NOT	NOT	0.9954857	0.0045141107
1004	NOT	NOT	0.9791427	0.020857368
1005	NOT	NOT	0.94578093	0.054219104
1006	NOT	NOT	0.99498105	0.0050190547
1007	NOT	NOT	0.98833996	0.011660001
1008	NOT	NOT	0.9812291	0.018770762
1009	HOF	HOF	0.0790348	0.92096525
1010	NOT	NOT	0.99369735	0.0063026818
1011	HOF	HOF	0.0021585636	0.9978413
1012	NOT	NOT	0.89269173	0.10730825
1013	NOT	NOT	0.99190575	0.008094358
1014	NOT	NOT	0.9881687	0.011831382
1015	HOF	HOF	0.0019773648	0.9980226
1016	HOF	HOF	0.0025578656	0.9974422
1017	NOT	NOT	0.98704696	0.012953178
1018	HOF	HOF	0.06097803	0.93902194
1019	HOF	HOF	0.0024877584	0.99751234
1020	NOT	NOT	0.9405614	0.05943855
1021	NOT	NOT	0.99386483	0.006135272
1022	NOT	NOT	0.98922145	0.010778551
1023	NOT	NOT	0.9946834	0.0053165467
1024	NOT	NOT	0.98655546	0.013444508
1025	HOF	HOF	0.003253644	0.99674636
1026	NOT	NOT	0.9716452	0.028354848
1027	NOT	NOT	0.99135035	0.008649625
1028	HOF	HOF	0.036389165	0.9636108
1029	HOF	HOF	0.002139835	0.9978601
1030	NOT	NOT	0.99555194	0.0044481372
1031	NOT	NOT	0.99278015	0.0072198296
1032	HOF	HOF	0.0022280512	0.99777186
1033	HOF	HOF	0.011739522	0.98826057
1034	NOT	NOT	0.9816665	0.018333465
1035	HOF	HOF	0.023679174	0.9763208
1036	HOF	HOF	0.0022082524	0.9977918
1037	NOT	NOT	0.994154	0.0058459346
1038	NOT	NOT	0.99522614	0.0047740163
1039	NOT	NOT	0.9940018	0.0059982548
1040	NOT	NOT	0.9873746	0.012625503
1041	NOT	NOT	0.9931272	0.00687263
1042	NOT	NOT	0.9926902	0.0073097744
1043	HOF	HOF	0.0027731152	0.997227
1044	NOT	NOT	0.9948266	0.005173455
1045	HOF	HOF	0.0023607777	0.9976391
1046	HOF	HOF	0.003088395	0.9969115
1047	NOT	NOT	0.9796556	0.020344345
1048	HOF	HOF	0.0025640153	0.997436
1049	NOT	NOT	0.93987757	0.060122345
1050	NOT	NOT	0.99493074	0.0050692055
1051	HOF	HOF	0.0031910294	0.9968089
1052	HOF	HOF	0.0022752786	0.9977247
1053	HOF	HOF	0.002750291	0.9972496
1054	NOT	NOT	0.9919012	0.008098733
1055	HOF	HOF	0.0085481275	0.991452
1056	HOF	HOF	0.002950429	0.9970496
1057	NOT	NOT	0.9954898	0.0045101866
1058	NOT	NOT	0.98608446	0.013915577
1059	HOF	HOF	0.003302013	0.9966979
1060	NOT	NOT	0.9281524	0.07184759
1061	HOF	HOF	0.0046276296	0.9953723
1062	NOT	NOT	0.97547436	0.02452564
1063	HOF	HOF	0.011658944	0.98834115
1064	NOT	NOT	0.9960722	0.0039279615
1065	NOT	NOT	0.93032014	0.069679916
1066	NOT	NOT	0.9114445	0.08855555
1067	NOT	NOT	0.9828461	0.01715394
1068	HOF	HOF	0.0033033092	0.9966967
1069	HOF	HOF	0.0023296317	0.9976703
1070	NOT	NOT	0.98032373	0.019676384
1071	NOT	NOT	0.77838	0.22162002
1072	NOT	NOT	0.99587816	0.004121762
1073	NOT	NOT	0.91751444	0.08248553
1074	NOT	NOT	0.99281996	0.007180063
1075	NOT	NOT	0.99156666	0.008433317
1076	NOT	NOT	0.9947505	0.0052494654
1077	HOF	HOF	0.0029176439	0.99708223
1078	NOT	NOT	0.9874664	0.012533614
1079	NOT	NOT	0.97522974	0.024770249
1080	NOT	NOT	0.9859956	0.01400455
1081	NOT	NOT	0.98632216	0.013677878
1082	NOT	NOT	0.97532135	0.024678655
1083	NOT	NOT	0.99339813	0.00660191
1084	HOF	HOF	0.00604268	0.9939573
1085	NOT	NOT	0.9940006	0.005999482
1086	NOT	NOT	0.99438107	0.005618925
1087	HOF	HOF	0.002395294	0.99760485
1088	HOF	HOF	0.0025736652	0.9974263
1089	HOF	HOF	0.0022749107	0.99772495
1090	NOT	NOT	0.975643	0.024356946
1091	NOT	HOF	0.24780911	0.75219095
1092	NOT	NOT	0.9948558	0.005144192
1093	NOT	NOT	0.8993532	0.10064684
1094	HOF	HOF	0.0023919179	0.9976082
1095	NOT	NOT	0.9901842	0.009815873
1096	HOF	HOF	0.0023912839	0.99760866
1097	HOF	HOF	0.0022529254	0.9977471
1098	NOT	NOT	0.99208266	0.00791727
1099	NOT	NOT	0.98943657	0.010563328
1100	HOF	HOF	0.00483931	0.99516064
1101	NOT	NOT	0.9956557	0.004344197
1102	HOF	HOF	0.0022507478	0.99774927
1103	NOT	NOT	0.9753912	0.024608796
1104	NOT	NOT	0.97340274	0.02659729
1105	NOT	NOT	0.99506074	0.004939404
1106	NOT	NOT	0.9932409	0.006759173
1107	NOT	NOT	0.99335504	0.0066448217
1108	NOT	NOT	0.98413783	0.015862161
1109	NOT	NOT	0.99226904	0.007731053
1110	HOF	HOF	0.0040842486	0.99591565
1111	NOT	NOT	0.97689337	0.023106571
1112	NOT	NOT	0.99525577	0.004744062
1113	NOT	NOT	0.9953132	0.0046868403
1114	NOT	NOT	0.99473864	0.0052614165
1115	NOT	NOT	0.9904453	0.009554706
1116	NOT	NOT	0.9944368	0.0055631157
1117	HOF	NOT	0.9767533	0.023246692
1118	HOF	HOF	0.052024767	0.94797516
1119	HOF	HOF	0.0031391163	0.9968609
1120	HOF	HOF	0.0024643976	0.99753565
1121	NOT	NOT	0.99534404	0.004655965
1122	HOF	HOF	0.20804934	0.7919507
1123	HOF	HOF	0.08882147	0.91117847
1124	HOF	HOF	0.05694813	0.9430518
1125	HOF	HOF	0.0028737306	0.99712616
1126	NOT	NOT	0.98232156	0.017678406
1127	HOF	HOF	0.009191334	0.99080855
1128	HOF	HOF	0.015041944	0.984958
1129	NOT	NOT	0.9952155	0.004784463
1130	NOT	NOT	0.9601072	0.039892826
1131	NOT	NOT	0.99544066	0.0045592664
1132	NOT	NOT	0.9645854	0.03541458
1133	HOF	HOF	0.0022634002	0.99773663
1134	NOT	NOT	0.99069023	0.009309955
1135	HOF	HOF	0.21166845	0.7883315
1136	NOT	NOT	0.8035054	0.19649452
1137	HOF	HOF	0.087493785	0.9125061
1138	HOF	NOT	0.6014902	0.39850986
1139	NOT	NOT	0.9278388	0.07216123
1140	NOT	NOT	0.9537404	0.046259586
1141	HOF	HOF	0.0025025522	0.9974974
1142	HOF	HOF	0.07800149	0.9219985
1143	HOF	HOF	0.021640483	0.97835946
1144	HOF	HOF	0.0022455626	0.99775445
1145	NOT	NOT	0.89114696	0.10885302
1146	HOF	HOF	0.08426311	0.9157369
1147	NOT	NOT	0.98522174	0.014778364
1148	NOT	NOT	0.993817	0.0061830524
1149	HOF	HOF	0.029104253	0.9708957
1150	NOT	NOT	0.9851419	0.014858124
1151	NOT	NOT	0.99043584	0.0095640775
1152	HOF	HOF	0.05188596	0.94811404
1153	HOF	HOF	0.0027194615	0.9972805
1154	HOF	HOF	0.0024820757	0.9975178
1155	HOF	HOF	0.18842332	0.8115766
1156	NOT	NOT	0.96237546	0.037624482
1157	NOT	NOT	0.99286705	0.007133018
1158	NOT	NOT	0.9826347	0.017365234
1159	NOT	NOT	0.95549464	0.044505414
1160	HOF	HOF	0.0020819071	0.9979181
1161	HOF	HOF	0.28474054	0.71525943
1162	HOF	HOF	0.012771448	0.9872284
1163	NOT	NOT	0.9945475	0.0054524955
1164	HOF	HOF	0.14870007	0.8512999
1165	HOF	HOF	0.044871062	0.95512897
1166	HOF	HOF	0.0077985353	0.9922014
1167	NOT	NOT	0.9952781	0.004721963
1168	NOT	NOT	0.9613479	0.03865214
1169	NOT	NOT	0.99541575	0.0045841923
1170	NOT	NOT	0.9941855	0.0058144424
1171	HOF	NOT	0.6599854	0.34001458
1172	NOT	NOT	0.98030305	0.019696867
1173	HOF	HOF	0.013176254	0.98682386
1174	HOF	HOF	0.0026742877	0.99732566
1175	NOT	NOT	0.9943578	0.0056421706
1176	HOF	HOF	0.052980687	0.9470193
1177	HOF	HOF	0.07612897	0.9238711
1178	HOF	HOF	0.19041248	0.8095875
1179	NOT	NOT	0.9938549	0.0061451592
1180	NOT	NOT	0.99522734	0.004772628
1181	NOT	NOT	0.99306375	0.0069363127
1182	HOF	NOT	0.6089936	0.39100647
1183	NOT	NOT	0.9916527	0.008347216
1184	NOT	NOT	0.9896479	0.010352038
1185	NOT	NOT	0.9910696	0.008930289
1186	HOF	HOF	0.0022660417	0.997734
1187	HOF	HOF	0.15513666	0.8448634
1188	NOT	NOT	0.9920195	0.007980583
1189	NOT	NOT	0.9940973	0.00590269
1190	HOF	NOT	0.66133094	0.33866906
1191	HOF	HOF	0.0080607375	0.9919393
1192	HOF	HOF	0.06632563	0.93367445
1193	NOT	NOT	0.9936116	0.0063883155
1194	NOT	NOT	0.98926014	0.010739816
1195	HOF	HOF	0.011055718	0.98894435
1196	NOT	NOT	0.99135536	0.008644743
1197	HOF	HOF	0.011498546	0.9885014
1198	NOT	NOT	0.9761169	0.023883153
1199	HOF	HOF	0.0038072704	0.9961928
1200	NOT	NOT	0.99049723	0.00950273
1201	NOT	NOT	0.9733774	0.02662266
1202	HOF	HOF	0.007878649	0.9921214
1203	NOT	NOT	0.970147	0.029853018
1204	HOF	HOF	0.0026757761	0.9973242
1205	NOT	NOT	0.99258846	0.0074116075
1206	NOT	NOT	0.9919133	0.008086762
1207	HOF	HOF	0.10555464	0.8944454
1208	HOF	HOF	0.18427683	0.8157231
1209	HOF	HOF	0.002489541	0.99751043
1210	NOT	NOT	0.9950963	0.004903574
1211	NOT	NOT	0.9951701	0.0048298445
1212	HOF	HOF	0.0023526426	0.99764746
1213	HOF	HOF	0.0023194386	0.9976805
1214	NOT	NOT	0.9931554	0.00684472
1215	NOT	NOT	0.936681	0.06331895
1216	NOT	NOT	0.99410677	0.005893055
1217	NOT	NOT	0.9746487	0.025351213
1218	HOF	HOF	0.0021451833	0.9978549
1219	NOT	NOT	0.9954518	0.0045481576
1220	NOT	NOT	0.99424237	0.0057576653
1221	HOF	HOF	0.013458793	0.9865411
1222	NOT	NOT	0.92958635	0.07041359
1223	NOT	NOT	0.9947185	0.005281372
1224	HOF	HOF	0.011332759	0.98866713
1225	HOF	HOF	0.0025503184	0.9974498
1226	NOT	NOT	0.9933496	0.006650391
1227	NOT	NOT	0.98185444	0.018145656
1228	NOT	NOT	0.9628151	0.037184972
1229	HOF	HOF	0.0023864426	0.99761343
1230	NOT	NOT	0.94926536	0.050734762
1231	NOT	NOT	0.99263436	0.0073656305
1232	HOF	HOF	0.2445072	0.75549275
1233	HOF	HOF	0.0029157884	0.9970841
1234	HOF	HOF	0.0022621357	0.9977378
1235	HOF	HOF	0.0022734208	0.9977266
1236	NOT	NOT	0.98361707	0.016382981
1237	NOT	NOT	0.99229246	0.007707474
1238	HOF	HOF	0.004296859	0.99570316
1239	HOF	HOF	0.0021434082	0.99785656
1240	NOT	NOT	0.99524915	0.0047509396
1241	HOF	HOF	0.003360087	0.9966399
1242	NOT	NOT	0.9721781	0.027821919
1243	NOT	NOT	0.99065596	0.009344005
