id	label	task_2_preds	HATE_probs	OFFN_probs	PRFN_probs
475	HATE	HATE	0.9138382	0.07942426	0.0067374907
476	HATE	HATE	0.6178272	0.35605133	0.026121585
477	HATE	HATE	0.92575794	0.06673221	0.0075099804
478	HATE	HATE	0.91264516	0.046284452	0.041070357
479	PRFN	PRFN	0.033590477	0.04190298	0.9245064
480	PRFN	PRFN	0.0300251	0.03600798	0.9339669
481	HATE	HATE	0.9665045	0.02670256	0.0067930897
482	HATE	HATE	0.963364	0.030646067	0.0059898887
483	HATE	HATE	0.9552599	0.03668901	0.00805098
484	HATE	HATE	0.89110327	0.09870737	0.010189396
485	HATE	PRFN	0.027997056	0.02770555	0.9442974
486	HATE	HATE	0.97555566	0.0163522	0.008092252
487	HATE	PRFN	0.20460568	0.09287849	0.70251584
488	HATE	HATE	0.9494049	0.04366934	0.006925783
489	HATE	HATE	0.9283716	0.065137036	0.006491238
490	PRFN	PRFN	0.035606384	0.05886663	0.905527
491	HATE	HATE	0.97230804	0.017080154	0.010611698
492	PRFN	PRFN	0.05342087	0.099028	0.84755117
493	HATE	HATE	0.9729207	0.02060811	0.0064711436
494	PRFN	PRFN	0.03473938	0.03878338	0.9264771
495	PRFN	PRFN	0.033896413	0.027149215	0.93895423
496	HATE	HATE	0.90510464	0.08686127	0.008034083
497	HATE	HATE	0.9772487	0.016487911	0.0062633627
498	PRFN	PRFN	0.032387488	0.045780517	0.921832
499	HATE	HATE	0.9274009	0.06095644	0.011642595
500	OFFN	OFFN	0.46917713	0.5095731	0.02124966
501	HATE	HATE	0.95392686	0.03290645	0.01316665
502	HATE	HATE	0.96096176	0.03256841	0.0064697494
503	HATE	HATE	0.97272587	0.02098678	0.0062874686
504	HATE	HATE	0.9652435	0.025234347	0.009522131
505	PRFN	PRFN	0.031181365	0.036625445	0.93219316
506	HATE	HATE	0.8533284	0.13346033	0.013211182
507	PRFN	PRFN	0.029450022	0.027393859	0.9431562
508	HATE	HATE	0.96362704	0.030462028	0.0059110667
509	HATE	HATE	0.90562785	0.08679929	0.0075729326
510	PRFN	PRFN	0.044954166	0.04203563	0.91301024
511	HATE	HATE	0.9456561	0.047105182	0.0072386027
512	HATE	HATE	0.9723748	0.021668052	0.005957138
513	HATE	HATE	0.9759113	0.015133989	0.008954696
514	PRFN	PRFN	0.03408548	0.04856055	0.9173541
515	PRFN	PRFN	0.035368886	0.047526546	0.91710454
516	PRFN	PRFN	0.039941616	0.042352468	0.91770583
517	HATE	HATE	0.9541748	0.037323907	0.008501438
518	HATE	HATE	0.96959704	0.022636652	0.00776635
519	HATE	HATE	0.96950734	0.023129754	0.0073629864
520	HATE	HATE	0.817687	0.16388512	0.018427903
521	PRFN	PRFN	0.028496966	0.027855078	0.94364804
522	HATE	HATE	0.9693028	0.022835054	0.007862013
523	HATE	HATE	0.9722074	0.021529889	0.0062626908
524	HATE	HATE	0.88899374	0.09482493	0.016181339
525	HATE	HATE	0.92112106	0.07071843	0.008160594
526	HATE	HATE	0.97058785	0.023676025	0.005736162
527	HATE	HATE	0.97376794	0.018830473	0.0074015353
528	HATE	HATE	0.97124135	0.0210347	0.0077238786
529	HATE	HATE	0.97064227	0.02250229	0.006855604
530	PRFN	PRFN	0.0331786	0.050722934	0.9160984
531	HATE	HATE	0.91809714	0.07409396	0.007808921
532	HATE	HATE	0.97225726	0.020981533	0.0067612133
533	HATE	HATE	0.9674779	0.025602072	0.006919977
534	HATE	HATE	0.9252416	0.06836416	0.00639421
535	HATE	HATE	0.9764592	0.014401736	0.00913907
536	PRFN	PRFN	0.027588109	0.027686862	0.944725
537	HATE	HATE	0.923586	0.067396194	0.0090178875
538	PRFN	PRFN	0.031193806	0.049467556	0.91933864
539	HATE	HATE	0.9598299	0.031358294	0.008811832
540	HATE	HATE	0.6506133	0.33715373	0.012233025
541	PRFN	PRFN	0.030554695	0.030551564	0.9388938
542	OFFN	PRFN	0.025952822	0.028732833	0.9453144
543	OFFN	OFFN	0.27006108	0.69508076	0.034858104
544	PRFN	PRFN	0.04392177	0.06174523	0.89433295
545	PRFN	PRFN	0.032594644	0.053308412	0.9140969
546	HATE	HATE	0.97847974	0.0142154675	0.007304649
547	PRFN	PRFN	0.031503476	0.02958558	0.938911
548	PRFN	HATE	0.93990123	0.047734533	0.012364248
549	OFFN	OFFN	0.19223219	0.7899552	0.017812634
550	PRFN	PRFN	0.10633747	0.06170108	0.8319614
551	OFFN	OFFN	0.12371773	0.8598653	0.016416898
552	OFFN	OFFN	0.13552901	0.77084243	0.09362851
553	OFFN	OFFN	0.084158346	0.89282966	0.023011858
554	HATE	OFFN	0.3145094	0.46585983	0.2196308
555	PRFN	PRFN	0.029027859	0.033565514	0.9374066
556	HATE	HATE	0.97476727	0.014904773	0.010327947
557	HATE	HATE	0.92357236	0.05425707	0.022170624
558	HATE	HATE	0.9648266	0.02441244	0.01076087
559	OFFN	HATE	0.83661926	0.10043989	0.062940896
560	OFFN	OFFN	0.14522783	0.82892716	0.025845077
561	PRFN	PRFN	0.0442423	0.0871961	0.8685617
562	HATE	HATE	0.94638944	0.04609619	0.007514336
563	HATE	HATE	0.9758266	0.015164292	0.009009055
564	OFFN	OFFN	0.15772453	0.80841136	0.03386397
565	HATE	OFFN	0.3666503	0.37507224	0.25827748
566	HATE	PRFN	0.11153548	0.063811764	0.82465273
567	HATE	PRFN	0.040170975	0.053291753	0.90653735
568	HATE	HATE	0.9777102	0.013411879	0.008878057
569	OFFN	OFFN	0.46222737	0.52250034	0.015272337
570	OFFN	OFFN	0.19429485	0.69312704	0.11257811
571	HATE	HATE	0.9792454	0.012439611	0.00831482
572	OFFN	OFFN	0.15894888	0.6079103	0.23314086
573	HATE	HATE	0.9723553	0.020388007	0.0072566946
574	PRFN	PRFN	0.045412816	0.0816293	0.87295777
575	OFFN	HATE	0.9366522	0.053492792	0.009854889
576	OFFN	OFFN	0.14266048	0.75988334	0.09745625
577	OFFN	PRFN	0.197355	0.39153644	0.41110852
578	HATE	HATE	0.9694394	0.018777119	0.011783609
579	HATE	PRFN	0.15846251	0.33756712	0.5039704
580	HATE	HATE	0.9693072	0.021045405	0.009647449
581	HATE	HATE	0.8892884	0.101228304	0.009483389
582	HATE	HATE	0.970344	0.021182954	0.008472984
583	HATE	HATE	0.96595466	0.018777477	0.015267698
584	OFFN	OFFN	0.09580087	0.8763157	0.027883498
585	HATE	HATE	0.94836605	0.043489642	0.008144356
586	PRFN	PRFN	0.20293264	0.36238563	0.43468183
587	HATE	HATE	0.91533494	0.076454334	0.008210672
588	OFFN	OFFN	0.18237834	0.62553257	0.19208916
589	PRFN	PRFN	0.040075276	0.045711283	0.9142135
590	PRFN	PRFN	0.027700808	0.026294667	0.94600457
591	HATE	HATE	0.9742315	0.019536084	0.0062324293
592	HATE	HATE	0.97494084	0.016240072	0.0088190455
593	HATE	HATE	0.9787464	0.012930622	0.008323107
594	HATE	HATE	0.97373337	0.015171547	0.011095042
595	OFFN	OFFN	0.20554234	0.7816631	0.012794464
596	PRFN	PRFN	0.03437228	0.030348955	0.93527865
597	HATE	HATE	0.9490122	0.032609753	0.018378042
598	HATE	HATE	0.97623575	0.013855398	0.0099087795
599	HATE	HATE	0.9763521	0.012776564	0.010871332
600	HATE	HATE	0.9803078	0.011972473	0.0077196076
601	OFFN	OFFN	0.35872012	0.4388049	0.20247509
602	HATE	HATE	0.97438824	0.017861396	0.00775042
603	OFFN	OFFN	0.11094524	0.8594191	0.02963559
604	OFFN	HATE	0.9762634	0.013872309	0.009864122
605	HATE	OFFN	0.15860529	0.6971772	0.14421757
606	OFFN	OFFN	0.35832334	0.6196994	0.021977346
607	OFFN	OFFN	0.12288333	0.854431	0.022685813
608	HATE	HATE	0.9717421	0.018193932	0.010063928
609	PRFN	PRFN	0.03370971	0.04607369	0.9202167
610	OFFN	OFFN	0.21867967	0.75040114	0.030919228
611	OFFN	OFFN	0.10543227	0.8652564	0.029311394
612	HATE	HATE	0.9716923	0.020740537	0.007566973
613	HATE	PRFN	0.17512411	0.15144578	0.6734301
614	HATE	HATE	0.96638864	0.026307466	0.007304081
615	HATE	HATE	0.97247565	0.021478696	0.006045576
616	HATE	HATE	0.9739584	0.016162632	0.009879114
617	HATE	HATE	0.9195765	0.07201941	0.008404217
618	HATE	HATE	0.97618014	0.013423139	0.0103967525
619	HATE	HATE	0.9391327	0.050401513	0.010465852
620	PRFN	PRFN	0.083482355	0.05623399	0.8602836
621	HATE	HATE	0.9620954	0.030850777	0.0070539312
622	HATE	HATE	0.97375494	0.018406171	0.00783892
623	OFFN	OFFN	0.27974865	0.59165585	0.12859549
624	OFFN	OFFN	0.13252874	0.8304428	0.037028357
625	PRFN	PRFN	0.052782215	0.078679174	0.86853856
626	OFFN	OFFN	0.09837369	0.87034285	0.031283516
627	HATE	HATE	0.9268443	0.05390229	0.019253338
628	HATE	HATE	0.97410256	0.017233917	0.008663626
629	PRFN	PRFN	0.22041954	0.1745934	0.60498697
630	HATE	HATE	0.97157997	0.02113452	0.007285569
631	PRFN	PRFN	0.031441115	0.03744951	0.9311094
632	PRFN	PRFN	0.03358053	0.034672387	0.9317472
633	HATE	HATE	0.97994375	0.01113954	0.008916639
634	HATE	HATE	0.97857887	0.014062466	0.007358627
635	HATE	HATE	0.9641933	0.02811737	0.0076893284
636	HATE	HATE	0.98006994	0.012014307	0.007915647
637	HATE	OFFN	0.14556515	0.66929764	0.18513724
638	PRFN	PRFN	0.20073503	0.14523628	0.6540287
639	OFFN	OFFN	0.085825935	0.8875816	0.026592553
640	PRFN	PRFN	0.029153729	0.030177677	0.9406686
641	HATE	HATE	0.96715343	0.021928059	0.010918608
642	HATE	OFFN	0.09589511	0.8347389	0.06936599
643	HATE	HATE	0.9472996	0.042382143	0.01031825
644	PRFN	PRFN	0.16527908	0.27498367	0.5597372
645	HATE	HATE	0.9549985	0.038380966	0.006620541
646	HATE	HATE	0.96237665	0.030055454	0.007567969
647	HATE	OFFN	0.12129482	0.74398845	0.13471673
648	PRFN	PRFN	0.03348729	0.047621258	0.9188914
649	HATE	HATE	0.9697533	0.022050759	0.008195792
650	HATE	HATE	0.96899915	0.024285382	0.0067154686
651	HATE	PRFN	0.036536817	0.04296443	0.92049867
652	HATE	HATE	0.94985116	0.043117493	0.0070314044
653	OFFN	OFFN	0.079579085	0.8857317	0.03468914
654	HATE	PRFN	0.14667884	0.093268044	0.7600532
655	PRFN	PRFN	0.0356029	0.05158729	0.9128098
656	HATE	HATE	0.87200385	0.11654598	0.011450282
657	HATE	HATE	0.967841	0.017361624	0.014797262
658	OFFN	OFFN	0.11627319	0.86462355	0.01910342
659	HATE	OFFN	0.20213611	0.60472244	0.19314137
660	HATE	HATE	0.9349895	0.057968456	0.007042034
661	PRFN	PRFN	0.032326404	0.042483818	0.9251898
662	HATE	HATE	0.9623376	0.026600067	0.011062437
663	HATE	HATE	0.95750314	0.036092024	0.00640482
664	PRFN	PRFN	0.034766927	0.04213057	0.92310256
665	PRFN	PRFN	0.16625051	0.075027145	0.75872236
666	PRFN	OFFN	0.18966582	0.4955355	0.31479868
667	OFFN	OFFN	0.16632488	0.8079578	0.025717251
668	HATE	OFFN	0.28087494	0.62743586	0.0916892
669	HATE	OFFN	0.16474128	0.70916486	0.12609385
670	HATE	OFFN	0.23890308	0.55735826	0.2037386
671	HATE	PRFN	0.20776987	0.09333275	0.6988974
672	HATE	PRFN	0.13832904	0.112163566	0.74950737
673	HATE	HATE	0.93346	0.054166812	0.012373289
674	PRFN	PRFN	0.034457777	0.02705841	0.93848383
675	OFFN	OFFN	0.19621801	0.48364666	0.32013533
676	PRFN	PRFN	0.13616951	0.29024434	0.57358617
677	OFFN	OFFN	0.13703635	0.8311928	0.03177087
678	PRFN	PRFN	0.040432192	0.024135327	0.9354323
679	OFFN	OFFN	0.13789552	0.75852895	0.103575684
680	HATE	HATE	0.8731776	0.11642282	0.010399643
681	PRFN	PRFN	0.028111365	0.030398002	0.9414907
682	HATE	HATE	0.9680563	0.025173355	0.0067701433
683	OFFN	PRFN	0.05365345	0.056956347	0.88939023
684	OFFN	PRFN	0.15501362	0.25847635	0.58651006
685	OFFN	HATE	0.5710261	0.41527015	0.013703658
686	HATE	HATE	0.96078855	0.03067097	0.008540427
687	PRFN	PRFN	0.153617	0.06565281	0.7807302
688	OFFN	OFFN	0.14880992	0.7548979	0.09629219
689	OFFN	HATE	0.7968944	0.19060537	0.0125001725
690	OFFN	PRFN	0.34865507	0.30041426	0.35093066
691	OFFN	OFFN	0.17015627	0.8156065	0.01423725
692	PRFN	PRFN	0.048634935	0.070788845	0.88057613
693	PRFN	PRFN	0.043983594	0.060669277	0.89534706
694	OFFN	OFFN	0.4162033	0.5591155	0.024681121
695	HATE	PRFN	0.23327996	0.35282758	0.41389245
696	PRFN	PRFN	0.032081276	0.047396734	0.9205219
697	PRFN	PRFN	0.04896828	0.07584497	0.8751868
698	PRFN	PRFN	0.037478924	0.045767836	0.91675323
699	PRFN	PRFN	0.042602878	0.05191047	0.90548664
700	PRFN	PRFN	0.03117342	0.031496815	0.9373297
701	PRFN	PRFN	0.03355028	0.028273098	0.93817663
702	PRFN	PRFN	0.084633514	0.053285196	0.86208135
703	PRFN	OFFN	0.17583437	0.7693248	0.054840907
704	PRFN	PRFN	0.036811262	0.042569097	0.9206196
705	PRFN	PRFN	0.051759623	0.033764213	0.91447616
706	OFFN	PRFN	0.121646926	0.24622054	0.6321325
707	PRFN	PRFN	0.06858442	0.0928465	0.8385691
708	HATE	HATE	0.9694694	0.02404673	0.006483931
709	OFFN	OFFN	0.13539653	0.8193639	0.04523949
710	PRFN	PRFN	0.03546329	0.030921513	0.9336151
711	OFFN	PRFN	0.14362392	0.3526897	0.50368637
712	OFFN	OFFN	0.185643	0.6608919	0.15346517
713	OFFN	OFFN	0.25709063	0.3969572	0.34595215
714	PRFN	PRFN	0.14863537	0.10197514	0.7493895
715	PRFN	PRFN	0.15433672	0.12571755	0.7199457
716	HATE	OFFN	0.34954885	0.63884753	0.0116035
717	OFFN	OFFN	0.11779612	0.86491525	0.017288521
718	OFFN	PRFN	0.10260439	0.21881099	0.6785847
719	OFFN	OFFN	0.3264883	0.62404186	0.049469784
720	PRFN	PRFN	0.026999304	0.028872592	0.9441281
721	OFFN	OFFN	0.1805662	0.6791983	0.14023545
722	PRFN	PRFN	0.16127317	0.36210632	0.47662047
723	OFFN	OFFN	0.14699976	0.4900693	0.36293086
724	OFFN	OFFN	0.37258017	0.6131882	0.014231589
725	PRFN	PRFN	0.056769542	0.06800077	0.87522966
726	HATE	HATE	0.9798438	0.011150408	0.009005817
727	OFFN	PRFN	0.22618796	0.30255884	0.47125328
728	OFFN	OFFN	0.15839215	0.8265808	0.015027103
729	OFFN	OFFN	0.14168042	0.8204073	0.03791228
730	PRFN	PRFN	0.05327078	0.06422745	0.8825017
731	OFFN	OFFN	0.093495846	0.8900442	0.016459938
732	HATE	HATE	0.8796537	0.11104093	0.009305441
733	PRFN	PRFN	0.03776288	0.052849155	0.9093879
734	HATE	HATE	0.9678152	0.021793308	0.010391504
735	HATE	HATE	0.9678685	0.022833658	0.009297808
736	HATE	HATE	0.91674405	0.07489729	0.0083587235
737	HATE	PRFN	0.12263174	0.10701826	0.77035004
738	HATE	OFFN	0.2702832	0.7019646	0.027752092
739	PRFN	PRFN	0.053000573	0.06690296	0.8800965
740	PRFN	PRFN	0.030956035	0.027225573	0.9418185
741	HATE	HATE	0.80211276	0.18097314	0.016914103
742	HATE	HATE	0.8871698	0.093456805	0.019373398
743	PRFN	PRFN	0.026384734	0.026601108	0.94701415
744	OFFN	OFFN	0.12188094	0.8423561	0.035762936
745	PRFN	PRFN	0.05044453	0.08159355	0.86796194
746	HATE	HATE	0.88514805	0.06858736	0.04626467
747	HATE	HATE	0.9690539	0.024049442	0.006896595
748	PRFN	PRFN	0.042273283	0.057624474	0.9001024
749	HATE	OFFN	0.2810836	0.5883522	0.13056424
750	OFFN	OFFN	0.084157765	0.892679	0.0231634
751	PRFN	PRFN	0.042644877	0.0629895	0.89436567
752	OFFN	OFFN	0.1325295	0.83927596	0.028194636
753	OFFN	OFFN	0.29402074	0.640577	0.065402344
754	OFFN	OFFN	0.10520651	0.8018379	0.09295552
755	OFFN	PRFN	0.10554953	0.10585545	0.78859514
756	HATE	HATE	0.9731251	0.018496102	0.008378844
757	HATE	HATE	0.9589936	0.034466043	0.006540409
758	OFFN	OFFN	0.090695	0.8770178	0.03228709
759	OFFN	OFFN	0.085410304	0.8777198	0.03686971
760	OFFN	PRFN	0.17814061	0.28151205	0.5403473
761	PRFN	PRFN	0.04170187	0.057625655	0.90067255
762	PRFN	PRFN	0.07797719	0.11817343	0.8038494
763	OFFN	OFFN	0.0912598	0.85889494	0.04984536
764	OFFN	HATE	0.94506043	0.04133975	0.013599719
765	PRFN	PRFN	0.06432037	0.09303902	0.84264064
766	HATE	OFFN	0.45904967	0.5167827	0.024167584
767	OFFN	HATE	0.5157027	0.4669667	0.017330524
768	OFFN	OFFN	0.28249025	0.6835096	0.033999998
769	OFFN	OFFN	0.22574237	0.67874795	0.09550968
770	HATE	HATE	0.97393	0.016295036	0.00977498
771	PRFN	PRFN	0.03010346	0.026902072	0.9429945
772	HATE	HATE	0.92001134	0.069090076	0.010898639
773	OFFN	OFFN	0.37688914	0.5969162	0.026194753
774	OFFN	PRFN	0.15598217	0.37687063	0.46714714
775	PRFN	PRFN	0.30145717	0.26352546	0.4350174
776	PRFN	PRFN	0.031978138	0.030683924	0.93733776
777	PRFN	PRFN	0.2412589	0.125029	0.6337122
778	PRFN	PRFN	0.21959698	0.07519537	0.70520765
779	PRFN	PRFN	0.040127773	0.058183644	0.9016886
780	OFFN	HATE	0.51740044	0.4673506	0.015249036
781	OFFN	OFFN	0.1897895	0.7614957	0.048714682
782	PRFN	PRFN	0.041850694	0.063361265	0.89478797
783	PRFN	PRFN	0.034637544	0.03310408	0.9322583
784	PRFN	PRFN	0.05033215	0.068813875	0.880854
785	OFFN	OFFN	0.38604903	0.5123781	0.101572804
786	OFFN	OFFN	0.119664066	0.7337731	0.14656284
787	OFFN	OFFN	0.21029271	0.65963423	0.13007303
788	PRFN	PRFN	0.05056758	0.052287307	0.8971451
789	OFFN	HATE	0.5177315	0.46784136	0.014427078
790	OFFN	OFFN	0.17502429	0.8098801	0.015095553
791	OFFN	OFFN	0.14242062	0.82784677	0.029732717
792	PRFN	HATE	0.46139747	0.27285782	0.26574472
793	PRFN	PRFN	0.03549914	0.035041973	0.9294588
794	HATE	HATE	0.9602172	0.032153655	0.0076291915
795	OFFN	HATE	0.8575764	0.13223666	0.010186948
796	HATE	HATE	0.9650511	0.028240262	0.0067084753
797	PRFN	PRFN	0.038140018	0.054077856	0.90778226
798	OFFN	OFFN	0.22664644	0.75977635	0.013577242
799	PRFN	PRFN	0.14616552	0.35389414	0.49994028
800	PRFN	PRFN	0.030655786	0.027466195	0.94187796
801	HATE	HATE	0.9723201	0.016845165	0.010834894
802	HATE	HATE	0.87988	0.10793526	0.012184601
803	OFFN	HATE	0.7672417	0.16619952	0.06655867
804	PRFN	PRFN	0.29343292	0.15985611	0.54671097
805	OFFN	OFFN	0.09543045	0.88238263	0.022186942
806	HATE	HATE	0.976242	0.013488218	0.010269871
807	PRFN	PRFN	0.030277621	0.04821071	0.9215118
808	HATE	HATE	0.96487445	0.026318658	0.008806943
809	HATE	PRFN	0.10981139	0.12671308	0.76347554
810	HATE	HATE	0.8091739	0.18226852	0.008557638
811	HATE	HATE	0.9660276	0.027716042	0.0062564313
812	HATE	HATE	0.9477867	0.043611668	0.008601806
813	HATE	HATE	0.9484411	0.040876932	0.01068192
814	HATE	HATE	0.9750301	0.01473991	0.010229906
815	HATE	HATE	0.9796791	0.011302775	0.009018012
816	HATE	HATE	0.9066432	0.0784249	0.014931947
817	HATE	HATE	0.935849	0.049462106	0.014688776
818	HATE	HATE	0.97788316	0.014202635	0.007914174
819	HATE	HATE	0.5976814	0.39045504	0.011863453
820	HATE	HATE	0.90950084	0.08322059	0.0072786137
821	PRFN	OFFN	0.1450416	0.6590303	0.19592816
822	HATE	OFFN	0.42412597	0.5602483	0.015625626
823	HATE	HATE	0.96476656	0.026944155	0.008289314
824	HATE	HATE	0.9698386	0.020943265	0.009218073
825	OFFN	OFFN	0.09019803	0.89129364	0.018508194
826	HATE	HATE	0.97576106	0.016064558	0.008174358
827	HATE	HATE	0.9481531	0.043715626	0.0081314
828	HATE	PRFN	0.1342301	0.22515488	0.64061505
829	HATE	HATE	0.9652343	0.024581745	0.010183917
830	PRFN	PRFN	0.1339841	0.12926996	0.73674595
831	HATE	HATE	0.58829594	0.16835594	0.24334809
832	HATE	HATE	0.96833915	0.02526588	0.006395033
833	PRFN	PRFN	0.044412103	0.07528511	0.8803028
834	PRFN	PRFN	0.047897477	0.031527333	0.92057526
835	OFFN	OFFN	0.16579625	0.81921417	0.014989503
836	PRFN	OFFN	0.20023113	0.43034184	0.369427
837	OFFN	HATE	0.605398	0.38012493	0.014477068
838	PRFN	OFFN	0.13035625	0.8015096	0.06813407
839	OFFN	OFFN	0.14639696	0.8208551	0.032748096
840	OFFN	OFFN	0.25189936	0.5953062	0.1527945
841	OFFN	OFFN	0.15274969	0.82068837	0.02656203
842	HATE	HATE	0.9449647	0.046476375	0.008558985
843	OFFN	PRFN	0.08187867	0.11173659	0.8063848
844	OFFN	PRFN	0.038043734	0.028179824	0.9337765
845	HATE	OFFN	0.22106916	0.41107312	0.3678577
846	OFFN	PRFN	0.10971404	0.27929494	0.610991
847	OFFN	OFFN	0.21077946	0.775355	0.013865721
848	OFFN	OFFN	0.11630429	0.8455929	0.03810269
849	OFFN	OFFN	0.08131016	0.8801133	0.03857662
850	OFFN	OFFN	0.08801926	0.8875509	0.024429807
851	HATE	HATE	0.97774	0.01346719	0.008792697
852	HATE	HATE	0.9668182	0.024142487	0.009039379
853	OFFN	PRFN	0.035649482	0.068909414	0.89544123
854	OFFN	OFFN	0.14987469	0.81786597	0.03225936
855	HATE	HATE	0.9714238	0.02128604	0.0072900797
856	HATE	HATE	0.87784	0.11134479	0.010815321
857	PRFN	PRFN	0.11590175	0.087338805	0.79675937
858	OFFN	OFFN	0.18545173	0.79083204	0.023716172
859	OFFN	OFFN	0.2932395	0.65701836	0.049742147
860	HATE	PRFN	0.34581152	0.108130775	0.5460577
861	HATE	HATE	0.86309594	0.122847356	0.014056701
862	HATE	HATE	0.9552763	0.036767356	0.007956349
863	HATE	HATE	0.9598146	0.032471996	0.0077133966
864	HATE	HATE	0.9058397	0.07833429	0.015826032
865	OFFN	OFFN	0.2304414	0.7455118	0.024046976
866	HATE	HATE	0.92122847	0.026739867	0.052031763
867	HATE	HATE	0.9724321	0.019988945	0.007579045
868	OFFN	OFFN	0.15241514	0.8113374	0.036247574
869	HATE	HATE	0.9284823	0.06268859	0.008829169
870	HATE	PRFN	0.24871531	0.110536106	0.6407487
871	HATE	HATE	0.8737561	0.11890822	0.0073356484
872	HATE	HATE	0.92926735	0.064710744	0.006021757
873	HATE	HATE	0.5523538	0.37257093	0.07507526
874	HATE	OFFN	0.2387708	0.45011547	0.31111374
875	PRFN	PRFN	0.03518545	0.028524293	0.93629026
876	OFFN	OFFN	0.22633955	0.75756705	0.016093463
877	OFFN	OFFN	0.38736454	0.60082495	0.011810408
878	OFFN	OFFN	0.20082122	0.7153808	0.08379805
879	OFFN	PRFN	0.19481531	0.27380824	0.5313764
880	PRFN	OFFN	0.44342503	0.45291615	0.10365894
881	OFFN	HATE	0.7909052	0.18409598	0.02499889
882	OFFN	OFFN	0.1980307	0.7843007	0.017668622
883	HATE	HATE	0.9058574	0.08596888	0.008173574
884	HATE	PRFN	0.07379536	0.094971456	0.83123326
885	PRFN	HATE	0.4362146	0.21884272	0.34494263
886	OFFN	HATE	0.35246825	0.3120884	0.33544347
887	HATE	HATE	0.8641647	0.10258149	0.0332537
888	HATE	HATE	0.9586356	0.031754974	0.00960926
889	PRFN	PRFN	0.037019316	0.031703997	0.9312766
890	OFFN	OFFN	0.32754913	0.6084635	0.063987225
891	OFFN	PRFN	0.16061844	0.31137905	0.5280025
892	PRFN	PRFN	0.031553406	0.030519618	0.93792707
893	OFFN	HATE	0.38601723	0.25394264	0.36004007
894	PRFN	PRFN	0.030694073	0.032466467	0.9368396
895	HATE	HATE	0.96278745	0.027663888	0.009548602
896	OFFN	OFFN	0.17109378	0.44770783	0.38119832
897	HATE	HATE	0.92992765	0.060963213	0.009109167
898	PRFN	PRFN	0.26838234	0.31446522	0.41715237
899	HATE	PRFN	0.04012438	0.061010238	0.8988653
900	HATE	HATE	0.9004606	0.09190907	0.007630348
901	OFFN	OFFN	0.24779119	0.55957997	0.19262883
902	HATE	OFFN	0.32291463	0.65599024	0.021095017
903	PRFN	PRFN	0.08659009	0.122676425	0.7907334
904	HATE	HATE	0.9341241	0.05924623	0.0066296523
905	HATE	HATE	0.8421561	0.147421	0.010422832
906	PRFN	OFFN	0.1005778	0.8375936	0.06182846
907	OFFN	PRFN	0.16069758	0.29903919	0.54026324
908	HATE	HATE	0.6893905	0.29178867	0.01882089
909	PRFN	PRFN	0.31265712	0.11156465	0.57577825
910	PRFN	PRFN	0.0767384	0.06815116	0.8551104
911	OFFN	OFFN	0.058987763	0.9152933	0.025719084
912	PRFN	PRFN	0.040919907	0.044108666	0.9149715
913	PRFN	PRFN	0.24303488	0.27475855	0.48220658
914	PRFN	OFFN	0.120367825	0.85802734	0.02160482
915	OFFN	HATE	0.8007403	0.18187822	0.017381603
916	PRFN	PRFN	0.053724274	0.07351599	0.87275976
917	PRFN	PRFN	0.1179834	0.23612235	0.6458942
918	PRFN	PRFN	0.12522264	0.16512749	0.70964986
919	OFFN	OFFN	0.16594242	0.80573887	0.028318757
920	OFFN	OFFN	0.11051552	0.82122165	0.06826275
921	OFFN	OFFN	0.14059925	0.80005825	0.05934253
922	HATE	HATE	0.95330054	0.040588953	0.006110563
923	HATE	HATE	0.97359383	0.01698079	0.009425193
924	HATE	HATE	0.95542437	0.03720387	0.007371734
925	HATE	HATE	0.97799206	0.011144598	0.010863316
926	HATE	HATE	0.9667336	0.025729192	0.007537332
927	HATE	PRFN	0.111734696	0.11373654	0.7745287
928	HATE	PRFN	0.12727173	0.20142968	0.6712986
929	HATE	HATE	0.95677996	0.03234803	0.010871913
930	HATE	HATE	0.9589852	0.035088807	0.0059261257
931	HATE	HATE	0.9742914	0.017719194	0.007989295
932	HATE	HATE	0.9142998	0.07812666	0.007573586
933	HATE	HATE	0.9719708	0.019314412	0.008714838
934	HATE	HATE	0.95353055	0.039876565	0.006592894
935	HATE	OFFN	0.15575272	0.43234372	0.41190353
936	HATE	HATE	0.9681718	0.022925269	0.0089031365
937	HATE	HATE	0.9694033	0.024660004	0.0059367265
938	HATE	HATE	0.56191164	0.42586163	0.012226862
939	HATE	HATE	0.48958048	0.16772889	0.34269056
940	HATE	HATE	0.97507846	0.012742772	0.012178706
941	HATE	HATE	0.92120844	0.06881191	0.009979678
942	HATE	HATE	0.9185705	0.07348695	0.007942483
943	PRFN	PRFN	0.044832468	0.08755703	0.86761045
944	HATE	HATE	0.96015674	0.033047147	0.0067960154
945	HATE	OFFN	0.27029788	0.7186806	0.011021505
946	HATE	HATE	0.97252154	0.014452175	0.013026137
947	HATE	HATE	0.9771075	0.016774245	0.0061182603
948	HATE	HATE	0.9624269	0.0209197	0.016653359
949	HATE	HATE	0.875067	0.111452356	0.013480708
950	OFFN	OFFN	0.13810724	0.81842536	0.04346745
951	HATE	HATE	0.977317	0.0147306565	0.007952256
952	HATE	HATE	0.971978	0.016659904	0.011362119
953	OFFN	OFFN	0.16009262	0.7873924	0.05251496
