id	label	task_1_preds	NOT_probs	HOF_probs
624	NOT	NOT	0.9902314	0.009768741
625	NOT	NOT	0.9959323	0.0040676817
626	NOT	NOT	0.99579173	0.0042083124
627	NOT	HOF	0.15810642	0.84189355
628	HOF	HOF	0.005196882	0.99480313
629	NOT	NOT	0.9944247	0.0055753393
630	NOT	NOT	0.9957279	0.00427211
631	NOT	HOF	0.004733507	0.9952665
632	HOF	HOF	0.003631288	0.9963688
633	NOT	NOT	0.99283487	0.007165185
634	NOT	NOT	0.99610233	0.0038977542
635	NOT	NOT	0.99361986	0.0063802847
636	NOT	NOT	0.9926999	0.0072999448
637	NOT	NOT	0.9957302	0.0042697475
638	HOF	HOF	0.0019807082	0.9980193
639	NOT	NOT	0.9960527	0.0039473497
640	NOT	NOT	0.9958506	0.004149405
641	HOF	HOF	0.0023037866	0.9976962
642	HOF	HOF	0.003606993	0.996393
643	NOT	NOT	0.9954131	0.0045869276
644	NOT	NOT	0.9888427	0.011157204
645	NOT	NOT	0.8533448	0.14665517
646	NOT	NOT	0.9955135	0.004486425
647	HOF	HOF	0.005653514	0.99434644
648	HOF	HOF	0.063217886	0.93678206
649	HOF	HOF	0.0036661366	0.9963339
650	HOF	HOF	0.0021045967	0.9978953
651	HOF	HOF	0.0020507055	0.9979493
652	NOT	NOT	0.9677562	0.03224375
653	HOF	NOT	0.9423386	0.057661496
654	HOF	HOF	0.27999455	0.7200054
655	NOT	NOT	0.9958273	0.004172659
656	HOF	HOF	0.0033819028	0.99661803
657	NOT	NOT	0.9956816	0.004318315
658	HOF	HOF	0.3787666	0.6212334
659	NOT	NOT	0.99302304	0.0069770813
660	NOT	NOT	0.9959627	0.0040373085
661	NOT	NOT	0.9947192	0.0052806847
662	NOT	NOT	0.9955662	0.0044336426
663	NOT	NOT	0.9942739	0.005726048
664	NOT	NOT	0.94930154	0.050698392
665	NOT	NOT	0.995928	0.0040719607
666	NOT	NOT	0.9936208	0.0063793054
667	NOT	NOT	0.9923954	0.007604675
668	HOF	HOF	0.004097357	0.9959026
669	NOT	NOT	0.995782	0.0042179916
670	NOT	NOT	0.9960942	0.0039058588
671	HOF	HOF	0.0020578601	0.9979422
672	NOT	NOT	0.9404497	0.059550166
673	NOT	NOT	0.987739	0.012260981
674	NOT	NOT	0.9958031	0.0041969917
675	NOT	NOT	0.9957345	0.0042655636
676	NOT	NOT	0.99554366	0.0044562514
677	NOT	NOT	0.99479675	0.0052032196
678	NOT	NOT	0.99482924	0.005170821
679	NOT	NOT	0.9886393	0.011360586
680	NOT	NOT	0.9951222	0.0048777955
681	HOF	HOF	0.0022455014	0.99775445
682	NOT	NOT	0.9950541	0.004945968
683	NOT	NOT	0.9502868	0.04971309
684	NOT	NOT	0.9960418	0.0039582686
685	NOT	NOT	0.98805773	0.011942271
686	NOT	NOT	0.9956208	0.0043790834
687	NOT	NOT	0.9587344	0.04126561
688	NOT	NOT	0.99525696	0.004742863
689	NOT	NOT	0.9940968	0.005903129
690	NOT	NOT	0.9959019	0.0040981798
691	NOT	NOT	0.9955081	0.0044919304
692	NOT	NOT	0.9938594	0.0061406135
693	NOT	NOT	0.9949879	0.005012205
694	HOF	HOF	0.002421205	0.9975787
695	HOF	HOF	0.0021261543	0.9978739
696	NOT	NOT	0.94082177	0.05917821
697	NOT	NOT	0.99441546	0.0055844095
698	HOF	HOF	0.0023321514	0.9976679
699	HOF	HOF	0.0024046437	0.99759537
700	NOT	NOT	0.99579906	0.0042009023
701	NOT	NOT	0.98473567	0.015264262
702	NOT	NOT	0.99447256	0.005527564
703	NOT	NOT	0.9932061	0.006794045
704	NOT	NOT	0.9958278	0.0041721757
705	NOT	NOT	0.99562794	0.0043720645
706	NOT	NOT	0.989824	0.010176034
707	NOT	NOT	0.9922099	0.007790176
708	NOT	NOT	0.9960691	0.0039310833
709	NOT	NOT	0.9957288	0.0042711077
710	HOF	HOF	0.0023805643	0.9976194
711	NOT	NOT	0.9959836	0.0040163733
712	NOT	NOT	0.9948933	0.0051067644
713	NOT	NOT	0.9953391	0.004660914
714	NOT	NOT	0.9948677	0.005132392
715	NOT	NOT	0.9957243	0.004275774
716	NOT	NOT	0.98737365	0.012626461
717	NOT	NOT	0.99515307	0.004846931
718	NOT	NOT	0.99584156	0.0041584354
719	HOF	HOF	0.0023799357	0.9976201
720	HOF	HOF	0.0021365408	0.9978634
721	HOF	HOF	0.002125327	0.9978746
722	NOT	NOT	0.9950994	0.004900467
723	NOT	NOT	0.99561465	0.0043854066
724	NOT	NOT	0.99502635	0.0049736053
725	NOT	NOT	0.9956182	0.004381711
726	HOF	HOF	0.0025047609	0.99749523
727	NOT	NOT	0.99422884	0.0057712053
728	NOT	NOT	0.9958888	0.0041111344
729	NOT	NOT	0.9959397	0.004060436
730	NOT	NOT	0.99007744	0.009922491
731	HOF	HOF	0.0020730174	0.99792695
732	NOT	NOT	0.9865764	0.0134235425
733	NOT	NOT	0.99518794	0.00481193
734	NOT	NOT	0.98396295	0.016037006
735	NOT	NOT	0.99517965	0.004820402
736	NOT	NOT	0.9959266	0.004073464
737	NOT	NOT	0.99541	0.004589844
738	NOT	NOT	0.97981095	0.020189056
739	NOT	NOT	0.95757574	0.04242426
740	NOT	NOT	0.99057615	0.009423831
741	HOF	HOF	0.0027883821	0.9972115
742	NOT	NOT	0.9952676	0.0047324174
743	NOT	NOT	0.9948219	0.005178041
744	NOT	NOT	0.99500024	0.004999673
745	NOT	NOT	0.99540883	0.004591197
746	NOT	NOT	0.99262774	0.0073723416
747	HOF	HOF	0.37754807	0.62245196
748	NOT	NOT	0.99543804	0.004561924
749	NOT	NOT	0.9932537	0.006746235
750	NOT	NOT	0.9956469	0.0043530306
751	HOF	HOF	0.0020463334	0.9979536
752	NOT	NOT	0.99194545	0.008054597
753	NOT	NOT	0.99554604	0.004453991
754	NOT	NOT	0.986631	0.013368971
755	NOT	NOT	0.9813672	0.018632771
756	NOT	NOT	0.99563104	0.0043689013
757	NOT	NOT	0.995308	0.0046919812
758	NOT	NOT	0.99590856	0.0040913573
759	NOT	NOT	0.9958746	0.004125346
760	NOT	NOT	0.9943654	0.005634723
761	HOF	HOF	0.06022943	0.9397706
762	NOT	NOT	0.99515826	0.0048415717
763	NOT	NOT	0.9956063	0.0043937163
764	NOT	NOT	0.995797	0.004203122
765	HOF	HOF	0.010425272	0.9895748
766	HOF	HOF	0.0021531542	0.9978468
767	HOF	HOF	0.002094006	0.997906
768	HOF	HOF	0.0022221552	0.99777776
769	HOF	HOF	0.0020511006	0.9979488
770	NOT	NOT	0.99588764	0.0041122935
771	NOT	NOT	0.9957103	0.0042897793
772	HOF	HOF	0.004866639	0.99513334
773	NOT	NOT	0.99510443	0.004895621
774	NOT	NOT	0.99589026	0.004109831
775	HOF	HOF	0.0021613794	0.9978387
776	NOT	NOT	0.9945641	0.0054357727
777	NOT	NOT	0.9949142	0.0050858776
778	NOT	NOT	0.9895177	0.010482418
779	NOT	NOT	0.9955726	0.004427471
780	NOT	NOT	0.9940205	0.005979561
781	HOF	HOF	0.0020287838	0.99797124
782	HOF	HOF	0.0020871703	0.99791294
783	HOF	HOF	0.0020778133	0.9979222
784	NOT	NOT	0.99513215	0.004867795
785	HOF	HOF	0.0021439581	0.9978561
786	NOT	NOT	0.9933811	0.006618963
787	NOT	NOT	0.9949324	0.0050674654
788	NOT	NOT	0.9946466	0.005353336
789	NOT	NOT	0.9957198	0.004280162
790	NOT	NOT	0.9958219	0.0041780965
791	NOT	NOT	0.99544656	0.004553322
792	NOT	NOT	0.98184097	0.018159047
793	NOT	NOT	0.99558926	0.0044107065
794	HOF	HOF	0.0023417715	0.9976584
795	HOF	HOF	0.0021841412	0.99781585
796	NOT	NOT	0.9955112	0.0044889026
797	NOT	NOT	0.9960843	0.0039157444
798	HOF	HOF	0.0021284933	0.9978715
799	NOT	NOT	0.99591213	0.00408798
800	HOF	HOF	0.0021970351	0.99780303
801	HOF	HOF	0.0020218631	0.9979781
802	NOT	NOT	0.99566257	0.0043373583
803	HOF	HOF	0.0023988418	0.9976013
804	HOF	HOF	0.0023286098	0.9976715
805	NOT	NOT	0.7165386	0.2834614
806	NOT	NOT	0.9956633	0.004336672
807	HOF	HOF	0.005243236	0.9947569
808	NOT	NOT	0.995509	0.0044910135
809	NOT	NOT	0.99584067	0.0041593076
810	NOT	NOT	0.99585605	0.0041440483
811	HOF	HOF	0.0020468095	0.9979531
812	NOT	NOT	0.93176377	0.068236195
813	HOF	NOT	0.5033732	0.49662676
814	NOT	NOT	0.995037	0.00496284
815	NOT	NOT	0.99449223	0.005507826
816	NOT	NOT	0.9950788	0.004921299
817	HOF	HOF	0.0020698428	0.9979303
818	NOT	NOT	0.9947982	0.005201823
819	NOT	NOT	0.9955541	0.004445892
820	NOT	NOT	0.99586105	0.00413907
821	HOF	HOF	0.0024190585	0.9975808
822	NOT	HOF	0.4662771	0.53372294
823	NOT	NOT	0.98617893	0.013821151
824	NOT	NOT	0.9943531	0.005646838
825	HOF	HOF	0.002389549	0.99761057
826	NOT	NOT	0.9956156	0.00438442
827	HOF	HOF	0.0022415326	0.9977585
828	NOT	NOT	0.9486477	0.051352248
829	HOF	HOF	0.0020785495	0.99792147
830	HOF	HOF	0.0021129064	0.997887
831	HOF	HOF	0.002251687	0.9977483
832	NOT	NOT	0.9959142	0.0040856805
833	NOT	NOT	0.9958183	0.0041815923
834	NOT	NOT	0.99532247	0.0046774615
835	NOT	NOT	0.99566877	0.0043313834
836	NOT	NOT	0.9955681	0.004431937
837	HOF	HOF	0.0023195858	0.9976805
838	NOT	NOT	0.9884609	0.01153912
839	HOF	HOF	0.0022784846	0.99772143
840	NOT	NOT	0.9959677	0.0040322333
841	HOF	HOF	0.0020429434	0.99795693
842	HOF	HOF	0.0020788666	0.9979212
843	HOF	HOF	0.0020309354	0.9979691
844	HOF	HOF	0.0022659088	0.997734
845	HOF	HOF	0.0029198984	0.9970801
846	HOF	HOF	0.0024028763	0.9975973
847	NOT	NOT	0.9959855	0.0040144664
848	HOF	HOF	0.0020378889	0.9979622
849	NOT	NOT	0.99561083	0.0043891305
850	NOT	NOT	0.9900862	0.0099136755
851	HOF	HOF	0.030555686	0.96944433
852	HOF	HOF	0.0024574976	0.99754256
853	HOF	HOF	0.0023745105	0.9976255
854	NOT	NOT	0.9897326	0.010267383
855	HOF	HOF	0.0022030263	0.9977971
856	NOT	NOT	0.9938023	0.006197658
857	NOT	NOT	0.98943067	0.01056943
858	HOF	HOF	0.031460673	0.9685393
859	NOT	NOT	0.98796564	0.012034306
860	HOF	HOF	0.0023998704	0.9976001
861	NOT	NOT	0.9957946	0.0042053433
862	HOF	HOF	0.00641762	0.9935824
863	NOT	NOT	0.94644517	0.053554874
864	HOF	HOF	0.002020434	0.9979795
865	HOF	HOF	0.002056988	0.9979429
866	NOT	NOT	0.97045434	0.029545667
867	NOT	NOT	0.9953906	0.0046093464
868	NOT	NOT	0.9957965	0.004203459
869	HOF	HOF	0.047026366	0.9529737
870	HOF	HOF	0.0599759	0.94002414
871	HOF	HOF	0.006219921	0.99378
872	HOF	HOF	0.0021141702	0.9978858
873	NOT	NOT	0.9923284	0.0076716943
874	HOF	HOF	0.073947765	0.9260522
875	NOT	NOT	0.99523205	0.004767842
876	HOF	HOF	0.30783406	0.6921659
877	NOT	NOT	0.99587625	0.0041236943
878	NOT	NOT	0.99385583	0.006144245
879	HOF	HOF	0.13773768	0.8622623
880	NOT	NOT	0.995896	0.004104013
881	NOT	NOT	0.98807186	0.011928083
882	HOF	HOF	0.002105286	0.9978946
883	HOF	HOF	0.0022310568	0.997769
884	NOT	NOT	0.63250995	0.36749005
885	HOF	HOF	0.0021849016	0.99781513
886	NOT	NOT	0.99568796	0.004312037
887	NOT	NOT	0.99568844	0.004311667
888	NOT	NOT	0.988652	0.011347933
889	NOT	NOT	0.9954487	0.0045512556
890	NOT	NOT	0.99552727	0.0044727116
891	NOT	NOT	0.99605745	0.0039426317
892	NOT	NOT	0.995749	0.0042509157
893	NOT	NOT	0.99545205	0.0045480668
894	NOT	NOT	0.99105614	0.008943934
895	HOF	HOF	0.002383488	0.9976165
896	NOT	NOT	0.99387956	0.0061203963
897	NOT	NOT	0.99433935	0.005660789
898	NOT	NOT	0.98886347	0.011136406
899	NOT	NOT	0.9955204	0.004479482
900	NOT	NOT	0.9958323	0.004167809
901	HOF	HOF	0.0019981486	0.99800193
902	NOT	NOT	0.9952155	0.0047844173
903	HOF	HOF	0.002224406	0.9977757
904	NOT	NOT	0.9945155	0.0054845274
905	NOT	NOT	0.99562794	0.0043719853
906	NOT	NOT	0.99581146	0.0041886726
907	NOT	NOT	0.9956163	0.0043837717
908	NOT	NOT	0.9945001	0.0054999865
909	NOT	NOT	0.99346566	0.006534249
910	NOT	NOT	0.9959731	0.0040269666
911	NOT	NOT	0.995669	0.004331078
912	NOT	NOT	0.9953353	0.004664725
913	NOT	NOT	0.9906876	0.009312312
914	NOT	NOT	0.9956749	0.0043250555
915	HOF	HOF	0.002135789	0.9978641
916	NOT	NOT	0.99594367	0.00405636
917	NOT	NOT	0.9951229	0.004877044
918	NOT	NOT	0.99547744	0.0045226384
919	HOF	HOF	0.22788557	0.7721144
920	NOT	NOT	0.9955112	0.0044888514
921	HOF	HOF	0.0023407065	0.9976593
922	NOT	NOT	0.9953348	0.0046650725
923	NOT	NOT	0.9953334	0.0046665096
924	NOT	NOT	0.9760443	0.023955647
925	NOT	NOT	0.9944885	0.005511659
926	HOF	HOF	0.002241011	0.997759
927	NOT	NOT	0.9859088	0.0140910875
928	NOT	NOT	0.99586654	0.0041334545
929	NOT	NOT	0.80924964	0.19075039
930	NOT	NOT	0.9955384	0.004461533
931	NOT	NOT	0.9949512	0.0050487756
932	NOT	NOT	0.9959	0.0040999874
933	HOF	HOF	0.0024279058	0.99757206
934	NOT	NOT	0.9626932	0.03730679
935	HOF	HOF	0.0021381225	0.997862
936	HOF	HOF	0.002340288	0.9976598
937	NOT	NOT	0.9954995	0.0045003775
938	NOT	NOT	0.9884427	0.011557159
939	HOF	HOF	0.0022754923	0.99772453
940	NOT	NOT	0.96833485	0.03166523
941	NOT	NOT	0.994318	0.005682067
942	HOF	HOF	0.002022512	0.9979776
943	NOT	NOT	0.994053	0.0059470227
944	NOT	NOT	0.9628438	0.03715623
945	NOT	NOT	0.9957091	0.004290972
946	HOF	HOF	0.06446418	0.9355358
947	NOT	NOT	0.99360824	0.006391701
948	NOT	NOT	0.9927925	0.0072074155
949	HOF	HOF	0.0022813645	0.9977186
950	NOT	NOT	0.9956052	0.0043949108
951	NOT	NOT	0.99610305	0.0038970537
952	NOT	NOT	0.9929397	0.0070602843
953	HOF	HOF	0.0020771436	0.9979229
954	NOT	NOT	0.99567634	0.004323604
955	NOT	NOT	0.99389374	0.0061062346
956	NOT	NOT	0.9958869	0.0041131442
957	NOT	NOT	0.99516255	0.0048374687
958	NOT	NOT	0.9953626	0.004637283
959	NOT	NOT	0.9948883	0.00511171
960	NOT	NOT	0.9909156	0.009084495
961	HOF	HOF	0.0023462535	0.99765384
962	HOF	HOF	0.003124398	0.99687564
963	NOT	NOT	0.9910072	0.008992857
964	NOT	NOT	0.9865007	0.013499394
965	HOF	HOF	0.0023048501	0.99769527
966	NOT	NOT	0.9952681	0.0047319704
967	NOT	NOT	0.9770697	0.02293034
968	HOF	HOF	0.0023253898	0.9976745
969	NOT	NOT	0.9954867	0.0045131296
970	NOT	NOT	0.99562746	0.004372607
971	NOT	NOT	0.98473823	0.015261708
972	NOT	NOT	0.99584043	0.004159611
973	NOT	NOT	0.55622655	0.4437735
974	NOT	NOT	0.9931829	0.0068171476
975	HOF	HOF	0.034193393	0.96580654
976	NOT	NOT	0.5044657	0.49553427
977	NOT	NOT	0.9819833	0.018016692
978	NOT	NOT	0.99553984	0.004460167
979	NOT	NOT	0.98399	0.016009912
980	NOT	NOT	0.99575186	0.0042481353
981	NOT	NOT	0.9953659	0.004634049
982	NOT	NOT	0.9553779	0.04462219
983	NOT	NOT	0.99318737	0.006812608
984	NOT	NOT	0.99562365	0.0043762424
985	HOF	HOF	0.0020397108	0.99796027
986	NOT	NOT	0.995192	0.004808063
987	NOT	NOT	0.99581283	0.004187147
988	NOT	NOT	0.9947595	0.0052403244
989	NOT	NOT	0.9952717	0.0047283885
990	NOT	NOT	0.9958126	0.004187231
991	NOT	NOT	0.9954917	0.004508217
992	NOT	NOT	0.9956754	0.00432454
993	HOF	HOF	0.002229371	0.99777067
994	HOF	HOF	0.002152414	0.9978475
995	NOT	NOT	0.99550545	0.004494493
996	HOF	HOF	0.0022642897	0.9977357
997	NOT	NOT	0.99608403	0.003915985
998	HOF	HOF	0.0021950959	0.9978049
999	NOT	NOT	0.9918939	0.008106046
1000	HOF	HOF	0.0021241792	0.9978758
1001	NOT	NOT	0.99446976	0.005530353
1002	NOT	NOT	0.99564856	0.0043513332
1003	NOT	NOT	0.9957447	0.0042553083
1004	NOT	NOT	0.9949322	0.0050679003
1005	NOT	NOT	0.99455625	0.00544372
1006	NOT	NOT	0.99551326	0.004486763
1007	NOT	NOT	0.9651466	0.03485345
1008	NOT	NOT	0.9959748	0.0040251235
1009	HOF	HOF	0.0030818342	0.9969182
1010	NOT	NOT	0.9954585	0.004541643
1011	HOF	HOF	0.0023128917	0.99768716
1012	NOT	NOT	0.99165815	0.0083418805
1013	NOT	NOT	0.99578226	0.004217893
1014	NOT	NOT	0.9880335	0.011966549
1015	HOF	HOF	0.0021548376	0.9978451
1016	HOF	HOF	0.0022194856	0.9977804
1017	NOT	NOT	0.9956614	0.004338523
1018	HOF	HOF	0.013866792	0.9861331
1019	HOF	HOF	0.002222367	0.9977775
1020	NOT	NOT	0.9946262	0.0053738863
1021	NOT	NOT	0.99541837	0.0045817317
1022	NOT	NOT	0.99560493	0.004395183
1023	NOT	NOT	0.99603915	0.0039608646
1024	NOT	NOT	0.9728851	0.02711489
1025	HOF	HOF	0.002052214	0.99794763
1026	NOT	NOT	0.99284714	0.007152899
1027	NOT	NOT	0.99571884	0.0042810966
1028	HOF	HOF	0.0021943215	0.9978056
1029	HOF	HOF	0.0020755217	0.99792457
1030	NOT	NOT	0.99513906	0.00486095
1031	NOT	NOT	0.99574614	0.004253967
1032	HOF	HOF	0.0021289135	0.99787104
1033	HOF	HOF	0.002343855	0.9976562
1034	NOT	NOT	0.96830195	0.03169804
1035	HOF	HOF	0.0055676242	0.9944323
1036	HOF	HOF	0.0022613925	0.99773854
1037	NOT	NOT	0.9952532	0.0047468296
1038	NOT	NOT	0.9932383	0.0067616063
1039	NOT	NOT	0.99416345	0.0058364645
1040	NOT	NOT	0.9957637	0.0042363424
1041	NOT	NOT	0.9954554	0.004544704
1042	NOT	NOT	0.9958314	0.00416861
1043	HOF	HOF	0.0024635447	0.99753636
1044	NOT	NOT	0.9955757	0.00442435
1045	HOF	HOF	0.0021770394	0.997823
1046	HOF	HOF	0.0020587062	0.99794126
1047	NOT	NOT	0.9946061	0.0053938646
1048	HOF	HOF	0.0020375606	0.9979624
1049	NOT	NOT	0.99199677	0.008003151
1050	NOT	NOT	0.9907627	0.009237408
1051	HOF	HOF	0.0021792112	0.99782085
1052	HOF	HOF	0.0027568613	0.99724317
1053	HOF	HOF	0.002174904	0.99782515
1054	NOT	NOT	0.9958758	0.0041241776
1055	HOF	HOF	0.0022103214	0.9977897
1056	HOF	HOF	0.0021812988	0.9978187
1057	NOT	NOT	0.99569297	0.0043070354
1058	NOT	NOT	0.9950321	0.0049678856
1059	HOF	HOF	0.0020613663	0.99793863
1060	NOT	NOT	0.9931734	0.0068265907
1061	HOF	HOF	0.0021661131	0.9978339
1062	NOT	NOT	0.9938023	0.006197658
1063	HOF	HOF	0.0022667658	0.9977333
1064	NOT	NOT	0.9952247	0.0047753574
1065	NOT	NOT	0.9900182	0.009981877
1066	NOT	NOT	0.9958677	0.004132359
1067	NOT	NOT	0.99575543	0.0042445757
1068	HOF	HOF	0.0020902709	0.99790984
1069	HOF	HOF	0.002427915	0.99757206
1070	NOT	NOT	0.9924801	0.0075200107
1071	NOT	NOT	0.98953986	0.010460099
1072	NOT	NOT	0.99518675	0.004813245
1073	NOT	NOT	0.56918025	0.43081978
1074	NOT	NOT	0.99296314	0.0070368815
1075	NOT	NOT	0.9827303	0.017269636
1076	NOT	NOT	0.9958475	0.004152356
1077	HOF	HOF	0.002111895	0.99788815
1078	NOT	NOT	0.99526554	0.0047343695
1079	NOT	NOT	0.78334975	0.21665029
1080	NOT	NOT	0.99548596	0.004513887
1081	NOT	NOT	0.99562484	0.0043750387
1082	NOT	NOT	0.9956417	0.0043584537
1083	NOT	NOT	0.9957388	0.004261148
1084	HOF	HOF	0.0025073634	0.9974926
1085	NOT	NOT	0.99580026	0.0041996604
1086	NOT	NOT	0.9957288	0.004271234
1087	HOF	HOF	0.002383787	0.9976163
1088	HOF	HOF	0.0020867274	0.9979134
1089	HOF	HOF	0.0020576247	0.99794245
1090	NOT	NOT	0.98143107	0.018569017
1091	NOT	NOT	0.7074875	0.29251248
1092	NOT	NOT	0.9953889	0.0046111424
1093	NOT	NOT	0.9958734	0.0041266074
1094	HOF	HOF	0.0023776058	0.99762243
1095	NOT	NOT	0.9958273	0.0041727466
1096	HOF	HOF	0.002263915	0.99773616
1097	HOF	HOF	0.0021127632	0.9978872
1098	NOT	NOT	0.9949042	0.005095857
1099	NOT	NOT	0.99593014	0.004069884
1100	HOF	HOF	0.00785877	0.9921413
1101	NOT	NOT	0.99469	0.005309921
1102	HOF	HOF	0.00234574	0.9976543
1103	NOT	NOT	0.98370665	0.016293311
1104	NOT	NOT	0.9848213	0.015178624
1105	NOT	NOT	0.9566633	0.043336727
1106	NOT	NOT	0.9958789	0.0041211583
1107	NOT	NOT	0.995876	0.0041240104
1108	NOT	NOT	0.9952411	0.0047588614
1109	NOT	NOT	0.99290115	0.0070988424
1110	HOF	HOF	0.002031751	0.9979684
1111	NOT	NOT	0.995359	0.004640895
1112	NOT	NOT	0.99580836	0.004191654
1113	NOT	NOT	0.9956975	0.0043025482
1114	NOT	NOT	0.99377364	0.00622639
1115	NOT	NOT	0.9900631	0.009936899
1116	NOT	NOT	0.9953754	0.004624559
1117	HOF	NOT	0.99101716	0.008982875
1118	HOF	HOF	0.043569744	0.95643026
1119	HOF	HOF	0.0029472806	0.9970527
1120	HOF	HOF	0.002478894	0.99752116
1121	NOT	NOT	0.99576825	0.004231654
1122	HOF	HOF	0.06758098	0.932419
1123	HOF	HOF	0.007965383	0.9920346
1124	HOF	HOF	0.011802684	0.9881972
1125	HOF	HOF	0.0020806666	0.9979193
1126	NOT	NOT	0.9930091	0.0069908015
1127	HOF	HOF	0.0021764021	0.9978235
1128	HOF	HOF	0.002478289	0.99752164
1129	NOT	NOT	0.9947256	0.0052743405
1130	NOT	NOT	0.9767804	0.023219507
1131	NOT	NOT	0.9959544	0.004045682
1132	NOT	NOT	0.9955646	0.004435442
1133	HOF	HOF	0.0020916895	0.9979084
1134	NOT	NOT	0.99529994	0.0047000963
1135	HOF	HOF	0.0046615456	0.9953384
1136	NOT	NOT	0.9954243	0.00457571
1137	HOF	HOF	0.0132808	0.9867192
1138	HOF	HOF	0.10359628	0.89640373
1139	NOT	NOT	0.98771054	0.012289469
1140	NOT	NOT	0.9948326	0.0051673506
1141	HOF	HOF	0.0022388087	0.99776113
1142	HOF	HOF	0.0028052286	0.9971949
1143	HOF	HOF	0.0024848017	0.9975152
1144	HOF	HOF	0.0020464845	0.9979536
1145	NOT	NOT	0.9571267	0.042873368
1146	HOF	HOF	0.039181724	0.96081823
1147	NOT	NOT	0.99550307	0.004496941
1148	NOT	NOT	0.9946957	0.0053042755
1149	HOF	HOF	0.043406256	0.95659375
1150	NOT	NOT	0.99593586	0.0040641394
1151	NOT	NOT	0.9893002	0.0106997825
1152	HOF	HOF	0.04424978	0.95575017
1153	HOF	HOF	0.0030151068	0.99698496
1154	HOF	HOF	0.002151628	0.99784845
1155	HOF	HOF	0.32451195	0.67548805
1156	NOT	NOT	0.99403334	0.0059667723
1157	NOT	NOT	0.9958395	0.004160498
1158	NOT	NOT	0.985875	0.014124979
1159	NOT	NOT	0.9935635	0.0064366516
1160	HOF	HOF	0.0021470622	0.997853
1161	HOF	HOF	0.16589874	0.83410126
1162	HOF	HOF	0.0020717594	0.9979284
1163	NOT	NOT	0.99618447	0.0038156344
1164	HOF	HOF	0.011699415	0.9883006
1165	HOF	HOF	0.11113567	0.8888643
1166	HOF	HOF	0.0022393018	0.99776065
1167	NOT	NOT	0.9957908	0.004209095
1168	NOT	NOT	0.9936376	0.006362439
1169	NOT	NOT	0.9956125	0.004387513
1170	NOT	NOT	0.9951348	0.004865256
1171	HOF	HOF	0.3098321	0.6901679
1172	NOT	NOT	0.99516445	0.0048355544
1173	HOF	HOF	0.0019913602	0.99800855
1174	HOF	HOF	0.002139128	0.9978608
1175	NOT	NOT	0.9959159	0.0040841904
1176	HOF	HOF	0.0025848348	0.9974153
1177	HOF	HOF	0.12816678	0.87183315
1178	HOF	HOF	0.046487246	0.9535127
1179	NOT	NOT	0.9947965	0.0052035223
1180	NOT	NOT	0.99507856	0.0049214326
1181	NOT	NOT	0.99378496	0.0062150564
1182	HOF	HOF	0.019383702	0.9806164
1183	NOT	NOT	0.995495	0.0045050345
1184	NOT	NOT	0.9827929	0.017207116
1185	NOT	NOT	0.9953168	0.004683206
1186	HOF	HOF	0.0022910428	0.99770904
1187	HOF	HOF	0.18842284	0.8115771
1188	NOT	NOT	0.9907327	0.009267285
1189	NOT	NOT	0.995159	0.004840884
1190	HOF	NOT	0.72800297	0.27199697
1191	HOF	HOF	0.0020156438	0.9979843
1192	HOF	HOF	0.02059288	0.979407
1193	NOT	NOT	0.9959496	0.0040503494
1194	NOT	NOT	0.9958637	0.004136379
1195	HOF	HOF	0.0021273438	0.9978727
1196	NOT	NOT	0.9951198	0.0048800474
1197	HOF	HOF	0.0020262941	0.9979738
1198	NOT	NOT	0.9766755	0.023324529
1199	HOF	HOF	0.0020564124	0.99794364
1200	NOT	NOT	0.9954658	0.0045341346
1201	NOT	NOT	0.97866917	0.021330848
1202	HOF	HOF	0.0020359561	0.9979641
1203	NOT	NOT	0.99568915	0.004310939
1204	HOF	HOF	0.0021737907	0.9978261
1205	NOT	NOT	0.9958608	0.004139309
1206	NOT	NOT	0.99588174	0.00411831
1207	HOF	HOF	0.0030642573	0.9969358
1208	HOF	NOT	0.7098367	0.29016325
1209	HOF	HOF	0.0052037877	0.9947963
1210	NOT	NOT	0.99573404	0.004265816
1211	NOT	NOT	0.99590427	0.0040956046
1212	HOF	HOF	0.0022481917	0.99775183
1213	HOF	HOF	0.0023948292	0.9976051
1214	NOT	NOT	0.9959627	0.0040372415
1215	NOT	NOT	0.9889745	0.011025542
1216	NOT	NOT	0.99571365	0.004286381
1217	NOT	NOT	0.99521166	0.004788197
1218	HOF	HOF	0.0020208	0.9979793
1219	NOT	NOT	0.99509066	0.004909301
1220	NOT	NOT	0.9950342	0.0049659032
1221	HOF	HOF	0.0020784435	0.99792147
1222	NOT	NOT	0.9957666	0.004233378
1223	NOT	NOT	0.99574614	0.004253787
1224	HOF	HOF	0.0037911437	0.99620897
1225	HOF	HOF	0.0021780445	0.9978218
1226	NOT	NOT	0.9953723	0.004627793
1227	NOT	NOT	0.99541837	0.004581723
1228	NOT	NOT	0.99600923	0.003990872
1229	HOF	HOF	0.0023325484	0.99766743
1230	NOT	NOT	0.9962116	0.0037883518
1231	NOT	NOT	0.99522257	0.0047773686
1232	HOF	HOF	0.1942001	0.8057999
1233	HOF	HOF	0.0022467247	0.99775326
1234	HOF	HOF	0.002145308	0.99785465
1235	HOF	HOF	0.002187948	0.99781203
