id	label	task_3_preds	TIN_probs	UNT_probs
634	TIN	TIN	0.98274183	0.017258275
635	TIN	TIN	0.9913192	0.008680915
636	TIN	TIN	0.9806932	0.019306825
637	TIN	TIN	0.99061036	0.009389656
638	TIN	TIN	0.9853932	0.014606777
639	TIN	TIN	0.9913078	0.00869207
640	TIN	TIN	0.7763407	0.22365923
641	UNT	UNT	0.042782992	0.95721704
642	TIN	TIN	0.9909853	0.009014628
643	TIN	TIN	0.95926666	0.04073332
644	TIN	TIN	0.57031906	0.42968094
645	TIN	TIN	0.98579365	0.014206333
646	TIN	TIN	0.98116034	0.018839687
647	TIN	TIN	0.99035937	0.009640711
648	TIN	TIN	0.9477588	0.052241303
649	TIN	TIN	0.9810914	0.018908704
650	TIN	TIN	0.98627186	0.013728237
651	TIN	TIN	0.89734286	0.102657095
652	TIN	TIN	0.98722416	0.012775796
653	TIN	TIN	0.9913343	0.0086657535
654	TIN	TIN	0.9847047	0.015295352
655	TIN	TIN	0.97851974	0.021480238
656	TIN	TIN	0.9751274	0.02487254
657	TIN	TIN	0.9800181	0.019981954
658	TIN	TIN	0.9914617	0.008538391
659	TIN	TIN	0.99069375	0.009306134
660	TIN	TIN	0.9907403	0.009259851
661	TIN	TIN	0.9885134	0.011486441
662	TIN	TIN	0.990039	0.009961065
663	TIN	TIN	0.9908598	0.009140217
664	TIN	TIN	0.9824853	0.017514639
665	TIN	TIN	0.97652334	0.023476694
666	TIN	TIN	0.99009115	0.009908893
667	TIN	TIN	0.9897631	0.010237011
668	TIN	TIN	0.9906413	0.009358688
669	TIN	TIN	0.9897739	0.010226102
670	TIN	TIN	0.9893597	0.01064026
671	TIN	TIN	0.9894807	0.010519236
672	TIN	TIN	0.9770167	0.022983313
673	TIN	TIN	0.990698	0.009301959
674	TIN	TIN	0.98905873	0.010941222
675	TIN	TIN	0.99084234	0.009157724
676	TIN	TIN	0.99094796	0.009052107
677	UNT	UNT	0.06714521	0.93285483
678	TIN	TIN	0.9903523	0.009647697
679	TIN	TIN	0.9912599	0.00874009
680	TIN	TIN	0.8821582	0.117841825
681	TIN	TIN	0.99050903	0.009490988
682	TIN	TIN	0.9251596	0.07484042
683	TIN	TIN	0.94934523	0.05065482
684	TIN	TIN	0.80251914	0.19748084
685	TIN	TIN	0.9856566	0.014343407
686	TIN	TIN	0.9755111	0.024488952
687	TIN	TIN	0.9899592	0.0100407945
688	TIN	TIN	0.9743095	0.025690502
689	TIN	TIN	0.9901976	0.009802346
690	TIN	TIN	0.9442432	0.05575677
691	TIN	TIN	0.9913423	0.008657633
692	UNT	UNT	0.1291398	0.87086016
693	TIN	TIN	0.9909914	0.009008599
694	TIN	TIN	0.97143215	0.02856785
695	TIN	TIN	0.990672	0.009327925
696	TIN	TIN	0.98586655	0.014133388
697	TIN	TIN	0.98776287	0.012237063
698	TIN	TIN	0.98323727	0.016762659
699	TIN	TIN	0.98715967	0.0128402775
700	UNT	UNT	0.04322149	0.95677847
701	UNT	UNT	0.043068815	0.95693123
702	TIN	TIN	0.99001443	0.0099855615
703	TIN	TIN	0.98900634	0.010993633
704	TIN	TIN	0.97072905	0.029271029
705	TIN	TIN	0.98283225	0.01716785
706	TIN	TIN	0.9888144	0.011185645
707	TIN	TIN	0.99010295	0.009897059
708	TIN	TIN	0.8438197	0.15618035
709	UNT	TIN	0.9230699	0.07693009
710	TIN	TIN	0.98983437	0.010165729
711	TIN	TIN	0.9906982	0.009301728
712	TIN	TIN	0.9730973	0.02690261
713	TIN	TIN	0.98646843	0.0135315275
714	TIN	TIN	0.9892153	0.010784715
715	TIN	TIN	0.97506523	0.024934758
716	TIN	TIN	0.98728067	0.012719279
717	TIN	TIN	0.9909926	0.009007379
718	TIN	TIN	0.9895866	0.0104135275
719	TIN	TIN	0.9544821	0.0455179
720	TIN	TIN	0.8707793	0.1292208
721	TIN	TIN	0.950829	0.049170956
722	TIN	TIN	0.9905327	0.009467321
723	TIN	TIN	0.9908882	0.009111905
724	TIN	TIN	0.9879821	0.012017842
725	TIN	TIN	0.97902143	0.020978617
726	TIN	TIN	0.99037236	0.009627523
727	TIN	TIN	0.99144304	0.008556949
728	TIN	TIN	0.99122036	0.008779563
729	TIN	TIN	0.9811875	0.018812487
730	TIN	TIN	0.9883296	0.011670386
731	TIN	TIN	0.9903688	0.009631205
732	TIN	TIN	0.9773017	0.022698214
733	TIN	TIN	0.98679775	0.013202278
734	TIN	TIN	0.97111446	0.028885612
735	UNT	UNT	0.049034946	0.95096505
736	TIN	TIN	0.9913946	0.008605449
737	TIN	TIN	0.9843169	0.015683081
738	TIN	TIN	0.97322273	0.026777279
739	UNT	TIN	0.98025024	0.01974985
740	TIN	TIN	0.97905856	0.020941457
741	TIN	TIN	0.9680633	0.031936683
742	TIN	TIN	0.9155176	0.08448237
743	UNT	UNT	0.053408124	0.94659185
744	TIN	TIN	0.98082006	0.01917995
745	TIN	TIN	0.99000996	0.009990058
746	UNT	TIN	0.9365622	0.06343775
747	TIN	TIN	0.9776941	0.022305915
748	TIN	TIN	0.97297543	0.027024543
749	TIN	TIN	0.99109536	0.008904606
750	TIN	TIN	0.9914059	0.00859409
751	TIN	TIN	0.98064435	0.019355541
752	TIN	TIN	0.9568035	0.04319656
753	TIN	TIN	0.9836755	0.016324418
754	TIN	TIN	0.9865319	0.013467986
755	TIN	TIN	0.9882801	0.0117198955
756	TIN	TIN	0.98250306	0.017496975
757	TIN	TIN	0.9833594	0.016640468
758	TIN	TIN	0.9913407	0.008659257
759	TIN	TIN	0.99121684	0.008783068
760	TIN	TIN	0.9893969	0.010603105
761	TIN	TIN	0.9662952	0.0337048
762	TIN	TIN	0.98951346	0.010486598
763	TIN	TIN	0.98838735	0.01161271
764	TIN	TIN	0.98311746	0.016882429
765	TIN	TIN	0.97521716	0.02478286
766	TIN	TIN	0.75193906	0.24806093
767	TIN	TIN	0.9863807	0.013619376
768	TIN	TIN	0.98747534	0.012524712
769	TIN	TIN	0.9810371	0.01896305
770	TIN	TIN	0.9571892	0.042810787
771	TIN	TIN	0.9910179	0.008982186
772	TIN	TIN	0.97765493	0.022345053
773	TIN	TIN	0.98810416	0.011895906
774	TIN	TIN	0.96069956	0.039300345
775	TIN	TIN	0.9902085	0.00979162
776	UNT	UNT	0.04022353	0.9597764
777	TIN	TIN	0.95656043	0.043439582
778	TIN	TIN	0.9633676	0.036632404
779	TIN	TIN	0.98499066	0.015009408
780	TIN	TIN	0.99130404	0.008695958
781	TIN	TIN	0.9773029	0.022697147
782	TIN	TIN	0.9783809	0.021619052
783	TIN	TIN	0.9444384	0.05556157
784	TIN	TIN	0.99096423	0.009035642
785	TIN	TIN	0.9832687	0.016731178
786	TIN	TIN	0.9574494	0.04255055
787	TIN	TIN	0.9903296	0.009670529
788	TIN	TIN	0.96176994	0.03823012
789	TIN	TIN	0.99150425	0.008495813
790	TIN	TIN	0.99131656	0.008683379
791	TIN	TIN	0.9903381	0.009661895
792	TIN	TIN	0.9898629	0.010137029
793	TIN	TIN	0.9898499	0.010150073
794	TIN	TIN	0.9547543	0.04524564
795	TIN	TIN	0.9862638	0.013736304
796	TIN	TIN	0.9552182	0.04478177
797	TIN	TIN	0.98550063	0.014499375
798	TIN	TIN	0.98927474	0.010725385
799	TIN	TIN	0.9909581	0.0090419175
800	TIN	TIN	0.9887753	0.0112246275
801	TIN	TIN	0.9898851	0.010114958
802	TIN	TIN	0.9896784	0.010321685
803	TIN	TIN	0.98625606	0.01374393
804	TIN	TIN	0.96605116	0.03394895
805	TIN	TIN	0.8674177	0.13258234
806	TIN	TIN	0.9785266	0.021473397
807	UNT	UNT	0.042060737	0.95793927
808	TIN	TIN	0.95794886	0.04205117
809	TIN	TIN	0.98353314	0.01646679
810	TIN	TIN	0.98758507	0.012415055
811	TIN	TIN	0.975921	0.024079053
812	TIN	TIN	0.98113406	0.018865924
813	TIN	TIN	0.9876112	0.012388727
814	TIN	TIN	0.9899054	0.010094697
815	TIN	TIN	0.9871312	0.012868694
816	TIN	TIN	0.98867863	0.011321395
817	TIN	TIN	0.99139243	0.008607518
818	TIN	TIN	0.98611265	0.013887372
819	TIN	TIN	0.99135697	0.008642999
820	TIN	TIN	0.9880761	0.011923796
821	UNT	TIN	0.9895944	0.010405625
822	TIN	TIN	0.9910063	0.0089936415
823	TIN	TIN	0.9655114	0.034488667
824	TIN	TIN	0.937514	0.062486023
825	TIN	TIN	0.98923844	0.010761645
826	TIN	TIN	0.96397436	0.036025688
827	TIN	TIN	0.97016376	0.029836182
828	UNT	UNT	0.16475794	0.835242
829	UNT	UNT	0.078803815	0.92119616
830	UNT	UNT	0.11729862	0.88270146
831	TIN	TIN	0.97439325	0.025606774
832	TIN	TIN	0.98851436	0.0114855645
833	TIN	TIN	0.92091584	0.079084106
834	TIN	TIN	0.97691363	0.023086367
835	TIN	TIN	0.9910476	0.008952494
836	TIN	TIN	0.9887371	0.01126293
837	TIN	TIN	0.98060036	0.019399634
838	TIN	TIN	0.9909286	0.009071508
839	TIN	TIN	0.9878634	0.012136497
840	TIN	TIN	0.98240566	0.017594326
841	TIN	TIN	0.9826017	0.017398346
842	UNT	UNT	0.048409984	0.95159
843	TIN	TIN	0.9877676	0.0122324135
844	TIN	TIN	0.9900007	0.009999413
845	TIN	TIN	0.9872112	0.0127888275
846	TIN	TIN	0.96171224	0.038287733
847	UNT	TIN	0.9894757	0.010524228
848	TIN	TIN	0.98387957	0.016120391
849	TIN	TIN	0.97271186	0.027288193
850	TIN	TIN	0.9852732	0.014726843
851	TIN	TIN	0.9739672	0.026032815
852	TIN	TIN	0.8515283	0.14847167
853	TIN	TIN	0.97953355	0.020466408
854	TIN	TIN	0.97543746	0.024562605
855	TIN	TIN	0.9786019	0.021398183
856	UNT	UNT	0.101645604	0.8983544
857	UNT	UNT	0.27537853	0.7246215
858	TIN	TIN	0.99100107	0.008998759
859	TIN	TIN	0.5891496	0.4108504
860	TIN	TIN	0.9895892	0.010410827
861	TIN	TIN	0.98747486	0.0125252735
862	TIN	TIN	0.9422725	0.05772755
863	TIN	TIN	0.9653634	0.03463666
864	TIN	TIN	0.9636614	0.036338605
865	TIN	TIN	0.9857213	0.0142787285
866	TIN	TIN	0.9842746	0.015725277
867	UNT	UNT	0.26608688	0.73391306
868	UNT	UNT	0.045788083	0.9542119
869	TIN	TIN	0.9911261	0.008873884
870	TIN	TIN	0.9881143	0.011885796
871	TIN	TIN	0.98511416	0.01488588
872	TIN	TIN	0.99049133	0.009508605
873	TIN	TIN	0.9885094	0.011490648
874	UNT	UNT	0.061385553	0.9386145
875	UNT	UNT	0.039795198	0.9602047
876	TIN	TIN	0.9904668	0.009533379
877	TIN	TIN	0.99087894	0.009121199
878	TIN	TIN	0.9850036	0.014996459
879	UNT	TIN	0.96834594	0.03165408
880	TIN	TIN	0.983706	0.01629412
881	TIN	TIN	0.9353644	0.06463559
882	TIN	TIN	0.9910642	0.008935809
883	TIN	TIN	0.95853496	0.041465055
884	TIN	TIN	0.9863847	0.013615169
885	TIN	TIN	0.9894691	0.010530884
886	TIN	TIN	0.9877228	0.0122772455
887	TIN	UNT	0.47682676	0.5231733
888	TIN	TIN	0.96408963	0.035910383
889	TIN	TIN	0.98966706	0.010332962
890	TIN	TIN	0.98365885	0.016341195
891	UNT	TIN	0.9854163	0.014583796
892	TIN	TIN	0.92305326	0.0769468
893	TIN	TIN	0.9905154	0.009484705
894	TIN	TIN	0.975128	0.024871975
895	TIN	TIN	0.99027103	0.009729098
896	TIN	TIN	0.98984617	0.010153825
897	TIN	TIN	0.9693468	0.0306532
898	TIN	TIN	0.9820972	0.017902827
899	TIN	TIN	0.9687024	0.03129767
900	TIN	TIN	0.9906439	0.0093561
901	TIN	TIN	0.9826535	0.017346596
902	TIN	TIN	0.9893969	0.01060314
903	UNT	TIN	0.98558754	0.01441235
904	TIN	TIN	0.99061984	0.009380111
905	TIN	TIN	0.98861593	0.011383936
906	TIN	TIN	0.9911743	0.008825701
907	TIN	TIN	0.9719729	0.028027095
908	TIN	TIN	0.98248625	0.01751392
909	TIN	TIN	0.9552805	0.044719394
910	TIN	TIN	0.9870074	0.012992626
911	TIN	TIN	0.9914433	0.008556839
912	TIN	TIN	0.9911833	0.008816632
913	TIN	TIN	0.988723	0.011277085
914	TIN	TIN	0.99026185	0.009738004
915	TIN	TIN	0.9863626	0.013637416
916	TIN	TIN	0.9779411	0.022058813
917	TIN	TIN	0.94422734	0.055772725
918	TIN	TIN	0.9700212	0.029978763
919	TIN	TIN	0.9906165	0.00938352
920	TIN	TIN	0.9909132	0.009086756
921	TIN	TIN	0.99123317	0.00876682
922	UNT	TIN	0.98818356	0.011816323
923	TIN	UNT	0.059886735	0.94011325
924	TIN	TIN	0.98935515	0.010644939
925	TIN	TIN	0.9910257	0.008974317
926	TIN	TIN	0.97755706	0.022442972
927	TIN	TIN	0.9876894	0.012310672
928	TIN	TIN	0.98886657	0.011133432
929	TIN	TIN	0.9539941	0.046005994
930	TIN	TIN	0.9813543	0.018645788
931	TIN	TIN	0.7499853	0.25001472
932	TIN	TIN	0.9874593	0.012540549
933	TIN	TIN	0.99096096	0.009039038
934	TIN	TIN	0.9288694	0.071130574
935	TIN	TIN	0.98632026	0.0136798415
936	TIN	TIN	0.9833988	0.016601102
937	TIN	TIN	0.96171963	0.038280394
938	TIN	TIN	0.986317	0.013683038
939	TIN	TIN	0.9757282	0.02427176
940	TIN	TIN	0.97109735	0.028902696
941	TIN	TIN	0.99092716	0.009072797
942	TIN	TIN	0.984908	0.015092077
943	TIN	TIN	0.98593986	0.014060133
944	TIN	TIN	0.9828388	0.017161312
945	TIN	TIN	0.98619497	0.013805027
946	TIN	TIN	0.988839	0.011161083
947	TIN	TIN	0.97849584	0.021504264
948	TIN	TIN	0.98832303	0.011677021
949	TIN	TIN	0.8664748	0.13352522
950	TIN	TIN	0.97105855	0.028941464
951	TIN	TIN	0.97946304	0.020537049
952	TIN	TIN	0.9884724	0.011527549
953	TIN	TIN	0.9534996	0.04650037
954	TIN	TIN	0.9910292	0.008970834
955	UNT	TIN	0.7059473	0.2940527
956	UNT	UNT	0.29639345	0.70360655
957	TIN	TIN	0.98879206	0.011207978
958	TIN	TIN	0.9694143	0.030585643
959	UNT	UNT	0.05331718	0.9466828
960	TIN	TIN	0.9725463	0.027453816
961	TIN	TIN	0.9841177	0.015882187
962	TIN	TIN	0.9129674	0.08703264
963	UNT	UNT	0.09382254	0.9061774
964	UNT	UNT	0.17789277	0.82210726
965	TIN	TIN	0.98799556	0.012004532
966	TIN	TIN	0.9841268	0.015873116
967	TIN	TIN	0.9870159	0.012984222
968	TIN	TIN	0.99142814	0.008571953
969	TIN	TIN	0.9807982	0.019201875
970	TIN	TIN	0.9904599	0.009539927
971	TIN	TIN	0.9907443	0.009255749
972	TIN	TIN	0.9756938	0.024306228
973	TIN	TIN	0.9885662	0.011433773
974	TIN	TIN	0.9863494	0.013650506
975	TIN	TIN	0.9605009	0.039499003
976	UNT	UNT	0.046806008	0.9531939
977	TIN	TIN	0.98908514	0.010914834
978	TIN	TIN	0.98684293	0.013157193
979	UNT	UNT	0.07066452	0.9293355
980	TIN	TIN	0.98991245	0.01008757
981	UNT	UNT	0.08917664	0.91082335
982	TIN	TIN	0.99079674	0.009203272
983	TIN	TIN	0.942953	0.05704702
984	TIN	TIN	0.9835803	0.01641966
985	TIN	TIN	0.9798001	0.02019992
986	TIN	TIN	0.99141276	0.008587102
987	UNT	UNT	0.1964261	0.80357397
988	TIN	TIN	0.99106205	0.008938089
989	TIN	TIN	0.9601381	0.039861895
990	TIN	TIN	0.9885813	0.011418637
991	TIN	TIN	0.99079293	0.009207069
992	UNT	UNT	0.056020096	0.94398
993	TIN	TIN	0.92688894	0.07311113
994	TIN	TIN	0.98895144	0.011048641
995	UNT	UNT	0.038340718	0.9616593
996	TIN	TIN	0.9815497	0.018450398
997	TIN	TIN	0.9722311	0.02776897
998	TIN	TIN	0.98478496	0.015215059
999	TIN	TIN	0.9911705	0.008829481
1000	TIN	TIN	0.9850684	0.014931548
1001	TIN	TIN	0.989287	0.010713072
1002	TIN	TIN	0.983151	0.016848868
1003	TIN	TIN	0.9832532	0.016746864
1004	TIN	TIN	0.98528117	0.014718735
1005	TIN	TIN	0.9879018	0.0120981075
1006	TIN	TIN	0.9831365	0.01686357
1007	TIN	TIN	0.98699355	0.013006443
1008	TIN	TIN	0.9875163	0.012483691
1009	TIN	TIN	0.9913213	0.008678755
1010	TIN	TIN	0.95634174	0.043658264
1011	TIN	TIN	0.9878528	0.012147138
1012	TIN	TIN	0.96311474	0.036885288
1013	TIN	TIN	0.9913877	0.008612256
1014	TIN	TIN	0.98861974	0.011380251
1015	TIN	TIN	0.9639507	0.036049366
1016	TIN	TIN	0.9842561	0.015743801
1017	TIN	TIN	0.9337208	0.06627914
1018	TIN	TIN	0.9808642	0.01913579
1019	TIN	TIN	0.9833085	0.016691584
1020	TIN	TIN	0.9907918	0.0092082415
1021	TIN	TIN	0.9553791	0.044620935
1022	TIN	TIN	0.96694547	0.03305446
1023	TIN	TIN	0.9819947	0.018005313
1024	TIN	TIN	0.98652816	0.01347193
1025	TIN	TIN	0.9109079	0.08909204
1026	TIN	TIN	0.9626497	0.037350256
1027	TIN	TIN	0.9569562	0.04304379
1028	TIN	TIN	0.8684995	0.1315004
1029	TIN	TIN	0.9516107	0.04838927
1030	TIN	TIN	0.9722285	0.027771354
1031	TIN	TIN	0.803343	0.19665706
1032	TIN	TIN	0.96804374	0.031956304
1033	TIN	TIN	0.9646657	0.035334416
1034	TIN	TIN	0.98667306	0.013326906
1035	TIN	TIN	0.9911585	0.008841522
1036	TIN	TIN	0.60007226	0.39992774
1037	TIN	TIN	0.98485255	0.015147468
1038	TIN	TIN	0.9911521	0.008847852
1039	TIN	TIN	0.9832527	0.016747294
1040	UNT	UNT	0.042896047	0.95710397
1041	TIN	TIN	0.97768164	0.02231839
1042	TIN	TIN	0.9719245	0.02807557
1043	TIN	TIN	0.98888236	0.011117581
1044	TIN	TIN	0.98643506	0.013564831
1045	TIN	TIN	0.98915493	0.010845005
1046	TIN	TIN	0.981509	0.018490987
1047	TIN	TIN	0.9888871	0.011112859
1048	TIN	TIN	0.93170154	0.06829842
1049	TIN	TIN	0.9744056	0.025594408
1050	TIN	TIN	0.988722	0.011277977
1051	TIN	TIN	0.9911904	0.008809652
1052	TIN	TIN	0.9576311	0.042368878
1053	TIN	TIN	0.9792983	0.020701647
1054	TIN	TIN	0.98944294	0.01055724
1055	TIN	TIN	0.9867319	0.013268007
1056	TIN	TIN	0.9913291	0.0086710565
1057	TIN	TIN	0.9230885	0.07691147
1058	TIN	TIN	0.98997265	0.01002735
1059	TIN	TIN	0.9890356	0.010964364
1060	UNT	UNT	0.063410774	0.9365892
1061	TIN	TIN	0.9879006	0.012099469
1062	TIN	TIN	0.98810625	0.011893654
1063	TIN	TIN	0.9908728	0.009127186
1064	TIN	TIN	0.9820155	0.017984523
1065	TIN	TIN	0.9064777	0.09352229
1066	TIN	TIN	0.9803567	0.01964318
1067	UNT	UNT	0.045757506	0.9542425
1068	TIN	TIN	0.98566866	0.014331429
1069	TIN	TIN	0.97976106	0.020238917
1070	TIN	TIN	0.9906349	0.009365049
1071	TIN	TIN	0.99086595	0.00913416
1072	TIN	TIN	0.9894731	0.010526883
1073	TIN	TIN	0.98059547	0.0194045
1074	TIN	TIN	0.9872936	0.012706342
1075	TIN	TIN	0.960534	0.039466046
1076	UNT	UNT	0.039822325	0.9601777
1077	TIN	TIN	0.9546289	0.045371063
1078	UNT	UNT	0.056966815	0.94303316
1079	TIN	TIN	0.99154276	0.0084571205
1080	TIN	TIN	0.9880457	0.011954446
1081	TIN	TIN	0.9911686	0.008831468
1082	TIN	TIN	0.9856804	0.014319646
1083	TIN	TIN	0.9732635	0.026736507
1084	TIN	TIN	0.98564655	0.014353492
1085	TIN	TIN	0.9277891	0.07221086
1086	TIN	TIN	0.99102044	0.008979462
1087	TIN	TIN	0.9846157	0.015384327
1088	TIN	TIN	0.9884828	0.011517308
1089	TIN	TIN	0.9520819	0.047918092
1090	TIN	TIN	0.9658585	0.0341415
1091	TIN	TIN	0.8675106	0.13248934
1092	TIN	TIN	0.99077076	0.009229306
1093	TIN	TIN	0.98268723	0.01731274
1094	TIN	TIN	0.9866804	0.013319549
1095	TIN	TIN	0.95424443	0.045755617
1096	TIN	TIN	0.98632735	0.013672733
1097	TIN	TIN	0.95431256	0.0456874
1098	TIN	TIN	0.98518133	0.014818579
1099	TIN	TIN	0.97477657	0.025223454
1100	TIN	TIN	0.99114853	0.00885135
1101	TIN	TIN	0.99086076	0.009139236
1102	TIN	TIN	0.982783	0.017217014
1103	TIN	TIN	0.98979825	0.010201667
1104	TIN	TIN	0.9887951	0.0112049375
1105	TIN	TIN	0.9888965	0.011103372
1106	TIN	TIN	0.8716626	0.12833741
1107	TIN	TIN	0.9869629	0.013036974
1108	TIN	TIN	0.9777744	0.022225644
1109	TIN	TIN	0.9789428	0.02105723
1110	TIN	TIN	0.98092717	0.01907276
1111	TIN	TIN	0.97204113	0.02795882
1112	TIN	TIN	0.9906517	0.00934839
1113	TIN	TIN	0.9676897	0.03231023
1114	TIN	TIN	0.9820394	0.017960697
1115	TIN	TIN	0.969213	0.030787056
1116	TIN	TIN	0.98648584	0.013514111
1117	TIN	TIN	0.9861766	0.013823313
1118	TIN	TIN	0.8058184	0.19418168
1119	TIN	TIN	0.9861667	0.01383325
1120	TIN	TIN	0.98081386	0.019186078
1121	TIN	TIN	0.80465174	0.19534828
1122	TIN	TIN	0.989685	0.010314954
1123	TIN	TIN	0.9902278	0.009772189
1124	TIN	TIN	0.99128205	0.008717826
1125	TIN	TIN	0.98820025	0.01179978
1126	TIN	TIN	0.96993804	0.030061997
1127	TIN	TIN	0.9196348	0.08036515
1128	UNT	UNT	0.047312915	0.952687
1129	TIN	TIN	0.9905291	0.009470929
1130	TIN	TIN	0.9898981	0.010101919
1131	TIN	TIN	0.91845685	0.08154314
1132	TIN	TIN	0.9910982	0.008901736
1133	TIN	TIN	0.99016553	0.0098345755
1134	TIN	TIN	0.9884262	0.011573798
1135	TIN	TIN	0.99032915	0.009670865
1136	TIN	TIN	0.8207814	0.1792186
1137	TIN	TIN	0.9900444	0.009955591
1138	TIN	TIN	0.9858968	0.014103087
1139	TIN	TIN	0.9845962	0.015403808
1140	TIN	TIN	0.98964393	0.010356205
1141	TIN	TIN	0.9342366	0.06576344
1142	TIN	TIN	0.78678215	0.21321788
1143	TIN	TIN	0.93469954	0.06530038
1144	TIN	TIN	0.9829534	0.01704656
1145	TIN	TIN	0.9892809	0.010719004
1146	TIN	TIN	0.9835758	0.01642425
1147	TIN	TIN	0.94749725	0.05250282
1148	TIN	TIN	0.9913558	0.008644215
1149	TIN	TIN	0.8446181	0.15538198
1150	TIN	TIN	0.9795719	0.02042812
1151	TIN	TIN	0.98563033	0.014369613
1152	TIN	TIN	0.983449	0.016551062
1153	TIN	TIN	0.8601734	0.13982664
1154	TIN	TIN	0.9823286	0.017671512
1155	TIN	TIN	0.98067206	0.01932802
1156	TIN	TIN	0.9759905	0.024009475
1157	TIN	TIN	0.9894708	0.010529147
1158	TIN	TIN	0.92200357	0.07799636
1159	TIN	TIN	0.98871	0.011289901
1160	TIN	TIN	0.9882092	0.011790702
1161	TIN	TIN	0.9851163	0.014883765
1162	TIN	TIN	0.9894231	0.010576952
1163	TIN	TIN	0.9899375	0.010062497
1164	TIN	TIN	0.876565	0.123435006
1165	TIN	TIN	0.9901641	0.009836039
1166	TIN	TIN	0.975747	0.024253065
1167	TIN	TIN	0.9900149	0.009985029
1168	TIN	TIN	0.9890766	0.0109233
1169	UNT	UNT	0.053625237	0.9463747
1170	TIN	TIN	0.96952873	0.03047121
1171	TIN	TIN	0.99042195	0.009578024
1172	TIN	TIN	0.9907734	0.009226635
1173	TIN	TIN	0.98486406	0.015136003
1174	TIN	TIN	0.98791593	0.012084132
1175	TIN	TIN	0.9624315	0.037568424
1176	TIN	TIN	0.8368326	0.16316742
1177	TIN	TIN	0.98130655	0.018693592
1178	TIN	TIN	0.9348221	0.06517794
1179	TIN	TIN	0.9888406	0.0111593595
1180	TIN	TIN	0.9870766	0.012923374
1181	TIN	TIN	0.98623776	0.013762279
1182	TIN	TIN	0.95774585	0.04225412
1183	UNT	UNT	0.058609903	0.94139004
1184	TIN	TIN	0.98984826	0.0101518305
1185	TIN	TIN	0.98834467	0.011655259
1186	TIN	TIN	0.9593788	0.040621296
1187	UNT	UNT	0.050579347	0.94942063
1188	TIN	TIN	0.9890872	0.0109127425
1189	TIN	TIN	0.980284	0.019716008
1190	TIN	TIN	0.96227306	0.0377269
1191	TIN	TIN	0.98654276	0.013457208
1192	TIN	TIN	0.8020642	0.19793579
1193	TIN	TIN	0.84311336	0.15688667
1194	UNT	TIN	0.97945935	0.020540653
1195	UNT	UNT	0.07268611	0.927314
1196	UNT	UNT	0.08608505	0.9139149
1197	UNT	UNT	0.041497238	0.95850277
1198	UNT	UNT	0.03814574	0.9618542
1199	TIN	TIN	0.9815476	0.01845236
1200	TIN	TIN	0.92692685	0.07307313
1201	TIN	TIN	0.98012674	0.019873254
1202	TIN	TIN	0.9856607	0.0143393455
1203	TIN	TIN	0.9900343	0.00996584
1204	TIN	TIN	0.98998326	0.010016746
1205	TIN	TIN	0.9630721	0.03692779
1206	TIN	TIN	0.99035484	0.009645223
1207	TIN	TIN	0.9783554	0.021644652
1208	TIN	TIN	0.99133664	0.008663242
1209	UNT	TIN	0.97933125	0.020668762
1210	UNT	UNT	0.044731252	0.9552687
1211	TIN	TIN	0.97598696	0.024013026
1212	TIN	TIN	0.99067086	0.009329232
1213	TIN	TIN	0.97955054	0.020449439
1214	UNT	TIN	0.9885884	0.011411545
1215	TIN	TIN	0.95577246	0.044227514
1216	TIN	TIN	0.9901497	0.009850307
1217	TIN	TIN	0.96574944	0.03425053
1218	TIN	TIN	0.98272985	0.01727023
1219	TIN	TIN	0.57820994	0.4217901
1220	TIN	TIN	0.9690033	0.030996654
1221	TIN	TIN	0.9878759	0.012123997
1222	UNT	UNT	0.04738243	0.9526175
1223	UNT	TIN	0.82864785	0.1713521
1224	UNT	TIN	0.5354245	0.46457556
1225	TIN	TIN	0.9908499	0.009150198
1226	TIN	TIN	0.98125863	0.018741276
1227	TIN	TIN	0.98297566	0.017024238
1228	TIN	TIN	0.94398254	0.05601744
1229	TIN	TIN	0.97966844	0.020331591
1230	UNT	TIN	0.788291	0.21170905
1231	TIN	TIN	0.9885521	0.01144788
1232	TIN	TIN	0.99011785	0.009882176
1233	UNT	UNT	0.048035704	0.9519642
1234	TIN	TIN	0.9887411	0.011258742
1235	UNT	UNT	0.053450976	0.94654906
1236	TIN	TIN	0.9873741	0.012626063
1237	TIN	TIN	0.99123126	0.00876884
1238	TIN	TIN	0.98536646	0.014633421
1239	TIN	TIN	0.978971	0.021028934
1240	TIN	TIN	0.9912544	0.008745509
1241	UNT	UNT	0.042048525	0.9579515
1242	TIN	TIN	0.97365105	0.026348908
1243	TIN	TIN	0.9795463	0.020453686
1244	TIN	TIN	0.98544824	0.0145516405
1245	UNT	UNT	0.04096847	0.9590316
1246	TIN	TIN	0.9865463	0.013453621
1247	UNT	UNT	0.051825635	0.9481744
1248	TIN	TIN	0.99135864	0.0086412225
1249	TIN	TIN	0.97393674	0.026063208
1250	TIN	TIN	0.9853799	0.014620183
1251	TIN	TIN	0.99069893	0.009301178
1252	UNT	UNT	0.35467505	0.645325
1253	TIN	TIN	0.98581785	0.014182103
1254	UNT	UNT	0.0632175	0.9367825
1255	UNT	UNT	0.064897835	0.9351022
1256	TIN	TIN	0.99012655	0.009873397
