id	label	task_3_preds	TIN_probs	UNT_probs
633	TIN	TIN	0.98299044	0.017009623
634	TIN	TIN	0.9851231	0.014877039
635	TIN	TIN	0.98433965	0.015660236
636	TIN	TIN	0.985487	0.014513085
637	TIN	TIN	0.9868415	0.01315846
638	TIN	TIN	0.9834307	0.016569287
639	TIN	TIN	0.98655826	0.0134418225
640	TIN	TIN	0.96787024	0.032129746
641	UNT	UNT	0.051240977	0.9487591
642	TIN	TIN	0.9869994	0.013000559
643	TIN	TIN	0.9840006	0.015999403
644	TIN	TIN	0.9863715	0.013628536
645	TIN	TIN	0.98594505	0.014055079
646	TIN	TIN	0.98006105	0.01993882
647	TIN	TIN	0.9876446	0.01235523
648	TIN	TIN	0.981831	0.018168878
649	TIN	TIN	0.98624927	0.013750787
650	TIN	TIN	0.98681307	0.013186914
651	TIN	TIN	0.9816211	0.018378884
652	TIN	TIN	0.98604774	0.01395222
653	TIN	TIN	0.9855218	0.014478241
654	TIN	TIN	0.98044455	0.019555395
655	TIN	TIN	0.9840473	0.015952697
656	TIN	TIN	0.98701304	0.012986803
657	TIN	TIN	0.984823	0.015176887
658	TIN	TIN	0.98630404	0.013695989
659	TIN	TIN	0.98582655	0.014173314
660	TIN	TIN	0.9848979	0.015102241
661	TIN	TIN	0.98413336	0.015866669
662	TIN	TIN	0.9839947	0.016005188
663	TIN	TIN	0.9829602	0.017039927
664	TIN	TIN	0.98369896	0.016301028
665	TIN	TIN	0.9829515	0.017048469
666	TIN	TIN	0.9862511	0.013748898
667	TIN	TIN	0.9847258	0.015274055
668	TIN	TIN	0.98608375	0.013916354
669	TIN	TIN	0.9868782	0.013121931
670	TIN	TIN	0.9854416	0.0145584075
671	TIN	TIN	0.98915726	0.010842786
672	TIN	TIN	0.98498034	0.015019797
673	TIN	TIN	0.98658955	0.013410312
674	TIN	TIN	0.9821087	0.017891409
675	TIN	TIN	0.98770255	0.012297347
676	TIN	TIN	0.98482674	0.015173341
677	UNT	UNT	0.06184987	0.93815017
678	TIN	TIN	0.9846605	0.01533946
679	TIN	TIN	0.98568153	0.014318445
680	TIN	TIN	0.9829832	0.017016763
681	TIN	TIN	0.98515224	0.014847755
682	TIN	TIN	0.9853033	0.01469672
683	TIN	TIN	0.9854727	0.01452741
684	TIN	TIN	0.98332304	0.016676912
685	TIN	TIN	0.984889	0.015111087
686	TIN	TIN	0.98738515	0.012614749
687	TIN	TIN	0.9877379	0.012262168
688	TIN	TIN	0.9857368	0.0142632
689	TIN	TIN	0.98726535	0.012734633
690	TIN	TIN	0.98637086	0.013629121
691	TIN	TIN	0.98521376	0.014786147
692	UNT	UNT	0.056934893	0.9430652
693	TIN	TIN	0.9873461	0.012654006
694	TIN	TIN	0.9862859	0.013713954
695	TIN	TIN	0.98585546	0.01414464
696	TIN	TIN	0.98517317	0.014826842
697	TIN	TIN	0.9853479	0.014652091
698	TIN	TIN	0.9840295	0.015970416
699	TIN	TIN	0.9856653	0.014334546
700	UNT	UNT	0.070685156	0.9293148
701	UNT	UNT	0.0554873	0.9445126
702	TIN	TIN	0.982982	0.017017962
703	TIN	TIN	0.98312896	0.01687117
704	TIN	TIN	0.9852687	0.014731184
705	TIN	TIN	0.9874669	0.012533004
706	TIN	TIN	0.98639977	0.013600309
707	TIN	TIN	0.98585737	0.014142529
708	TIN	TIN	0.9862175	0.013782454
709	UNT	TIN	0.9862403	0.013759595
710	TIN	TIN	0.98639905	0.013600977
711	TIN	TIN	0.98611313	0.013886987
712	TIN	TIN	0.98659545	0.013404481
713	TIN	TIN	0.97988045	0.020119641
714	TIN	TIN	0.9823785	0.01762143
715	TIN	TIN	0.9862716	0.013728393
716	TIN	TIN	0.9861956	0.013804441
717	TIN	TIN	0.98479056	0.015209531
718	TIN	TIN	0.987328	0.012672175
719	TIN	TIN	0.9827057	0.017294342
720	TIN	TIN	0.98281914	0.017180987
721	TIN	TIN	0.9852906	0.014709424
722	TIN	TIN	0.9869716	0.0130283665
723	TIN	TIN	0.9870041	0.012995817
724	TIN	TIN	0.9843685	0.015631424
725	TIN	TIN	0.98401	0.015990077
726	TIN	TIN	0.9845164	0.015483606
727	TIN	TIN	0.98722863	0.012771289
728	TIN	TIN	0.9853688	0.014631265
729	TIN	TIN	0.98338073	0.016619217
730	TIN	TIN	0.9848662	0.015133729
731	TIN	TIN	0.9850012	0.014998841
732	TIN	TIN	0.98625255	0.013747403
733	TIN	TIN	0.98623186	0.013768015
734	TIN	TIN	0.9799933	0.020006685
735	UNT	UNT	0.051541705	0.94845825
736	TIN	TIN	0.98469245	0.015307536
737	TIN	TIN	0.9844751	0.0155248735
738	TIN	TIN	0.9773218	0.022678263
739	UNT	TIN	0.9865343	0.0134656485
740	TIN	TIN	0.98385185	0.01614811
741	TIN	TIN	0.98154616	0.0184538
742	TIN	TIN	0.9856611	0.014338826
743	UNT	UNT	0.05089189	0.9491082
744	TIN	TIN	0.98545295	0.014547083
745	TIN	TIN	0.9874426	0.012557279
746	UNT	UNT	0.070385866	0.92961407
747	TIN	TIN	0.9847554	0.015244514
748	TIN	TIN	0.98275167	0.01724842
749	TIN	TIN	0.9866566	0.01334335
750	TIN	TIN	0.98461497	0.015385031
751	TIN	TIN	0.9868206	0.013179496
752	TIN	TIN	0.98501533	0.014984579
753	TIN	TIN	0.986583	0.013416874
754	TIN	TIN	0.98461336	0.015386711
755	TIN	TIN	0.98585945	0.014140493
756	TIN	TIN	0.9857838	0.014216044
757	TIN	TIN	0.98726606	0.012734014
758	TIN	TIN	0.9860452	0.013954921
759	TIN	TIN	0.9846157	0.015384356
760	TIN	TIN	0.9861559	0.0138441445
761	TIN	TIN	0.98578423	0.01421561
762	TIN	TIN	0.9866032	0.013396845
763	TIN	TIN	0.98413223	0.015867682
764	TIN	TIN	0.9860261	0.013973952
765	TIN	TIN	0.9859408	0.014059261
766	TIN	TIN	0.9828808	0.01711917
767	TIN	TIN	0.9884062	0.011593876
768	TIN	TIN	0.98460466	0.015395209
769	TIN	TIN	0.98433006	0.01567
770	TIN	TIN	0.9847295	0.015270574
771	TIN	TIN	0.98663753	0.01336249
772	TIN	TIN	0.9826858	0.017314162
773	TIN	TIN	0.9846096	0.01539046
774	TIN	TIN	0.9850916	0.0149083985
775	TIN	TIN	0.984942	0.015058032
776	UNT	UNT	0.077733226	0.9222667
777	TIN	TIN	0.96474266	0.035257313
778	TIN	TIN	0.9829372	0.017062824
779	TIN	TIN	0.98478425	0.015215683
780	TIN	TIN	0.9855262	0.0144737335
781	TIN	TIN	0.9844441	0.0155558335
782	TIN	TIN	0.9855655	0.014434689
783	TIN	TIN	0.9851694	0.014830703
784	TIN	TIN	0.98507094	0.014928915
785	TIN	TIN	0.98409677	0.015903179
786	TIN	TIN	0.98742545	0.01257462
787	TIN	TIN	0.98642397	0.013576109
788	TIN	TIN	0.9852544	0.014745527
789	TIN	TIN	0.98422277	0.015777282
790	TIN	TIN	0.98651195	0.013488044
791	TIN	TIN	0.9864073	0.013592802
792	TIN	TIN	0.9865585	0.01344147
793	TIN	TIN	0.98582894	0.014171151
794	TIN	TIN	0.9816833	0.018316709
795	TIN	TIN	0.9837196	0.01628052
796	TIN	TIN	0.98463637	0.01536358
797	TIN	TIN	0.98516494	0.014835066
798	TIN	TIN	0.98450863	0.0154912565
799	TIN	TIN	0.98612607	0.013874055
800	TIN	TIN	0.98540616	0.014593674
801	TIN	TIN	0.9855568	0.014443157
802	TIN	TIN	0.9869396	0.013060375
803	TIN	TIN	0.9837881	0.016211899
804	TIN	TIN	0.98316365	0.016836492
805	TIN	TIN	0.9864567	0.013543289
806	TIN	TIN	0.98404986	0.015950097
807	UNT	UNT	0.051087398	0.94891256
808	TIN	TIN	0.98237616	0.017623782
809	TIN	TIN	0.9874292	0.012570855
810	TIN	TIN	0.97956675	0.02043341
811	TIN	TIN	0.98336595	0.016633995
812	TIN	TIN	0.9857711	0.014228841
813	TIN	TIN	0.9865181	0.013481878
814	TIN	TIN	0.9832415	0.01675855
815	TIN	TIN	0.9863744	0.013625664
816	TIN	TIN	0.98500943	0.014990475
817	TIN	TIN	0.9848169	0.01518301
818	TIN	TIN	0.9857086	0.014291365
819	TIN	TIN	0.9864607	0.013539215
820	TIN	TIN	0.983975	0.016025005
821	UNT	TIN	0.98514587	0.01485425
822	TIN	TIN	0.9867293	0.013270582
823	TIN	TIN	0.9874193	0.012580677
824	TIN	TIN	0.97996664	0.020033296
825	TIN	TIN	0.98185956	0.018140405
826	TIN	TIN	0.9842636	0.015736364
827	TIN	TIN	0.983915	0.016085008
828	UNT	UNT	0.05618971	0.94381016
829	UNT	UNT	0.05395443	0.9460456
830	UNT	UNT	0.08019169	0.9198084
831	TIN	TIN	0.9856012	0.0143986875
832	TIN	TIN	0.9840942	0.015905727
833	TIN	TIN	0.98554105	0.014459102
834	TIN	TIN	0.9866166	0.013383373
835	TIN	TIN	0.9847582	0.015241723
836	TIN	TIN	0.9861411	0.01385882
837	TIN	TIN	0.9860221	0.0139780175
838	TIN	TIN	0.986198	0.013802052
839	TIN	TIN	0.98445725	0.015542702
840	TIN	TIN	0.9853317	0.014668331
841	TIN	TIN	0.98385113	0.01614875
842	UNT	UNT	0.05420155	0.9457984
843	TIN	TIN	0.9871152	0.012884886
844	TIN	TIN	0.9865973	0.013402742
845	TIN	TIN	0.98660344	0.013396602
846	TIN	TIN	0.98595935	0.014040584
847	UNT	TIN	0.983027	0.016973043
848	TIN	TIN	0.9842338	0.01576621
849	TIN	TIN	0.98292625	0.017073827
850	TIN	TIN	0.98526216	0.014737802
851	TIN	TIN	0.98453444	0.01546563
852	TIN	TIN	0.9859523	0.014047802
853	TIN	TIN	0.9836631	0.016337033
854	TIN	TIN	0.98536974	0.014630323
855	TIN	TIN	0.9854727	0.014527424
856	UNT	UNT	0.0630967	0.93690324
857	UNT	TIN	0.9839532	0.016046697
858	TIN	TIN	0.9859044	0.0140956035
859	TIN	TIN	0.98335284	0.01664727
860	TIN	TIN	0.98369473	0.016305327
861	TIN	TIN	0.9858985	0.014101358
862	TIN	TIN	0.9861406	0.013859402
863	TIN	TIN	0.98497844	0.015021486
864	TIN	TIN	0.9825743	0.017425777
865	TIN	TIN	0.98574454	0.014255489
866	TIN	TIN	0.984811	0.015189035
867	UNT	UNT	0.05263261	0.9473675
868	UNT	UNT	0.054810684	0.94518936
869	TIN	TIN	0.98676014	0.01323994
870	TIN	TIN	0.9824951	0.017504795
871	TIN	TIN	0.9864823	0.013517714
872	TIN	TIN	0.9857549	0.01424508
873	TIN	TIN	0.9838024	0.016197566
874	UNT	UNT	0.06130552	0.93869436
875	UNT	UNT	0.067189716	0.93281025
876	TIN	TIN	0.9848988	0.015101284
877	TIN	TIN	0.98475206	0.015248032
878	TIN	TIN	0.98667	0.0133299185
879	UNT	UNT	0.06613704	0.933863
880	TIN	TIN	0.9865823	0.013417686
881	TIN	TIN	0.9840301	0.015969753
882	TIN	TIN	0.98497987	0.015020168
883	TIN	TIN	0.9858205	0.014179614
884	TIN	TIN	0.9840217	0.015978353
885	TIN	TIN	0.98625445	0.013745516
886	TIN	TIN	0.985604	0.01439614
887	TIN	TIN	0.98407286	0.015927205
888	TIN	TIN	0.9861268	0.013873234
889	TIN	TIN	0.98629725	0.013702848
890	TIN	TIN	0.9865331	0.013466875
891	UNT	TIN	0.98130983	0.01869012
892	TIN	TIN	0.9838763	0.016123712
893	TIN	TIN	0.980929	0.019071115
894	TIN	TIN	0.9823911	0.017608888
895	TIN	TIN	0.98281515	0.017184764
896	TIN	TIN	0.98600215	0.013997847
897	TIN	TIN	0.9788271	0.021172836
898	TIN	TIN	0.98372823	0.01627182
899	TIN	TIN	0.9839192	0.016080776
900	TIN	TIN	0.9848317	0.015168191
901	TIN	TIN	0.9860614	0.013938675
902	TIN	TIN	0.9873348	0.012665234
903	UNT	UNT	0.05029023	0.94970983
904	TIN	TIN	0.9862055	0.013794545
905	TIN	TIN	0.9839072	0.016092673
906	TIN	TIN	0.98718697	0.012813012
907	TIN	TIN	0.98575866	0.014241473
908	TIN	TIN	0.9838854	0.016114749
909	TIN	TIN	0.97872424	0.021275625
910	TIN	TIN	0.9875728	0.012427125
911	TIN	TIN	0.9860332	0.013966797
912	TIN	TIN	0.9852579	0.014742117
913	TIN	TIN	0.98495567	0.015044397
914	TIN	TIN	0.9825994	0.017400768
915	TIN	TIN	0.98645806	0.013542004
916	TIN	TIN	0.9845387	0.015461192
917	TIN	TIN	0.98620766	0.013792368
918	TIN	TIN	0.98637575	0.013624157
919	TIN	TIN	0.9826329	0.017367048
920	TIN	TIN	0.98395413	0.016045833
921	TIN	TIN	0.9854623	0.014537749
922	UNT	TIN	0.9839865	0.016013486
923	TIN	TIN	0.98158014	0.018419806
924	TIN	TIN	0.98445064	0.015549448
925	TIN	TIN	0.9840862	0.01591373
926	TIN	TIN	0.98269516	0.017304745
927	TIN	TIN	0.98647714	0.013522923
928	TIN	TIN	0.98641294	0.013587113
929	TIN	TIN	0.98533076	0.014669289
930	TIN	TIN	0.9854708	0.0145291975
931	TIN	TIN	0.97450095	0.025499074
932	TIN	TIN	0.98604	0.013959993
933	TIN	TIN	0.9838962	0.016103834
934	TIN	TIN	0.983144	0.01685618
935	TIN	TIN	0.98656934	0.01343079
936	TIN	TIN	0.9862909	0.013709043
937	TIN	TIN	0.9812369	0.018763075
938	TIN	TIN	0.9854668	0.014533341
939	TIN	TIN	0.9840515	0.01594856
940	TIN	TIN	0.9862309	0.013769126
941	TIN	TIN	0.98639363	0.013606316
942	TIN	TIN	0.98522764	0.014772362
943	TIN	TIN	0.9870679	0.012932139
944	TIN	TIN	0.9864675	0.013532644
945	TIN	TIN	0.98444784	0.0155521175
946	TIN	TIN	0.9831184	0.016881503
947	TIN	TIN	0.9809566	0.01904329
948	TIN	TIN	0.9869041	0.013096059
949	TIN	TIN	0.98754877	0.012451314
950	TIN	TIN	0.98328906	0.016710823
951	TIN	TIN	0.98606986	0.013930123
952	TIN	TIN	0.9868561	0.013143886
953	TIN	TIN	0.9859932	0.014006787
954	TIN	TIN	0.9865458	0.013454263
955	UNT	TIN	0.98239535	0.017604826
956	UNT	UNT	0.060256895	0.93974304
957	TIN	TIN	0.98606986	0.013930202
958	TIN	TIN	0.984919	0.015081005
959	UNT	UNT	0.053804286	0.9461957
960	TIN	TIN	0.98652345	0.013476614
961	TIN	TIN	0.9860299	0.013970228
962	TIN	TIN	0.9796813	0.020318711
963	UNT	UNT	0.05297811	0.94702184
964	UNT	UNT	0.05550781	0.9444922
965	TIN	TIN	0.9847953	0.015204774
966	TIN	TIN	0.9855558	0.014444301
967	TIN	TIN	0.98527765	0.014722462
968	TIN	TIN	0.9862373	0.01376268
969	TIN	TIN	0.9848002	0.015199787
970	TIN	TIN	0.9850994	0.014900546
971	TIN	TIN	0.9871792	0.012820755
972	TIN	TIN	0.9861905	0.013809557
973	TIN	TIN	0.984025	0.015974902
974	TIN	TIN	0.98535705	0.01464304
975	TIN	TIN	0.9862152	0.013784793
976	UNT	UNT	0.059320178	0.9406798
977	TIN	TIN	0.9843497	0.015650233
978	TIN	TIN	0.9855262	0.014473782
979	UNT	UNT	0.054919045	0.94508094
980	TIN	TIN	0.9849627	0.015037325
981	UNT	UNT	0.09165307	0.908347
982	TIN	TIN	0.98630595	0.013694206
983	TIN	TIN	0.9837487	0.016251303
984	TIN	TIN	0.98570645	0.014293593
985	TIN	TIN	0.98580873	0.0141913295
986	TIN	TIN	0.9865239	0.013475996
987	UNT	UNT	0.05206249	0.94793755
988	TIN	TIN	0.98829144	0.011708579
989	TIN	TIN	0.98211735	0.017882563
990	TIN	TIN	0.982766	0.017233942
991	TIN	TIN	0.9862502	0.013749672
992	UNT	UNT	0.050518367	0.9494816
993	TIN	TIN	0.9840393	0.015960649
994	TIN	TIN	0.98501223	0.014987744
995	UNT	UNT	0.054016504	0.94598347
996	TIN	TIN	0.9034093	0.09659067
997	TIN	TIN	0.987182	0.012817968
998	TIN	TIN	0.98501813	0.014981843
999	TIN	TIN	0.98629206	0.013707795
1000	TIN	TIN	0.98729336	0.012706573
1001	TIN	TIN	0.9857309	0.014269132
1002	TIN	TIN	0.9021742	0.0978259
1003	TIN	TIN	0.9824553	0.017544705
1004	TIN	TIN	0.98361194	0.016387967
1005	TIN	TIN	0.9870027	0.012997348
1006	TIN	TIN	0.9862142	0.013785674
1007	TIN	TIN	0.9857807	0.0142192235
1008	TIN	TIN	0.983275	0.016724965
1009	TIN	TIN	0.9857335	0.01426656
1010	TIN	TIN	0.985444	0.014555937
1011	TIN	TIN	0.9862669	0.01373301
1012	TIN	TIN	0.9822054	0.017794654
1013	TIN	TIN	0.9860753	0.013924677
1014	TIN	TIN	0.98353386	0.016466124
1015	TIN	TIN	0.9834063	0.016593631
1016	TIN	TIN	0.9862871	0.013712992
1017	TIN	TIN	0.98535305	0.014646846
1018	TIN	TIN	0.98589283	0.014107196
1019	TIN	TIN	0.9853653	0.014634823
1020	TIN	TIN	0.9860076	0.013992428
1021	TIN	TIN	0.984908	0.015091861
1022	TIN	TIN	0.98445886	0.015541108
1023	TIN	TIN	0.9828205	0.017179405
1024	TIN	TIN	0.9844924	0.015507605
1025	TIN	TIN	0.98545057	0.014549546
1026	TIN	TIN	0.978628	0.021372063
1027	TIN	TIN	0.98436034	0.01563964
1028	TIN	TIN	0.9821567	0.017843196
1029	TIN	TIN	0.9857173	0.014282705
1030	TIN	TIN	0.9846324	0.0153677855
1031	TIN	TIN	0.9827228	0.017277148
1032	TIN	TIN	0.9861105	0.013889398
1033	TIN	TIN	0.9859255	0.0140743675
1034	TIN	TIN	0.98334813	0.016651811
1035	TIN	TIN	0.986475	0.013524903
1036	TIN	TIN	0.9808135	0.01918643
1037	TIN	TIN	0.9838929	0.016106976
1038	TIN	TIN	0.9850156	0.014984308
1039	TIN	TIN	0.9865604	0.013439585
1040	UNT	UNT	0.056475032	0.943525
1041	TIN	TIN	0.9858712	0.0141289
1042	TIN	TIN	0.98457646	0.015423447
1043	TIN	TIN	0.98149186	0.01850813
1044	TIN	TIN	0.9862859	0.013714143
1045	TIN	TIN	0.9859039	0.014096075
1046	TIN	TIN	0.9831018	0.016898166
1047	TIN	TIN	0.98611456	0.013885518
1048	TIN	TIN	0.9793519	0.020648168
1049	TIN	TIN	0.9830085	0.016991481
1050	TIN	TIN	0.9862436	0.013756322
1051	TIN	TIN	0.9851339	0.014866019
1052	TIN	TIN	0.9852629	0.014737092
1053	TIN	TIN	0.9857403	0.014259623
1054	TIN	TIN	0.98339856	0.016601395
1055	TIN	TIN	0.9798954	0.020104503
1056	TIN	TIN	0.9855697	0.014430257
1057	TIN	TIN	0.9790482	0.020951835
1058	TIN	TIN	0.9834138	0.01658622
1059	TIN	TIN	0.9881873	0.011812622
1060	UNT	UNT	0.0516227	0.9483773
1061	TIN	TIN	0.9854151	0.0145847555
1062	TIN	TIN	0.9851008	0.014899117
1063	TIN	TIN	0.9860882	0.013911775
1064	TIN	TIN	0.9868392	0.013160964
1065	TIN	TIN	0.97631955	0.023680542
1066	TIN	TIN	0.9837618	0.016238336
1067	UNT	UNT	0.050455533	0.9495444
1068	TIN	TIN	0.98595583	0.014044145
1069	TIN	TIN	0.98425543	0.015744604
1070	TIN	TIN	0.98417586	0.01582413
1071	TIN	TIN	0.9831747	0.016825289
1072	TIN	TIN	0.9840548	0.015945328
1073	TIN	TIN	0.9831604	0.016839664
1074	TIN	TIN	0.9834222	0.016577711
1075	TIN	TIN	0.9859415	0.014058464
1076	UNT	UNT	0.055137727	0.9448623
1077	TIN	TIN	0.98670363	0.013296222
1078	UNT	UNT	0.04916936	0.95083064
1079	TIN	TIN	0.98812914	0.011870827
1080	TIN	TIN	0.9844317	0.015568359
1081	TIN	TIN	0.984691	0.015309055
1082	TIN	TIN	0.9834598	0.01654038
1083	TIN	TIN	0.9808642	0.019135658
1084	TIN	TIN	0.9828547	0.017145123
1085	TIN	TIN	0.98396444	0.016035507
1086	TIN	TIN	0.9856031	0.014396855
1087	TIN	TIN	0.98466545	0.0153345745
1088	TIN	TIN	0.985514	0.0144861
1089	TIN	TIN	0.985222	0.014778125
1090	TIN	TIN	0.9851957	0.014804376
1091	TIN	TIN	0.98636097	0.013639029
1092	TIN	TIN	0.9849087	0.0150913065
1093	TIN	TIN	0.9872402	0.01275993
1094	TIN	TIN	0.9862328	0.013767268
1095	TIN	TIN	0.9845624	0.0154376915
1096	TIN	TIN	0.9862074	0.013792657
1097	TIN	TIN	0.98432183	0.01567819
1098	TIN	TIN	0.98305935	0.0169407
1099	TIN	TIN	0.9861627	0.013837386
1100	TIN	TIN	0.9869895	0.013010587
1101	TIN	TIN	0.98390514	0.01609496
1102	TIN	TIN	0.9849604	0.015039735
1103	TIN	TIN	0.9833927	0.016607175
1104	TIN	TIN	0.9874315	0.012568422
1105	TIN	TIN	0.98373926	0.016260713
1106	TIN	TIN	0.98415875	0.015841344
1107	TIN	TIN	0.98662835	0.013371547
1108	TIN	TIN	0.9845589	0.0154412985
1109	TIN	TIN	0.9856884	0.014311571
1110	TIN	TIN	0.9865823	0.013417603
1111	TIN	TIN	0.9856106	0.014389483
1112	TIN	TIN	0.9875507	0.012449189
1113	TIN	TIN	0.98739153	0.012608417
1114	TIN	TIN	0.98651075	0.013489157
1115	TIN	TIN	0.98606235	0.013937597
1116	TIN	TIN	0.9837911	0.01620894
1117	TIN	TIN	0.98211455	0.017885523
1118	TIN	TIN	0.98714226	0.012857641
1119	TIN	TIN	0.98622507	0.013774838
1120	TIN	TIN	0.98399895	0.016000967
1121	TIN	TIN	0.9859937	0.014006273
1122	TIN	TIN	0.9864647	0.013535315
1123	TIN	TIN	0.98394173	0.016058348
1124	TIN	TIN	0.9852993	0.014700624
1125	TIN	TIN	0.9860151	0.013984924
1126	TIN	TIN	0.9835247	0.01647536
1127	TIN	TIN	0.98717076	0.01282931
1128	UNT	UNT	0.049487185	0.95051277
1129	TIN	TIN	0.98684835	0.013151748
1130	TIN	TIN	0.9861679	0.013832016
1131	TIN	TIN	0.9798461	0.020153804
1132	TIN	TIN	0.9857333	0.014266737
1133	TIN	TIN	0.98639506	0.013604941
1134	TIN	TIN	0.9768234	0.023176698
1135	TIN	TIN	0.984453	0.015547113
1136	TIN	TIN	0.9868898	0.013110136
1137	TIN	TIN	0.98604614	0.013953936
1138	TIN	TIN	0.9829745	0.01702543
1139	TIN	TIN	0.9853815	0.01461851
1140	TIN	TIN	0.9849338	0.015066149
1141	TIN	TIN	0.9842289	0.01577116
1142	TIN	TIN	0.9802361	0.019763816
1143	TIN	TIN	0.9836755	0.016324403
1144	TIN	TIN	0.9843122	0.01568774
1145	TIN	TIN	0.9836804	0.0163195
1146	TIN	TIN	0.986531	0.013468924
1147	TIN	TIN	0.9857469	0.014253193
1148	TIN	TIN	0.9855871	0.014413023
1149	TIN	TIN	0.98520225	0.014797728
1150	TIN	TIN	0.98588604	0.014113938
1151	TIN	TIN	0.98366165	0.01633828
1152	TIN	TIN	0.98533994	0.014660093
1153	TIN	TIN	0.98478776	0.015212317
1154	TIN	TIN	0.98526543	0.01473457
1155	TIN	TIN	0.985464	0.014535933
1156	TIN	TIN	0.98651946	0.013480515
1157	TIN	TIN	0.9838129	0.016187128
1158	TIN	TIN	0.98568225	0.014317755
1159	TIN	TIN	0.9851001	0.014899778
1160	TIN	TIN	0.98547995	0.014520097
1161	TIN	TIN	0.98463637	0.015363551
1162	TIN	TIN	0.9826057	0.01739433
1163	TIN	TIN	0.9846974	0.0153026255
1164	TIN	TIN	0.9855025	0.014497467
1165	TIN	TIN	0.9859622	0.014037758
1166	TIN	TIN	0.9848028	0.015197244
1167	TIN	TIN	0.9852234	0.014776519
1168	TIN	TIN	0.9847209	0.015279045
1169	UNT	UNT	0.05003705	0.94996303
1170	TIN	TIN	0.98499066	0.015009394
1171	TIN	TIN	0.98420024	0.015799627
1172	TIN	TIN	0.9870253	0.012974802
1173	TIN	TIN	0.984415	0.015585019
1174	TIN	TIN	0.9847394	0.015260602
1175	TIN	TIN	0.98255086	0.017449042
1176	TIN	TIN	0.98514235	0.01485767
1177	TIN	TIN	0.98322743	0.016772589
1178	TIN	TIN	0.98216957	0.017830344
1179	TIN	TIN	0.9859834	0.014016709
1180	TIN	TIN	0.98586065	0.014139441
1181	TIN	TIN	0.9864689	0.013531199
1182	TIN	TIN	0.9812645	0.018735558
1183	UNT	UNT	0.055938896	0.9440611
1184	TIN	TIN	0.9859805	0.014019456
1185	TIN	TIN	0.984036	0.015964067
1186	TIN	TIN	0.98749226	0.012507703
1187	UNT	UNT	0.061574187	0.93842584
1188	TIN	TIN	0.98504984	0.014950272
1189	TIN	TIN	0.98487115	0.015128896
1190	TIN	TIN	0.98655194	0.013448003
1191	TIN	TIN	0.98691565	0.013084218
1192	TIN	TIN	0.98343396	0.01656608
1193	TIN	TIN	0.9811676	0.018832399
1194	UNT	TIN	0.9820705	0.017929455
1195	UNT	UNT	0.055404205	0.9445958
1196	UNT	UNT	0.053206425	0.9467936
1197	UNT	UNT	0.050877478	0.94912255
1198	UNT	UNT	0.06505236	0.9349476
1199	TIN	TIN	0.9842641	0.015735958
1200	TIN	TIN	0.9744505	0.025549535
1201	TIN	TIN	0.98317045	0.016829621
1202	TIN	TIN	0.98728204	0.01271795
1203	TIN	TIN	0.98243237	0.01756776
1204	TIN	TIN	0.98719287	0.012807172
1205	TIN	TIN	0.98384625	0.016153725
1206	TIN	TIN	0.9865576	0.01344231
1207	TIN	TIN	0.98208994	0.017910043
1208	TIN	TIN	0.9875789	0.012421053
1209	UNT	TIN	0.98611546	0.013884472
1210	UNT	UNT	0.050390687	0.9496093
1211	TIN	TIN	0.9858369	0.014163193
1212	TIN	TIN	0.9834609	0.01653918
1213	TIN	TIN	0.98350877	0.016491331
1214	UNT	TIN	0.98676574	0.013234272
1215	TIN	TIN	0.9810394	0.018960537
1216	TIN	TIN	0.9842817	0.015718298
1217	TIN	TIN	0.9854969	0.014503213
1218	TIN	TIN	0.9798912	0.02010874
1219	TIN	TIN	0.98450416	0.015495756
1220	TIN	TIN	0.9830099	0.016989999
1221	TIN	TIN	0.98324174	0.016758151
1222	UNT	UNT	0.051943004	0.948057
1223	UNT	UNT	0.05081781	0.94918215
1224	UNT	UNT	0.05126813	0.94873184
1225	TIN	TIN	0.98697305	0.013026875
1226	TIN	TIN	0.98800164	0.011998432
1227	TIN	TIN	0.97991943	0.020080516
1228	TIN	TIN	0.9831747	0.016825305
1229	TIN	TIN	0.9815443	0.018455738
1230	UNT	UNT	0.07811433	0.9218856
1231	TIN	TIN	0.9865771	0.013422902
1232	TIN	TIN	0.9874862	0.012513812
1233	UNT	UNT	0.051493336	0.94850665
1234	TIN	TIN	0.9859232	0.014076702
1235	UNT	UNT	0.05152437	0.94847566
1236	TIN	TIN	0.98539114	0.014608755
1237	TIN	TIN	0.9860903	0.0139096
1238	TIN	TIN	0.9855713	0.014428702
1239	TIN	TIN	0.98183334	0.018166754
1240	TIN	TIN	0.9858205	0.014179654
1241	UNT	UNT	0.054739434	0.9452605
1242	TIN	TIN	0.9860377	0.013962336
1243	TIN	TIN	0.98651195	0.013487986
1244	TIN	TIN	0.9866305	0.01336964
1245	UNT	UNT	0.055253007	0.944747
1246	TIN	TIN	0.9831376	0.016862428
1247	UNT	UNT	0.058454946	0.941545
1248	TIN	TIN	0.9848087	0.015191303
1249	TIN	TIN	0.98010355	0.019896498
1250	TIN	TIN	0.98748595	0.012514098
1251	TIN	TIN	0.9855657	0.01443431
1252	UNT	TIN	0.9861355	0.013864439
1253	TIN	TIN	0.9841852	0.015814746
1254	UNT	UNT	0.058145285	0.94185466
1255	UNT	UNT	0.05492193	0.945078
1256	TIN	TIN	0.98615825	0.0138416495
