id	label	task_3_preds	TIN_probs	UNT_probs
635	UNT	UNT	0.031218024	0.968782
636	UNT	UNT	0.047668274	0.9523317
637	TIN	TIN	0.94323903	0.056760922
638	UNT	UNT	0.05253858	0.94746137
639	TIN	TIN	0.8450046	0.15499537
640	TIN	TIN	0.91582566	0.08417431
641	UNT	UNT	0.023222104	0.976778
642	UNT	UNT	0.026111735	0.9738882
643	UNT	TIN	0.6694429	0.33055717
644	TIN	TIN	0.9274491	0.07255093
645	TIN	TIN	0.8217037	0.17829624
646	TIN	TIN	0.9057102	0.09428971
647	UNT	UNT	0.032722704	0.96727735
648	UNT	TIN	0.6300545	0.36994553
649	UNT	UNT	0.025258847	0.9747412
650	TIN	TIN	0.84836876	0.15163115
651	UNT	UNT	0.39512533	0.60487473
652	UNT	UNT	0.073394485	0.9266056
653	TIN	TIN	0.89592403	0.10407591
654	UNT	TIN	0.9167653	0.08323468
655	TIN	TIN	0.9456885	0.054311506
656	TIN	TIN	0.8650847	0.1349153
657	UNT	UNT	0.06469373	0.9353063
658	TIN	TIN	0.9066293	0.0933707
659	TIN	TIN	0.94308555	0.05691455
660	UNT	UNT	0.061715208	0.9382847
661	UNT	UNT	0.02214611	0.9778539
662	TIN	TIN	0.65456676	0.34543324
663	UNT	UNT	0.021723224	0.9782768
664	TIN	TIN	0.9174702	0.08252983
665	UNT	TIN	0.89449286	0.10550706
666	UNT	TIN	0.8551068	0.14489332
667	UNT	UNT	0.020800041	0.9791999
668	TIN	TIN	0.8013802	0.1986198
669	UNT	UNT	0.4086227	0.5913773
670	UNT	UNT	0.033875793	0.9661242
671	UNT	UNT	0.033823207	0.9661768
672	TIN	TIN	0.8658401	0.13415995
673	TIN	TIN	0.9050667	0.09493329
674	TIN	TIN	0.8467286	0.15327135
675	UNT	UNT	0.029602781	0.97039723
676	TIN	TIN	0.89753234	0.10246774
677	UNT	UNT	0.022565195	0.9774348
678	TIN	TIN	0.8868791	0.1131209
679	TIN	TIN	0.9151091	0.084890954
680	TIN	TIN	0.8382279	0.16177203
681	UNT	TIN	0.63028	0.36972
682	TIN	TIN	0.703642	0.2963579
683	UNT	TIN	0.6542425	0.34575748
684	TIN	TIN	0.9295491	0.07045087
685	TIN	TIN	0.86779207	0.13220796
686	TIN	TIN	0.87732685	0.122673176
687	UNT	TIN	0.83545685	0.16454324
688	TIN	TIN	0.8854548	0.114545204
689	TIN	TIN	0.8855454	0.11445463
690	TIN	TIN	0.93135333	0.06864673
691	TIN	TIN	0.80779123	0.19220881
692	UNT	UNT	0.1444604	0.85553956
693	UNT	UNT	0.04813953	0.95186037
694	UNT	UNT	0.029066252	0.97093374
695	TIN	TIN	0.9637367	0.03626334
696	UNT	UNT	0.044004153	0.9559958
697	TIN	TIN	0.8964376	0.103562444
698	TIN	TIN	0.9136281	0.086371884
699	TIN	TIN	0.8120862	0.18791379
700	UNT	UNT	0.026372822	0.97362715
701	UNT	UNT	0.099364184	0.9006358
702	TIN	TIN	0.61640877	0.38359126
703	UNT	UNT	0.02585609	0.9741439
704	TIN	TIN	0.8380786	0.1619214
705	TIN	TIN	0.93455034	0.06544964
706	TIN	TIN	0.94118243	0.05881767
707	UNT	UNT	0.10784538	0.89215463
708	TIN	TIN	0.92124516	0.07875483
709	TIN	TIN	0.68685937	0.3131405
710	UNT	UNT	0.0443095	0.95569056
711	TIN	TIN	0.8725992	0.12740088
712	UNT	UNT	0.053631913	0.9463681
713	TIN	TIN	0.93363494	0.06636513
714	TIN	TIN	0.8630566	0.13694337
715	TIN	TIN	0.86281437	0.13718565
716	UNT	UNT	0.03231876	0.9676812
717	TIN	TIN	0.7718139	0.22818612
718	UNT	UNT	0.34455892	0.65544105
719	UNT	UNT	0.44053745	0.55946255
720	UNT	UNT	0.030025573	0.96997446
721	TIN	TIN	0.8830408	0.116959155
722	UNT	UNT	0.025273364	0.97472656
723	TIN	TIN	0.9144076	0.08559243
724	TIN	TIN	0.9346257	0.065374345
725	TIN	TIN	0.83246124	0.16753876
726	UNT	TIN	0.7743642	0.22563586
727	TIN	TIN	0.6980522	0.30194774
728	TIN	TIN	0.87029743	0.12970255
729	TIN	UNT	0.4845189	0.5154811
730	TIN	TIN	0.6553447	0.3446553
731	TIN	TIN	0.8526169	0.14738305
732	TIN	TIN	0.95068645	0.0493136
733	TIN	TIN	0.543199	0.45680103
734	TIN	TIN	0.9141666	0.085833296
735	TIN	TIN	0.7856818	0.21431817
736	TIN	TIN	0.8707045	0.12929556
737	TIN	TIN	0.840945	0.15905488
738	TIN	TIN	0.77156657	0.22843346
739	TIN	TIN	0.8849264	0.115073524
740	TIN	TIN	0.86635	0.13365
741	TIN	TIN	0.7711307	0.22886929
742	TIN	TIN	0.9166276	0.0833724
743	TIN	TIN	0.8135176	0.18648237
744	TIN	TIN	0.84708977	0.15291028
745	UNT	UNT	0.06574437	0.9342557
746	TIN	TIN	0.86779463	0.13220535
747	TIN	TIN	0.8668598	0.13314025
748	TIN	TIN	0.8677122	0.13228783
749	TIN	TIN	0.7881381	0.21186192
750	TIN	TIN	0.8842126	0.11578739
751	TIN	TIN	0.81011534	0.18988472
752	TIN	TIN	0.94442254	0.05557744
753	TIN	TIN	0.8392964	0.16070358
754	TIN	TIN	0.85618716	0.14381292
755	TIN	TIN	0.94430107	0.05569891
756	TIN	TIN	0.70211416	0.2978858
757	TIN	TIN	0.85241497	0.147585
758	TIN	TIN	0.8519378	0.14806223
759	TIN	TIN	0.6080964	0.39190367
760	TIN	TIN	0.9341661	0.06583393
761	TIN	TIN	0.74940026	0.25059968
762	TIN	TIN	0.89383084	0.10616929
763	TIN	TIN	0.8631225	0.13687755
764	UNT	UNT	0.021508608	0.97849137
765	TIN	TIN	0.8550478	0.14495218
766	TIN	TIN	0.91226566	0.0877344
767	TIN	TIN	0.58953595	0.41046405
768	TIN	TIN	0.9145717	0.085428305
769	TIN	UNT	0.27365232	0.7263477
770	TIN	TIN	0.8071831	0.19281693
771	TIN	TIN	0.9174699	0.08253006
772	TIN	TIN	0.9181779	0.08182208
773	TIN	TIN	0.8893881	0.11061187
774	TIN	TIN	0.8946761	0.10532394
775	TIN	TIN	0.8574839	0.14251608
776	TIN	TIN	0.923184	0.076816
777	TIN	TIN	0.9445893	0.055410597
778	TIN	TIN	0.9307171	0.06928297
779	TIN	TIN	0.86835	0.13164991
780	TIN	UNT	0.17041314	0.8295868
781	TIN	TIN	0.77349794	0.22650199
782	TIN	TIN	0.83831435	0.16168556
783	UNT	UNT	0.022777405	0.9772226
784	TIN	TIN	0.897377	0.10262301
785	TIN	TIN	0.93196917	0.068030775
786	TIN	TIN	0.931784	0.06821608
787	TIN	TIN	0.86589193	0.13410805
788	TIN	TIN	0.7499842	0.25001583
789	TIN	TIN	0.87979376	0.12020616
790	TIN	TIN	0.8929637	0.10703636
791	TIN	UNT	0.101120405	0.8988796
792	TIN	TIN	0.75806886	0.24193116
793	TIN	TIN	0.889097	0.110903
794	TIN	TIN	0.91483563	0.0851643
795	UNT	UNT	0.0447448	0.9552552
796	TIN	TIN	0.9095724	0.09042755
797	TIN	TIN	0.7189577	0.28104222
798	TIN	TIN	0.86610997	0.13388994
799	TIN	TIN	0.93517387	0.06482613
800	TIN	TIN	0.962437	0.03756301
801	TIN	TIN	0.93775016	0.062249776
802	TIN	TIN	0.9369812	0.06301879
803	TIN	TIN	0.9177548	0.082245104
804	TIN	TIN	0.9223948	0.07760516
805	TIN	TIN	0.8669818	0.13301823
806	TIN	TIN	0.8210636	0.1789364
807	TIN	TIN	0.89318854	0.106811486
808	TIN	TIN	0.88019276	0.11980732
809	TIN	TIN	0.91507345	0.08492662
810	TIN	TIN	0.7837027	0.21629734
811	TIN	TIN	0.8615548	0.13844518
812	TIN	TIN	0.8724872	0.12751289
813	TIN	TIN	0.78404135	0.2159587
814	TIN	TIN	0.94409794	0.055902097
815	TIN	TIN	0.90129536	0.09870464
816	TIN	TIN	0.8770816	0.122918315
817	TIN	TIN	0.853022	0.14697808
818	TIN	TIN	0.9069186	0.0930814
819	TIN	TIN	0.9311284	0.06887163
820	TIN	TIN	0.66223836	0.33776155
821	TIN	TIN	0.7927451	0.2072549
822	TIN	TIN	0.9028706	0.09712939
823	TIN	TIN	0.89801466	0.10198538
824	UNT	UNT	0.058417216	0.94158274
825	TIN	TIN	0.9137611	0.086238936
826	TIN	TIN	0.91729254	0.08270744
827	TIN	TIN	0.9088955	0.09110454
828	TIN	TIN	0.7725499	0.22745012
829	TIN	TIN	0.9276344	0.07236557
830	TIN	TIN	0.8390164	0.16098368
831	TIN	TIN	0.81288505	0.18711494
832	TIN	TIN	0.8922565	0.10774353
833	TIN	TIN	0.89220023	0.1077997
834	TIN	TIN	0.7389977	0.26100233
835	TIN	TIN	0.6748974	0.32510266
836	TIN	TIN	0.9052804	0.094719544
837	TIN	TIN	0.8857134	0.11428671
838	TIN	TIN	0.9236016	0.07639843
839	TIN	TIN	0.67390686	0.3260932
840	TIN	TIN	0.8419004	0.15809959
841	TIN	TIN	0.8258993	0.17410064
842	TIN	TIN	0.8647732	0.13522685
843	TIN	TIN	0.95431566	0.04568435
844	TIN	TIN	0.69012994	0.30987006
845	TIN	TIN	0.8211574	0.17884257
846	TIN	TIN	0.8322285	0.16777158
847	TIN	TIN	0.92068195	0.07931807
848	TIN	TIN	0.8617395	0.13826047
849	TIN	TIN	0.8774415	0.12255841
850	TIN	TIN	0.9173822	0.08261783
851	TIN	TIN	0.79419434	0.2058057
852	TIN	TIN	0.64613146	0.35386863
853	TIN	TIN	0.8724433	0.12755664
854	TIN	UNT	0.08499549	0.9150046
855	TIN	UNT	0.3023571	0.69764286
856	TIN	TIN	0.7730327	0.22696726
857	TIN	TIN	0.8020134	0.19798662
858	TIN	TIN	0.90236056	0.0976394
859	UNT	UNT	0.047535703	0.9524642
860	TIN	TIN	0.9299112	0.070088774
861	TIN	TIN	0.94790983	0.05209014
862	TIN	TIN	0.88444245	0.11555749
863	TIN	TIN	0.89307845	0.10692155
864	TIN	TIN	0.9452581	0.05474194
865	TIN	TIN	0.7593962	0.24060379
866	TIN	TIN	0.92662966	0.0733703
867	TIN	TIN	0.94080853	0.059191518
868	TIN	TIN	0.8967727	0.10322734
869	TIN	TIN	0.90688396	0.09311598
870	TIN	UNT	0.09404768	0.90595233
871	TIN	TIN	0.8159407	0.1840593
872	TIN	TIN	0.81522024	0.18477973
873	TIN	TIN	0.8371187	0.16288131
874	TIN	TIN	0.83453995	0.16546
875	TIN	TIN	0.83993	0.16007005
876	TIN	TIN	0.9264146	0.073585466
877	TIN	TIN	0.9211396	0.078860365
878	TIN	TIN	0.8424155	0.1575844
879	TIN	TIN	0.8384677	0.16153227
880	TIN	TIN	0.9054306	0.094569355
881	TIN	TIN	0.924852	0.07514795
882	TIN	TIN	0.71548706	0.28451294
883	TIN	TIN	0.93388814	0.06611185
884	TIN	TIN	0.9607076	0.039292336
885	TIN	TIN	0.96317875	0.036821254
886	TIN	TIN	0.9096295	0.090370476
887	TIN	UNT	0.25128427	0.74871576
888	TIN	TIN	0.70087266	0.29912734
889	TIN	TIN	0.7765316	0.22346844
890	TIN	TIN	0.82088745	0.17911255
891	TIN	TIN	0.88127846	0.118721515
892	TIN	TIN	0.8710876	0.12891231
893	TIN	TIN	0.86333835	0.13666166
894	TIN	TIN	0.9115924	0.08840759
895	TIN	TIN	0.72211415	0.27788582
896	TIN	TIN	0.81375307	0.18624692
897	TIN	TIN	0.725319	0.27468088
898	TIN	TIN	0.85014546	0.14985456
899	TIN	TIN	0.88615775	0.113842234
900	TIN	TIN	0.93672574	0.06327416
901	TIN	TIN	0.90056056	0.09943943
902	TIN	TIN	0.8854178	0.11458219
903	TIN	TIN	0.55318063	0.4468194
904	TIN	TIN	0.9416528	0.05834726
905	TIN	TIN	0.5691296	0.43087038
906	TIN	TIN	0.7689148	0.23108512
907	UNT	TIN	0.52076346	0.47923657
908	UNT	TIN	0.5882503	0.41174978
909	TIN	TIN	0.8902924	0.10970765
910	TIN	TIN	0.6750417	0.32495835
911	UNT	UNT	0.34742665	0.65257335
912	TIN	TIN	0.9200697	0.079930216
913	UNT	UNT	0.083022736	0.9169773
914	UNT	UNT	0.19419307	0.80580693
915	UNT	UNT	0.028254917	0.97174513
916	UNT	TIN	0.8447258	0.15527417
917	TIN	TIN	0.9449141	0.05508588
918	TIN	TIN	0.79877764	0.20122236
919	UNT	TIN	0.66308	0.33692
920	UNT	UNT	0.14483072	0.8551693
921	UNT	UNT	0.021337299	0.9786626
922	TIN	TIN	0.89861524	0.10138484
923	UNT	UNT	0.024646245	0.9753538
924	UNT	UNT	0.47608432	0.52391565
925	UNT	UNT	0.024985816	0.9750142
926	UNT	UNT	0.31387606	0.6861239
927	UNT	TIN	0.620702	0.3792979
928	UNT	UNT	0.15668689	0.8433131
929	TIN	TIN	0.90633905	0.09366106
930	UNT	UNT	0.077698596	0.9223015
931	UNT	UNT	0.027074736	0.97292525
932	UNT	UNT	0.031139754	0.9688602
933	UNT	UNT	0.15799145	0.84200853
934	UNT	UNT	0.039723676	0.96027625
935	UNT	UNT	0.03515875	0.9648413
936	UNT	UNT	0.045472797	0.95452726
937	UNT	UNT	0.075636886	0.9243631
938	UNT	TIN	0.5243268	0.4756732
939	UNT	TIN	0.8326391	0.16736095
940	UNT	UNT	0.26710182	0.73289824
941	TIN	TIN	0.86241174	0.13758835
942	UNT	UNT	0.03321109	0.96678895
943	UNT	UNT	0.048744727	0.9512552
944	TIN	TIN	0.7766646	0.22333544
945	UNT	TIN	0.7624752	0.23752478
946	UNT	UNT	0.07025747	0.9297425
947	UNT	UNT	0.044310387	0.95568967
948	UNT	UNT	0.024581904	0.9754181
949	UNT	UNT	0.044586852	0.95541316
950	UNT	UNT	0.21662416	0.78337586
951	UNT	UNT	0.021201523	0.97879845
952	TIN	TIN	0.92727184	0.07272803
953	UNT	UNT	0.026692038	0.973308
954	UNT	UNT	0.031704977	0.96829504
955	TIN	TIN	0.8811037	0.11889628
956	TIN	TIN	0.55026793	0.44973207
957	TIN	TIN	0.87123847	0.12876153
958	TIN	TIN	0.9560214	0.043978572
959	TIN	TIN	0.76355875	0.23644127
960	UNT	UNT	0.024675962	0.975324
961	UNT	TIN	0.5765444	0.42345563
962	UNT	UNT	0.027545199	0.9724548
963	UNT	UNT	0.15142442	0.84857565
964	UNT	UNT	0.33951876	0.6604813
965	UNT	UNT	0.033116996	0.96688294
966	TIN	TIN	0.92057	0.07943006
967	UNT	UNT	0.021781398	0.9782186
968	UNT	UNT	0.025723819	0.9742762
969	UNT	TIN	0.8196993	0.18030074
970	UNT	UNT	0.13034332	0.8696566
971	TIN	TIN	0.944907	0.05509297
972	UNT	UNT	0.052955266	0.9470448
973	TIN	TIN	0.9258682	0.07413186
974	TIN	TIN	0.8132819	0.18671812
975	UNT	UNT	0.03378797	0.96621203
976	UNT	UNT	0.027844707	0.9721554
977	TIN	TIN	0.9464789	0.053521138
978	UNT	TIN	0.8319602	0.16803986
979	UNT	UNT	0.04041134	0.95958865
980	TIN	TIN	0.9171647	0.0828353
981	TIN	TIN	0.8930203	0.106979795
982	UNT	TIN	0.62055767	0.37944236
983	TIN	TIN	0.82586855	0.17413144
984	TIN	TIN	0.9387002	0.06129978
985	UNT	UNT	0.058534842	0.9414651
986	UNT	UNT	0.03198317	0.96801674
987	UNT	UNT	0.043692544	0.95630753
988	TIN	TIN	0.8748707	0.12512925
989	UNT	UNT	0.12584877	0.8741511
990	UNT	UNT	0.42198455	0.5780155
991	UNT	TIN	0.7098137	0.29018635
992	UNT	UNT	0.043708485	0.9562915
993	UNT	TIN	0.798529	0.20147099
994	UNT	TIN	0.6283739	0.37162614
995	UNT	UNT	0.12320658	0.87679344
996	UNT	UNT	0.025403041	0.97459704
997	UNT	TIN	0.64982235	0.3501776
998	UNT	TIN	0.73641753	0.26358253
999	TIN	TIN	0.9235164	0.076483615
1000	UNT	UNT	0.030996477	0.96900344
1001	UNT	UNT	0.24298836	0.75701165
1002	UNT	UNT	0.0878944	0.91210556
1003	UNT	UNT	0.024389198	0.97561073
1004	TIN	TIN	0.9307868	0.0692132
1005	UNT	UNT	0.032702856	0.9672972
1006	UNT	UNT	0.041347656	0.9586523
1007	UNT	UNT	0.041497216	0.95850277
1008	TIN	TIN	0.8640328	0.13596715
1009	UNT	UNT	0.020118384	0.97988164
1010	TIN	TIN	0.9435802	0.056419663
1011	UNT	TIN	0.88273406	0.11726593
1012	UNT	TIN	0.863106	0.13689396
1013	UNT	UNT	0.08693492	0.9130651
1014	UNT	UNT	0.031020844	0.9689792
1015	UNT	TIN	0.75280565	0.24719435
1016	TIN	TIN	0.6701917	0.32980835
1017	UNT	UNT	0.030673567	0.9693264
1018	UNT	UNT	0.037498534	0.96250147
1019	TIN	TIN	0.9339158	0.06608419
1020	UNT	UNT	0.04245274	0.9575472
1021	UNT	UNT	0.14876829	0.8512317
1022	UNT	UNT	0.20690195	0.793098
1023	TIN	TIN	0.9105743	0.08942574
1024	UNT	TIN	0.71888757	0.28111252
1025	UNT	UNT	0.41963828	0.5803617
1026	UNT	UNT	0.31651255	0.6834875
1027	UNT	UNT	0.035591427	0.9644086
1028	UNT	UNT	0.024184324	0.9758156
1029	TIN	TIN	0.9151751	0.08482485
1030	UNT	UNT	0.2667026	0.73329735
1031	UNT	UNT	0.037233092	0.9627669
1032	UNT	UNT	0.04741025	0.9525897
1033	TIN	TIN	0.8808571	0.11914279
1034	TIN	TIN	0.8945113	0.105488695
1035	UNT	TIN	0.66584665	0.33415335
1036	TIN	TIN	0.87816864	0.12183129
1037	UNT	UNT	0.04480552	0.95519453
1038	TIN	TIN	0.92006576	0.07993418
1039	UNT	UNT	0.20156357	0.79843646
1040	UNT	UNT	0.055951595	0.9440484
1041	TIN	TIN	0.9192635	0.08073651
1042	UNT	TIN	0.51450866	0.48549137
1043	UNT	UNT	0.32079205	0.6792079
1044	UNT	UNT	0.05639098	0.94360906
1045	TIN	TIN	0.69365555	0.30634454
1046	UNT	UNT	0.039973788	0.96002614
1047	TIN	TIN	0.96154946	0.03845054
1048	UNT	UNT	0.023957161	0.9760428
1049	UNT	UNT	0.068299934	0.9317
1050	UNT	UNT	0.021696195	0.97830385
1051	UNT	UNT	0.045552965	0.95444703
1052	TIN	TIN	0.90338033	0.09661969
1053	TIN	TIN	0.93388045	0.066119574
1054	UNT	TIN	0.8104128	0.18958724
1055	UNT	UNT	0.3487267	0.6512733
1056	UNT	UNT	0.033493504	0.9665066
1057	UNT	TIN	0.7893695	0.21063045
1058	UNT	UNT	0.045947384	0.9540527
1059	TIN	TIN	0.8844726	0.115527384
1060	TIN	TIN	0.9072459	0.09275408
1061	UNT	UNT	0.20119576	0.7988042
1062	UNT	UNT	0.13014403	0.86985594
1063	UNT	TIN	0.8163905	0.18360953
1064	UNT	UNT	0.20265141	0.7973486
1065	TIN	TIN	0.9462167	0.053783227
1066	TIN	TIN	0.9452797	0.054720253
1067	UNT	UNT	0.028666563	0.9713334
1068	TIN	TIN	0.86918473	0.1308153
1069	TIN	TIN	0.8510651	0.14893492
1070	TIN	TIN	0.87784827	0.122151606
1071	UNT	TIN	0.7641496	0.23585044
1072	UNT	UNT	0.026625257	0.9733747
1073	UNT	UNT	0.024951993	0.975048
1074	UNT	UNT	0.37194914	0.62805086
1075	UNT	UNT	0.054382097	0.9456179
1076	UNT	UNT	0.035522405	0.9644777
1077	UNT	UNT	0.04900091	0.9509991
1078	TIN	TIN	0.9619119	0.038088232
1079	TIN	TIN	0.70884454	0.2911555
1080	TIN	TIN	0.9273768	0.07262323
1081	UNT	UNT	0.020878632	0.9791213
1082	TIN	TIN	0.70499957	0.29500043
1083	UNT	UNT	0.3749003	0.6250997
1084	UNT	UNT	0.051375307	0.94862473
1085	TIN	TIN	0.883842	0.11615801
1086	UNT	UNT	0.1729056	0.8270944
1087	UNT	UNT	0.032226156	0.9677738
1088	UNT	UNT	0.14675747	0.8532425
1089	UNT	UNT	0.022700572	0.9772995
1090	TIN	TIN	0.9029654	0.09703467
1091	TIN	TIN	0.9038431	0.09615681
1092	TIN	TIN	0.895274	0.104725964
1093	TIN	TIN	0.86247206	0.13752793
1094	TIN	UNT	0.47778323	0.52221686
1095	TIN	TIN	0.82799506	0.17200495
1096	TIN	TIN	0.95449156	0.045508437
1097	UNT	UNT	0.10752894	0.89247113
1098	UNT	UNT	0.0952382	0.9047619
1099	UNT	UNT	0.14831647	0.85168344
1100	UNT	TIN	0.5391599	0.46084005
1101	UNT	UNT	0.047206953	0.952793
1102	UNT	UNT	0.03432214	0.96567786
1103	UNT	UNT	0.12690678	0.87309325
1104	UNT	TIN	0.9081679	0.09183209
1105	TIN	TIN	0.9505015	0.04949856
1106	UNT	UNT	0.40855008	0.5914499
1107	TIN	TIN	0.7715199	0.22848007
1108	TIN	TIN	0.90285516	0.09714486
1109	UNT	UNT	0.1277934	0.8722067
1110	UNT	UNT	0.291702	0.70829797
1111	UNT	TIN	0.7946945	0.20530553
1112	UNT	UNT	0.2764664	0.7235336
1113	UNT	TIN	0.74774283	0.2522571
1114	TIN	TIN	0.916296	0.08370402
1115	UNT	TIN	0.6880613	0.31193873
1116	UNT	UNT	0.1360349	0.8639651
1117	UNT	UNT	0.032337874	0.9676621
1118	UNT	TIN	0.8608117	0.13918832
1119	UNT	TIN	0.88041764	0.11958247
1120	UNT	TIN	0.70721996	0.29278004
1121	UNT	UNT	0.032856997	0.96714306
1122	TIN	TIN	0.9397093	0.06029078
1123	TIN	TIN	0.8594525	0.14054744
1124	UNT	UNT	0.022969311	0.9770307
1125	UNT	UNT	0.0842247	0.91577536
1126	UNT	UNT	0.30441526	0.69558465
1127	UNT	UNT	0.104872584	0.8951274
1128	UNT	UNT	0.044960793	0.9550392
1129	TIN	TIN	0.8288167	0.17118326
1130	TIN	TIN	0.9689139	0.03108607
1131	UNT	UNT	0.20562458	0.7943755
1132	TIN	TIN	0.7714539	0.22854604
1133	UNT	TIN	0.8387291	0.16127092
1134	TIN	TIN	0.645639	0.354361
1135	UNT	UNT	0.037526205	0.9624738
1136	TIN	TIN	0.84967226	0.15032773
1137	TIN	TIN	0.78788006	0.21211989
1138	TIN	TIN	0.90060854	0.09939155
1139	TIN	TIN	0.81837374	0.18162628
1140	TIN	TIN	0.7309246	0.26907545
1141	UNT	UNT	0.022196703	0.9778033
1142	UNT	UNT	0.034807645	0.9651923
1143	UNT	TIN	0.6571236	0.3428764
1144	UNT	UNT	0.14206026	0.8579398
1145	TIN	TIN	0.9036315	0.09636856
1146	TIN	TIN	0.948737	0.05126295
1147	TIN	TIN	0.92826074	0.07173927
1148	TIN	TIN	0.7083132	0.29168677
1149	UNT	UNT	0.06132919	0.93867075
1150	UNT	TIN	0.832209	0.16779101
1151	UNT	UNT	0.02927269	0.9707273
1152	TIN	TIN	0.8561195	0.14388046
1153	UNT	UNT	0.030002546	0.9699975
1154	UNT	UNT	0.024860095	0.97514
1155	TIN	TIN	0.9017169	0.098283105
1156	UNT	UNT	0.047080796	0.9529192
1157	TIN	TIN	0.87210125	0.12789868
1158	UNT	TIN	0.5958991	0.40410084
1159	UNT	UNT	0.12429167	0.87570834
1160	UNT	UNT	0.051610027	0.94839
1161	UNT	UNT	0.054480154	0.94551975
1162	UNT	UNT	0.060088225	0.9399118
1163	TIN	TIN	0.91945976	0.08054022
1164	TIN	TIN	0.9112117	0.088788316
1165	TIN	TIN	0.54972255	0.4502774
1166	TIN	TIN	0.7086106	0.2913894
1167	TIN	TIN	0.8534041	0.14659585
1168	TIN	TIN	0.92997164	0.070028424
1169	TIN	TIN	0.914613	0.08538705
1170	TIN	UNT	0.4430205	0.5569795
1171	TIN	TIN	0.70115733	0.29884273
1172	TIN	TIN	0.8253501	0.1746499
1173	TIN	UNT	0.4813919	0.5186081
1174	TIN	TIN	0.9091001	0.090899915
1175	TIN	TIN	0.87448454	0.12551545
1176	TIN	TIN	0.810264	0.18973604
1177	TIN	TIN	0.90838015	0.09161989
1178	TIN	TIN	0.95851123	0.04148877
1179	TIN	UNT	0.3545315	0.64546853
1180	TIN	TIN	0.8705902	0.12940979
1181	TIN	UNT	0.34742665	0.65257335
1182	TIN	UNT	0.06927336	0.9307267
1183	TIN	TIN	0.8456981	0.15430191
1184	TIN	TIN	0.84363765	0.15636235
1185	TIN	TIN	0.86746615	0.13253376
1186	TIN	TIN	0.8334638	0.16653618
1187	TIN	TIN	0.9270115	0.07298854
1188	TIN	TIN	0.95237523	0.047624733
1189	TIN	TIN	0.7785722	0.2214278
1190	TIN	TIN	0.7279502	0.27204978
1191	TIN	TIN	0.8607221	0.1392779
1192	TIN	TIN	0.6788181	0.32118186
1193	TIN	TIN	0.9262653	0.07373471
1194	TIN	TIN	0.7725895	0.22741045
1195	TIN	TIN	0.6517286	0.34827152
1196	TIN	TIN	0.57662296	0.42337707
1197	TIN	TIN	0.85929406	0.14070596
1198	TIN	TIN	0.8814852	0.118514754
1199	TIN	TIN	0.91150767	0.08849236
1200	TIN	TIN	0.90344757	0.0965525
1201	TIN	TIN	0.9131793	0.08682073
1202	TIN	TIN	0.9469257	0.05307433
1203	TIN	TIN	0.7733291	0.22667092
1204	UNT	UNT	0.35037822	0.6496218
1205	TIN	TIN	0.6536047	0.34639528
1206	UNT	UNT	0.43752256	0.5624774
1207	UNT	UNT	0.023864063	0.976136
1208	UNT	UNT	0.02191284	0.9780872
1209	UNT	TIN	0.8995661	0.100433856
1210	TIN	UNT	0.27143008	0.7285699
1211	TIN	TIN	0.9015237	0.09847626
1212	TIN	UNT	0.40484938	0.5951506
1213	TIN	TIN	0.9095994	0.09040052
1214	TIN	TIN	0.91550714	0.08449285
1215	TIN	TIN	0.87266797	0.12733203
1216	TIN	TIN	0.9236969	0.076303154
1217	TIN	TIN	0.7494617	0.25053826
1218	TIN	TIN	0.88216245	0.117837556
1219	TIN	TIN	0.5945905	0.40540951
1220	TIN	TIN	0.884957	0.11504299
1221	TIN	TIN	0.89496493	0.10503498
1222	TIN	TIN	0.8882988	0.11170122
1223	TIN	TIN	0.7782614	0.22173859
1224	TIN	TIN	0.86811125	0.13188867
1225	TIN	TIN	0.65873605	0.34126404
1226	TIN	TIN	0.9661207	0.033879265
1227	TIN	TIN	0.7737081	0.22629182
1228	TIN	TIN	0.93446314	0.06553685
1229	UNT	UNT	0.4474037	0.55259633
1230	TIN	TIN	0.87065727	0.1293428
1231	TIN	TIN	0.907694	0.09230607
1232	UNT	UNT	0.023743056	0.9762569
1233	UNT	UNT	0.042641077	0.957359
1234	TIN	TIN	0.83886105	0.16113898
1235	TIN	TIN	0.7008878	0.2991122
1236	TIN	TIN	0.8868825	0.11311755
1237	TIN	TIN	0.8655296	0.13447045
1238	TIN	TIN	0.51410437	0.4858957
1239	TIN	TIN	0.5416867	0.4583133
1240	TIN	TIN	0.8802047	0.11979523
1241	TIN	TIN	0.63315904	0.36684093
1242	TIN	TIN	0.91494143	0.0850585
1243	TIN	TIN	0.93910694	0.06089301
1244	UNT	UNT	0.06386875	0.93613124
1245	TIN	TIN	0.85752994	0.14246999
1246	UNT	TIN	0.8543824	0.1456176
1247	TIN	TIN	0.9415091	0.058490884
1248	TIN	TIN	0.9121752	0.087824814
1249	UNT	UNT	0.024000341	0.97599965
1250	UNT	UNT	0.22187376	0.7781262
1251	UNT	UNT	0.05448779	0.9455122
1252	UNT	UNT	0.03840157	0.96159846
1253	UNT	UNT	0.028100656	0.97189933
1254	UNT	TIN	0.77389187	0.22610813
1255	UNT	UNT	0.3745111	0.6254889
1256	TIN	TIN	0.92540014	0.07459983
1257	TIN	TIN	0.9455406	0.05445939
1258	TIN	TIN	0.8728608	0.1271392
1259	TIN	TIN	0.910287	0.08971305
