id	label	task_2_preds	HATE_probs	OFFN_probs	PRFN_probs
475	HATE	HATE	0.888212	0.09564711	0.016140958
476	HATE	HATE	0.88272625	0.1065908	0.010682893
477	HATE	HATE	0.92635363	0.066606976	0.007039365
478	HATE	HATE	0.81245303	0.1734424	0.014104546
479	PRFN	PRFN	0.031149995	0.029885504	0.9389644
480	PRFN	PRFN	0.026627796	0.028999925	0.94437236
481	HATE	HATE	0.9709913	0.023149472	0.0058592325
482	HATE	HATE	0.8446034	0.14593804	0.009458522
483	HATE	HATE	0.9471404	0.041863885	0.010995668
484	HATE	HATE	0.94470924	0.046372995	0.008917693
485	HATE	PRFN	0.028344925	0.029410684	0.9422444
486	HATE	HATE	0.98041487	0.013728741	0.0058563473
487	HATE	PRFN	0.12503132	0.08202826	0.79294044
488	HATE	HATE	0.95614487	0.03909431	0.004760707
489	HATE	HATE	0.9393076	0.054101802	0.0065906877
490	PRFN	PRFN	0.03285724	0.042060174	0.92508256
491	HATE	HATE	0.9713004	0.022499753	0.006199919
492	PRFN	PRFN	0.051813975	0.065982096	0.88220394
493	HATE	HATE	0.9555984	0.038653716	0.005747941
494	PRFN	PRFN	0.05514777	0.05648265	0.88836956
495	PRFN	PRFN	0.022378417	0.021709519	0.95591193
496	HATE	HATE	0.8736449	0.118685625	0.0076693497
497	HATE	HATE	0.97841465	0.015425852	0.006159567
498	PRFN	PRFN	0.035877332	0.035033345	0.92908925
499	HATE	PRFN	0.4346747	0.08938742	0.47593793
500	OFFN	HATE	0.72959346	0.2586077	0.011798795
501	HATE	HATE	0.9647486	0.025939286	0.009312281
502	HATE	HATE	0.9556752	0.03916964	0.0051552863
503	HATE	HATE	0.9163713	0.073330134	0.010298608
504	HATE	HATE	0.91244465	0.07707639	0.01047891
505	PRFN	PRFN	0.045687128	0.042434163	0.91187876
506	HATE	HATE	0.95292395	0.034930144	0.012145956
507	PRFN	PRFN	0.019480411	0.021695497	0.958824
508	HATE	HATE	0.9454695	0.047763973	0.0067665866
509	HATE	HATE	0.87889415	0.111892305	0.009213556
510	PRFN	PRFN	0.043404702	0.038837474	0.9177579
511	HATE	HATE	0.7601962	0.22319579	0.016607936
512	HATE	HATE	0.95676607	0.03759456	0.0056393384
513	HATE	HATE	0.9550936	0.037413962	0.0074923933
514	PRFN	PRFN	0.054165393	0.04763584	0.8981987
515	PRFN	PRFN	0.032402255	0.032858927	0.9347389
516	PRFN	PRFN	0.09113056	0.06544435	0.8434251
517	HATE	HATE	0.966827	0.021406494	0.01176663
518	HATE	HATE	0.95236295	0.038537525	0.009099617
519	HATE	HATE	0.96105224	0.026765062	0.012182661
520	HATE	OFFN	0.28734657	0.67382526	0.03882827
521	PRFN	PRFN	0.033457108	0.038013108	0.9285298
522	HATE	HATE	0.94988894	0.04107839	0.009032541
523	HATE	HATE	0.97656864	0.017450923	0.005980482
524	HATE	HATE	0.8320104	0.15661862	0.011370948
525	HATE	HATE	0.82586753	0.16473176	0.009400825
526	HATE	HATE	0.9748265	0.020149548	0.005023841
527	HATE	HATE	0.97072464	0.022140773	0.007134413
528	HATE	HATE	0.89284754	0.09731204	0.009840289
529	HATE	HATE	0.9772399	0.01834199	0.004418074
530	PRFN	PRFN	0.04648678	0.0452589	0.9082543
531	HATE	HATE	0.8569677	0.13273908	0.010293183
532	HATE	HATE	0.9546338	0.026543532	0.018822644
533	HATE	HATE	0.9428259	0.048156347	0.009017745
534	HATE	HATE	0.97048074	0.024659093	0.004860148
535	HATE	HATE	0.9725647	0.020630494	0.0068048644
536	PRFN	PRFN	0.036870375	0.046774726	0.9163549
537	HATE	HATE	0.95168746	0.03617157	0.012140942
538	PRFN	PRFN	0.01892461	0.021079784	0.9599956
539	HATE	HATE	0.9791329	0.015486677	0.00538053
540	HATE	HATE	0.8636317	0.12806424	0.008303932
541	PRFN	PRFN	0.028078087	0.025824893	0.946097
542	OFFN	PRFN	0.020324875	0.022858879	0.95681626
543	OFFN	OFFN	0.1934836	0.7813845	0.025131846
544	PRFN	PRFN	0.09848425	0.08075195	0.8207638
545	PRFN	PRFN	0.026984643	0.02628291	0.94673246
546	HATE	HATE	0.97934234	0.014297233	0.006360428
547	PRFN	PRFN	0.026219945	0.025702957	0.9480771
548	PRFN	HATE	0.9375794	0.04117499	0.02124552
549	OFFN	OFFN	0.46756625	0.51468414	0.017749611
550	PRFN	PRFN	0.28564307	0.11025853	0.60409844
551	OFFN	OFFN	0.13683465	0.82690173	0.036263738
552	OFFN	OFFN	0.09506529	0.8297274	0.0752073
553	OFFN	OFFN	0.24609588	0.7278301	0.026074046
554	HATE	PRFN	0.098791234	0.10423966	0.7969691
555	PRFN	PRFN	0.033063143	0.03724941	0.92968744
556	HATE	HATE	0.9698375	0.017506957	0.012655688
557	HATE	HATE	0.9208804	0.071350016	0.0077697057
558	HATE	HATE	0.95621216	0.030538557	0.013249205
559	OFFN	OFFN	0.17633487	0.5594698	0.2641953
560	OFFN	OFFN	0.13426074	0.7639035	0.10183578
561	PRFN	PRFN	0.04984296	0.0729459	0.87721115
562	HATE	HATE	0.8082528	0.18267983	0.0090674525
563	HATE	HATE	0.97848487	0.013053445	0.008461642
564	OFFN	OFFN	0.21687831	0.7003285	0.08279316
565	HATE	HATE	0.43809757	0.29731423	0.2645882
566	HATE	PRFN	0.33388945	0.26136482	0.40474576
567	HATE	PRFN	0.0471638	0.041264717	0.91157144
568	HATE	HATE	0.9796062	0.012905958	0.007487868
569	OFFN	HATE	0.5576387	0.42376506	0.018596202
570	OFFN	OFFN	0.20160303	0.750967	0.04742999
571	HATE	HATE	0.97935236	0.011716263	0.008931328
572	OFFN	OFFN	0.13378856	0.5145112	0.35170022
573	HATE	HATE	0.9791628	0.015719753	0.0051174317
574	PRFN	PRFN	0.07864457	0.066223666	0.85513175
575	OFFN	HATE	0.9684534	0.019048935	0.012497746
576	OFFN	OFFN	0.112124264	0.8447143	0.04316137
577	OFFN	OFFN	0.09875888	0.5429081	0.35833305
578	HATE	HATE	0.97787637	0.015207283	0.0069161765
579	HATE	PRFN	0.21114305	0.13554524	0.6533117
580	HATE	HATE	0.95868	0.03597725	0.0053428016
581	HATE	HATE	0.61090374	0.36882013	0.020276155
582	HATE	HATE	0.9781226	0.013040182	0.008837163
583	HATE	HATE	0.9677097	0.016843935	0.015446321
584	OFFN	OFFN	0.15617435	0.80556524	0.038260423
585	HATE	HATE	0.95063615	0.032350313	0.017013485
586	PRFN	OFFN	0.32565203	0.51328146	0.1610665
587	HATE	HATE	0.89083433	0.10196989	0.007195781
588	OFFN	OFFN	0.10591048	0.46996215	0.42412728
589	PRFN	PRFN	0.04039633	0.040789917	0.91881377
590	PRFN	PRFN	0.081802495	0.07686073	0.8413367
591	HATE	HATE	0.9816431	0.012846212	0.0055105924
592	HATE	HATE	0.97454786	0.018947324	0.0065047843
593	HATE	HATE	0.97448516	0.016632631	0.008882262
594	HATE	HATE	0.9771169	0.017402295	0.0054808985
595	OFFN	OFFN	0.33138472	0.6490639	0.019551462
596	PRFN	PRFN	0.027722273	0.027762834	0.9445149
597	HATE	HATE	0.9605199	0.021951048	0.0175291
598	HATE	HATE	0.9810123	0.012197629	0.0067901197
599	HATE	HATE	0.9731696	0.016806502	0.010023764
600	HATE	HATE	0.9767344	0.013692123	0.009573431
601	OFFN	OFFN	0.19791214	0.64489985	0.157188
602	HATE	HATE	0.9843336	0.010972141	0.0046942327
603	OFFN	OFFN	0.13136618	0.8372624	0.031371307
604	OFFN	HATE	0.9825898	0.011252945	0.0061573377
605	HATE	OFFN	0.1708334	0.7984001	0.030766526
606	OFFN	OFFN	0.1709703	0.7732107	0.055818938
607	OFFN	OFFN	0.38596252	0.5890394	0.024998188
608	HATE	HATE	0.964635	0.02308753	0.012277397
609	PRFN	PRFN	0.024254205	0.021933293	0.9538125
610	OFFN	OFFN	0.1729917	0.79692096	0.030087287
611	OFFN	OFFN	0.22995591	0.709313	0.060731042
612	HATE	HATE	0.96562856	0.028289165	0.006082133
613	HATE	HATE	0.46980524	0.120580584	0.4096143
614	HATE	HATE	0.9342969	0.06024099	0.0054620435
615	HATE	HATE	0.98128927	0.014211821	0.004498856
616	HATE	HATE	0.97440964	0.0135778375	0.012012634
617	HATE	HATE	0.8211732	0.16838807	0.010438694
618	HATE	HATE	0.983038	0.01039026	0.006571633
619	HATE	HATE	0.97869486	0.014569894	0.0067353677
620	PRFN	PRFN	0.047378305	0.04156304	0.91105866
621	HATE	HATE	0.92498994	0.067955926	0.0070542507
622	HATE	HATE	0.97335064	0.02063401	0.0060153515
623	OFFN	OFFN	0.099660896	0.7161997	0.18413939
624	OFFN	OFFN	0.44089696	0.53997535	0.019127825
625	PRFN	PRFN	0.072169386	0.11088294	0.81694764
626	OFFN	OFFN	0.31321847	0.6634578	0.023323784
627	HATE	HATE	0.5669757	0.38731205	0.045712244
628	HATE	HATE	0.9790526	0.013862918	0.007084545
629	PRFN	PRFN	0.13946676	0.114650674	0.7458825
630	HATE	HATE	0.9433617	0.046931963	0.0097062485
631	PRFN	PRFN	0.04017317	0.036084883	0.923742
632	PRFN	PRFN	0.033628937	0.05032691	0.9160442
633	HATE	HATE	0.98324454	0.010046657	0.0067087696
634	HATE	HATE	0.98323536	0.011437339	0.0053273193
635	HATE	OFFN	0.405914	0.5695716	0.024514223
636	HATE	HATE	0.9824972	0.010583158	0.00691967
637	HATE	OFFN	0.20937185	0.64280015	0.14782801
638	PRFN	PRFN	0.28432968	0.1376096	0.5780606
639	OFFN	OFFN	0.10472602	0.8062817	0.08899228
640	PRFN	PRFN	0.024943653	0.023850804	0.9512057
641	HATE	OFFN	0.2845474	0.5267691	0.18868342
642	HATE	OFFN	0.2530701	0.72157264	0.025357222
643	HATE	HATE	0.9223827	0.07056337	0.0070540253
644	PRFN	PRFN	0.1296437	0.100371905	0.7699844
645	HATE	HATE	0.94601786	0.04582976	0.008152489
646	HATE	HATE	0.96462536	0.027010545	0.008364193
647	HATE	OFFN	0.20006974	0.48997077	0.30995938
648	PRFN	PRFN	0.02074385	0.024860011	0.9543962
649	HATE	HATE	0.9597821	0.026880838	0.013337167
650	HATE	HATE	0.9432101	0.04510377	0.0116860615
651	HATE	PRFN	0.035429485	0.032564823	0.9320057
652	HATE	HATE	0.9618367	0.025201663	0.012961692
653	OFFN	OFFN	0.16622718	0.80022395	0.033549
654	HATE	PRFN	0.056762125	0.05531468	0.8879232
655	PRFN	PRFN	0.026249174	0.03686281	0.93688804
656	HATE	HATE	0.6743826	0.31314626	0.01247116
657	HATE	HATE	0.9001808	0.042060193	0.057758883
658	OFFN	OFFN	0.16413383	0.784424	0.05144213
659	HATE	OFFN	0.30689493	0.5943876	0.09871754
660	HATE	HATE	0.811631	0.17842244	0.009946556
661	PRFN	PRFN	0.02043299	0.023594137	0.9559728
662	HATE	HATE	0.95853394	0.030157164	0.011308969
663	HATE	HATE	0.88270503	0.10475486	0.012540298
664	PRFN	PRFN	0.055312596	0.08618882	0.8584986
665	PRFN	PRFN	0.06598122	0.06293501	0.87108374
666	PRFN	OFFN	0.086036116	0.48941708	0.4245469
667	OFFN	OFFN	0.20327654	0.73418015	0.06254335
668	HATE	HATE	0.65284693	0.29486692	0.052286036
669	HATE	OFFN	0.17998883	0.6010561	0.21895507
670	HATE	PRFN	0.30866846	0.29136828	0.39996323
671	HATE	PRFN	0.16884205	0.1262185	0.7049395
672	HATE	HATE	0.89467824	0.09051866	0.0148031125
673	HATE	HATE	0.94405967	0.041427407	0.014512988
674	PRFN	PRFN	0.05807006	0.05543412	0.8864957
675	OFFN	PRFN	0.2650816	0.35860208	0.37631625
676	PRFN	PRFN	0.04319293	0.06487905	0.891928
677	OFFN	OFFN	0.22193702	0.7004391	0.07762398
678	PRFN	PRFN	0.032015167	0.025560599	0.9424243
679	OFFN	OFFN	0.26004204	0.6487809	0.09117709
680	HATE	HATE	0.8495779	0.12773418	0.022687852
681	PRFN	PRFN	0.040076908	0.053476393	0.90644675
682	HATE	HATE	0.9662096	0.025688663	0.008101769
683	OFFN	PRFN	0.3233867	0.18654934	0.490064
684	OFFN	HATE	0.49930537	0.2979197	0.2027749
685	OFFN	OFFN	0.30848244	0.67111105	0.020406375
686	HATE	HATE	0.8019255	0.18770055	0.010373908
687	PRFN	PRFN	0.17461762	0.088329025	0.7370533
688	OFFN	OFFN	0.07008614	0.73555905	0.19435482
689	OFFN	HATE	0.84966177	0.13465576	0.015682595
690	OFFN	PRFN	0.07472271	0.05922184	0.8660554
691	OFFN	HATE	0.5129871	0.46731612	0.01969674
692	PRFN	PRFN	0.03816879	0.052842136	0.908989
693	PRFN	PRFN	0.11476674	0.13764314	0.74759007
694	OFFN	OFFN	0.1391206	0.8267783	0.034101173
695	HATE	OFFN	0.29113588	0.57453644	0.13432759
696	PRFN	PRFN	0.027020298	0.02563453	0.94734526
697	PRFN	PRFN	0.08633097	0.07100864	0.8426605
698	PRFN	PRFN	0.070336275	0.06338281	0.866281
699	PRFN	PRFN	0.1204904	0.07157393	0.80793566
700	PRFN	PRFN	0.021086484	0.02297512	0.9559384
701	PRFN	PRFN	0.03946995	0.0342081	0.9263219
702	PRFN	PRFN	0.09763849	0.077580094	0.8247815
703	PRFN	OFFN	0.098594666	0.84025353	0.061151832
704	PRFN	PRFN	0.09640096	0.05452046	0.8490785
705	PRFN	PRFN	0.13922483	0.06718034	0.7935949
706	OFFN	PRFN	0.064783774	0.083857186	0.85135907
707	PRFN	PRFN	0.08495425	0.07138641	0.8436594
708	HATE	HATE	0.9647182	0.02980178	0.005480052
709	OFFN	OFFN	0.25963733	0.6957413	0.04462132
710	PRFN	PRFN	0.054052502	0.044236414	0.90171105
711	OFFN	PRFN	0.19232354	0.16239868	0.6452778
712	OFFN	OFFN	0.18806162	0.7447865	0.06715192
713	OFFN	PRFN	0.04221669	0.049975853	0.90780735
714	PRFN	PRFN	0.17210346	0.152789	0.67510754
715	PRFN	PRFN	0.32812345	0.19763716	0.4742394
716	HATE	OFFN	0.3332332	0.6483685	0.018398164
717	OFFN	HATE	0.5330223	0.44282773	0.024149965
718	OFFN	OFFN	0.10837054	0.7861142	0.10551513
719	OFFN	OFFN	0.18081447	0.7769375	0.042248003
720	PRFN	PRFN	0.018832128	0.021412222	0.95975554
721	OFFN	OFFN	0.13569237	0.43654302	0.42776468
722	PRFN	PRFN	0.11174392	0.14825407	0.7400021
723	OFFN	OFFN	0.1675984	0.48561007	0.3467915
724	OFFN	OFFN	0.30613288	0.66759586	0.026271345
725	PRFN	PRFN	0.055639435	0.050935302	0.89342535
726	HATE	HATE	0.97559845	0.013648358	0.010753324
727	OFFN	PRFN	0.3311946	0.20080733	0.467998
728	OFFN	OFFN	0.15856059	0.8031534	0.038285982
729	OFFN	OFFN	0.19297834	0.73172694	0.07529476
730	PRFN	PRFN	0.037984733	0.04858941	0.91342586
731	OFFN	OFFN	0.13233699	0.82723874	0.04042433
732	HATE	HATE	0.8635912	0.12885402	0.007554881
733	PRFN	PRFN	0.06685054	0.051658973	0.88149047
734	HATE	HATE	0.9788178	0.016032938	0.0051492574
735	HATE	HATE	0.9725123	0.021403933	0.006083763
736	HATE	HATE	0.82726276	0.16145323	0.011283943
737	HATE	PRFN	0.13220306	0.07761003	0.7901868
738	HATE	HATE	0.7597048	0.22719167	0.013103542
739	PRFN	PRFN	0.046011798	0.04829925	0.90568894
740	PRFN	PRFN	0.0651092	0.06388951	0.8710013
741	HATE	HATE	0.94831264	0.046253078	0.0054341685
742	HATE	HATE	0.8550415	0.13512056	0.00983784
743	PRFN	PRFN	0.01979752	0.022537217	0.95766526
744	OFFN	OFFN	0.09475444	0.8486068	0.056638822
745	PRFN	PRFN	0.045013465	0.05928164	0.8957049
746	HATE	HATE	0.88734376	0.092509426	0.02014679
747	HATE	HATE	0.9759844	0.019968957	0.0040466855
748	PRFN	PRFN	0.024672437	0.02669305	0.94863456
749	HATE	HATE	0.9116988	0.058899213	0.0294019
750	OFFN	OFFN	0.31685385	0.65948087	0.023665326
751	PRFN	PRFN	0.07583219	0.07901228	0.84515554
752	OFFN	OFFN	0.19453515	0.73796976	0.067495175
753	OFFN	OFFN	0.13410865	0.7708018	0.09508952
754	OFFN	OFFN	0.08193558	0.8315501	0.086514436
755	OFFN	HATE	0.39079964	0.26627323	0.34292722
756	HATE	HATE	0.9605545	0.03377071	0.005674905
757	HATE	HATE	0.9801258	0.014936263	0.004938005
758	OFFN	OFFN	0.18278185	0.7880083	0.029209882
759	OFFN	OFFN	0.34538004	0.6310219	0.023597905
760	OFFN	PRFN	0.13232505	0.14816925	0.71950567
761	PRFN	PRFN	0.057100117	0.048710573	0.89418936
762	PRFN	PRFN	0.114019886	0.17337947	0.7126006
763	OFFN	OFFN	0.18996444	0.77383393	0.036201403
764	OFFN	OFFN	0.2702724	0.69301313	0.036714446
765	PRFN	PRFN	0.058728267	0.056278333	0.8849934
766	HATE	HATE	0.82394487	0.164243	0.011812018
767	OFFN	HATE	0.93748146	0.04073023	0.02178827
768	OFFN	OFFN	0.18621841	0.7188596	0.09492201
769	OFFN	OFFN	0.1337104	0.82280433	0.04348533
770	HATE	HATE	0.94406414	0.0485245	0.0074114413
771	PRFN	PRFN	0.04859255	0.045121096	0.9062863
772	HATE	HATE	0.89853626	0.07173896	0.029724637
773	OFFN	OFFN	0.20485485	0.7137915	0.0813536
774	OFFN	OFFN	0.15450168	0.5807168	0.26478153
775	PRFN	PRFN	0.32068652	0.16402782	0.5152856
776	PRFN	PRFN	0.02172169	0.025898995	0.9523793
777	PRFN	PRFN	0.17373341	0.08525351	0.74101305
778	PRFN	PRFN	0.12604973	0.08658356	0.7873667
779	PRFN	PRFN	0.061566364	0.050474208	0.8879594
780	OFFN	HATE	0.70288426	0.27516937	0.021946354
781	OFFN	OFFN	0.15428549	0.78101045	0.06470411
782	PRFN	PRFN	0.029052133	0.030024871	0.940923
783	PRFN	PRFN	0.066706106	0.0647721	0.8685218
784	PRFN	PRFN	0.04698331	0.05042886	0.9025879
785	OFFN	OFFN	0.24672562	0.6040173	0.14925702
786	OFFN	OFFN	0.0797816	0.83713603	0.08308234
787	OFFN	OFFN	0.122790895	0.71641153	0.16079752
788	PRFN	PRFN	0.0580416	0.091909446	0.850049
789	OFFN	HATE	0.7354723	0.24948601	0.015041634
790	OFFN	OFFN	0.32171074	0.659334	0.018955141
791	OFFN	OFFN	0.28981182	0.68538326	0.024804963
792	PRFN	OFFN	0.21892072	0.7315643	0.04951499
793	PRFN	PRFN	0.029984731	0.03265578	0.93735945
794	HATE	HATE	0.8163926	0.170773	0.012834371
795	OFFN	HATE	0.5125843	0.46590915	0.021506423
796	HATE	HATE	0.91570973	0.07746397	0.0068263044
797	PRFN	PRFN	0.060947504	0.054088093	0.88496447
798	OFFN	OFFN	0.14138553	0.8272105	0.031403903
799	PRFN	PRFN	0.120239474	0.2121332	0.66762733
800	PRFN	PRFN	0.028398065	0.027573386	0.9440286
801	HATE	HATE	0.95930374	0.026440654	0.01425551
802	HATE	HATE	0.682148	0.28771475	0.030137153
803	OFFN	HATE	0.852552	0.112848796	0.03459918
804	PRFN	HATE	0.3695842	0.34328505	0.28713077
805	OFFN	OFFN	0.16424534	0.7984567	0.03729803
806	HATE	HATE	0.9720334	0.015075793	0.012890902
807	PRFN	PRFN	0.036749825	0.040628288	0.9226219
808	HATE	HATE	0.97365093	0.01994916	0.0063999533
809	HATE	PRFN	0.08904572	0.07673242	0.8342219
810	HATE	HATE	0.73176825	0.2550274	0.013204267
811	HATE	HATE	0.9542879	0.034204658	0.011507542
812	HATE	HATE	0.8815853	0.10881371	0.009600942
813	HATE	HATE	0.97474426	0.019500833	0.0057550794
814	HATE	HATE	0.9840841	0.0103142215	0.005601678
815	HATE	HATE	0.97716486	0.013409404	0.009425755
816	HATE	HATE	0.9432582	0.048751596	0.007990202
817	HATE	HATE	0.85681343	0.13053122	0.012655351
818	HATE	HATE	0.9786085	0.0132018505	0.008189702
819	HATE	HATE	0.64354646	0.34155834	0.014895167
820	HATE	HATE	0.85348505	0.13468854	0.011826457
821	PRFN	OFFN	0.091573484	0.6945773	0.21384928
822	HATE	HATE	0.7549368	0.23251477	0.012548421
823	HATE	HATE	0.9649874	0.02013758	0.01487501
824	HATE	HATE	0.979157	0.014202418	0.0066405674
825	OFFN	OFFN	0.12052902	0.8418478	0.03762312
826	HATE	HATE	0.9808294	0.011345476	0.007825072
827	HATE	HATE	0.96746016	0.025919966	0.006619822
828	HATE	HATE	0.89692974	0.06852457	0.034545563
829	HATE	HATE	0.96525365	0.023273757	0.011472493
830	PRFN	PRFN	0.06546873	0.059987996	0.8745433
831	HATE	PRFN	0.30344704	0.14150159	0.5550513
832	HATE	HATE	0.87453747	0.11635142	0.009111236
833	PRFN	PRFN	0.027472358	0.027750174	0.9447775
834	PRFN	PRFN	0.15615612	0.07453848	0.7693054
835	OFFN	OFFN	0.1447411	0.806615	0.048643887
836	PRFN	OFFN	0.10765189	0.59975106	0.29259717
837	OFFN	OFFN	0.16964053	0.7638315	0.066528045
838	PRFN	OFFN	0.16486879	0.787455	0.04767615
839	OFFN	OFFN	0.084573984	0.7838122	0.13161385
840	OFFN	OFFN	0.34938556	0.5694197	0.081194706
841	OFFN	OFFN	0.40788063	0.5656512	0.026468191
842	HATE	HATE	0.9197394	0.07397885	0.006281721
843	OFFN	PRFN	0.20469569	0.31714308	0.47816113
844	OFFN	PRFN	0.15933484	0.091169246	0.7494959
845	HATE	PRFN	0.32643297	0.25393015	0.41963685
846	OFFN	PRFN	0.110051155	0.43686384	0.4530849
847	OFFN	OFFN	0.26612958	0.69994926	0.03392112
848	OFFN	OFFN	0.25919017	0.7173794	0.023430405
849	OFFN	OFFN	0.08828372	0.84497046	0.06674575
850	OFFN	OFFN	0.110611975	0.8544295	0.034958478
851	HATE	HATE	0.97813404	0.013776895	0.008089026
852	HATE	HATE	0.9553708	0.034509838	0.010119232
853	OFFN	OFFN	0.07194141	0.7428238	0.18523473
854	OFFN	OFFN	0.11350235	0.8360927	0.050404817
855	HATE	HATE	0.9703306	0.024753446	0.0049160994
856	HATE	HATE	0.9567877	0.03818443	0.0050279056
857	PRFN	HATE	0.934231	0.03378809	0.031980943
858	OFFN	OFFN	0.20027049	0.77473396	0.02499553
859	OFFN	OFFN	0.24604581	0.6939681	0.05998598
860	HATE	PRFN	0.42678377	0.10845902	0.4647572
861	HATE	HATE	0.92277515	0.059202217	0.0180225
862	HATE	HATE	0.9782367	0.015728075	0.006035141
863	HATE	HATE	0.97445005	0.020515066	0.0050350092
864	HATE	HATE	0.6387966	0.3381712	0.02303199
865	OFFN	OFFN	0.1728436	0.77315736	0.053999044
866	HATE	HATE	0.9680425	0.018803677	0.013153824
867	HATE	HATE	0.96837837	0.019935245	0.011686362
868	OFFN	HATE	0.71563643	0.26973015	0.014633323
869	HATE	HATE	0.8802304	0.108737126	0.011032515
870	HATE	PRFN	0.31142387	0.181752	0.50682414
871	HATE	HATE	0.9312484	0.062039573	0.0067120143
872	HATE	HATE	0.8614993	0.12956682	0.008933943
873	HATE	HATE	0.7395151	0.17014955	0.09033536
874	HATE	OFFN	0.20110904	0.47475716	0.32413378
875	PRFN	PRFN	0.025127616	0.024607077	0.9502654
876	OFFN	HATE	0.64965576	0.33338213	0.01696207
877	OFFN	OFFN	0.3647066	0.61223704	0.023056438
878	OFFN	OFFN	0.3447383	0.6285038	0.026757903
879	OFFN	PRFN	0.121925935	0.21676476	0.66130936
880	PRFN	PRFN	0.15623955	0.15206853	0.691692
881	OFFN	OFFN	0.1759723	0.6887118	0.13531587
882	OFFN	OFFN	0.20175537	0.76781166	0.030433085
883	HATE	HATE	0.9727145	0.01991251	0.007372989
884	HATE	PRFN	0.13180853	0.27547562	0.59271586
885	PRFN	PRFN	0.057236906	0.051170193	0.8915929
886	OFFN	OFFN	0.2749788	0.6031044	0.12191684
887	HATE	HATE	0.55540866	0.4267116	0.017879717
888	HATE	HATE	0.84075457	0.1505935	0.008651909
889	PRFN	PRFN	0.05260126	0.044269077	0.9031297
890	OFFN	OFFN	0.25225613	0.6256922	0.12205175
891	OFFN	OFFN	0.09075492	0.5062195	0.40302557
892	PRFN	PRFN	0.031989563	0.030793883	0.9372166
893	OFFN	PRFN	0.10946026	0.09576867	0.79477113
894	PRFN	PRFN	0.03464631	0.033464793	0.93188894
895	HATE	HATE	0.95521504	0.03252995	0.012255118
896	OFFN	OFFN	0.12484965	0.77380997	0.1013404
897	HATE	HATE	0.8710341	0.12009846	0.00886742
898	PRFN	PRFN	0.20065835	0.2641697	0.5351719
899	HATE	PRFN	0.076312765	0.17466162	0.7490257
900	HATE	HATE	0.7359517	0.25157866	0.012469596
901	OFFN	OFFN	0.20540778	0.49380186	0.30079037
902	HATE	OFFN	0.25025502	0.72408324	0.02566165
903	PRFN	PRFN	0.049704306	0.05613631	0.8941594
904	HATE	HATE	0.8415038	0.1494499	0.009046455
905	HATE	HATE	0.5966037	0.38887814	0.014518283
906	PRFN	OFFN	0.15747853	0.64447767	0.1980438
907	OFFN	PRFN	0.12400412	0.39462525	0.48137054
908	HATE	HATE	0.8531992	0.13235544	0.014445293
909	PRFN	PRFN	0.116131365	0.0739657	0.8099029
910	PRFN	PRFN	0.060743395	0.04606655	0.89319
911	OFFN	OFFN	0.11808336	0.84652483	0.035391662
912	PRFN	PRFN	0.06097282	0.100308865	0.83871824
913	PRFN	HATE	0.8466078	0.11161356	0.041778654
914	PRFN	OFFN	0.25167066	0.72306794	0.025261333
915	OFFN	OFFN	0.22373813	0.7272403	0.04902142
916	PRFN	PRFN	0.057316206	0.062688544	0.8799953
917	PRFN	PRFN	0.05698711	0.165735	0.7772778
918	PRFN	PRFN	0.16205563	0.10386947	0.73407483
919	OFFN	OFFN	0.116326176	0.84802747	0.03564637
920	OFFN	OFFN	0.19334884	0.7582902	0.048361026
921	OFFN	OFFN	0.15985277	0.68589026	0.15425698
922	HATE	HATE	0.94993854	0.04034088	0.009720504
923	HATE	HATE	0.97525376	0.01613118	0.008614933
924	HATE	HATE	0.9606394	0.028290886	0.01106964
925	HATE	HATE	0.97643036	0.014094186	0.009475514
926	HATE	HATE	0.96255356	0.032270074	0.005176352
927	HATE	HATE	0.4917774	0.15589033	0.35233232
928	HATE	PRFN	0.14793457	0.09322727	0.7588382
929	HATE	HATE	0.96576214	0.023201544	0.011036262
930	HATE	HATE	0.93775195	0.05572158	0.006526483
931	HATE	HATE	0.9716997	0.019180896	0.009119546
932	HATE	HATE	0.60004175	0.38559833	0.014360064
933	HATE	HATE	0.9636495	0.027763555	0.008586852
934	HATE	HATE	0.9462861	0.04586975	0.00784424
935	HATE	PRFN	0.2925772	0.2660178	0.441405
936	HATE	HATE	0.94866633	0.032109305	0.019224403
937	HATE	HATE	0.9224641	0.070159465	0.0073764315
938	HATE	HATE	0.80085456	0.1895308	0.009614732
939	HATE	HATE	0.88950735	0.0516132	0.0588794
940	HATE	HATE	0.98291755	0.010674608	0.006407957
941	HATE	HATE	0.85878664	0.12807408	0.013139368
942	HATE	HATE	0.92674196	0.062796265	0.010461641
943	PRFN	PRFN	0.046126734	0.064952075	0.8889212
944	HATE	HATE	0.9740429	0.02124042	0.0047167013
945	HATE	OFFN	0.2689176	0.70779526	0.0232872
946	HATE	HATE	0.97790253	0.013719245	0.00837816
947	HATE	HATE	0.9795352	0.015244747	0.0052199415
948	HATE	HATE	0.95122087	0.042341825	0.0064374376
949	HATE	HATE	0.93725574	0.05490064	0.00784366
950	OFFN	OFFN	0.1185384	0.8336801	0.04778148
951	HATE	HATE	0.98109466	0.0143075315	0.004597719
952	HATE	HATE	0.9777967	0.01352053	0.0086826915
953	OFFN	HATE	0.5511927	0.3913693	0.057438064
954	HATE	PRFN	0.2913604	0.14609016	0.5625494
