id	label	task_2_preds	HATE_probs	OFFN_probs	PRFN_probs
467	PRFN	PRFN	0.0061735013	0.010634229	0.98319227
468	PRFN	PRFN	0.0055326666	0.009716195	0.98475116
469	PRFN	PRFN	0.0064574885	0.013121174	0.9804212
470	PRFN	PRFN	0.008067094	0.014127371	0.9778055
471	PRFN	PRFN	0.0071976962	0.012736807	0.98006546
472	PRFN	PRFN	0.0063396594	0.011187053	0.9824733
473	PRFN	PRFN	0.0059867646	0.011868771	0.98214453
474	HATE	HATE	0.5366249	0.36682034	0.096554704
475	PRFN	PRFN	0.006576956	0.012183155	0.9812399
476	PRFN	PRFN	0.013293085	0.04798447	0.9387224
477	PRFN	PRFN	0.01118348	0.03508623	0.95373017
478	PRFN	PRFN	0.021623129	0.07556998	0.90280694
479	PRFN	PRFN	0.014126179	0.047859773	0.93801403
480	PRFN	PRFN	0.005720778	0.010624341	0.98365486
481	PRFN	PRFN	0.0056142947	0.010631628	0.98375404
482	PRFN	PRFN	0.0060555907	0.017712926	0.9762316
483	PRFN	PRFN	0.0056048175	0.009755684	0.98463964
484	PRFN	PRFN	0.0053959996	0.013593956	0.98100996
485	OFFN	HATE	0.5437282	0.35280344	0.10346839
486	OFFN	HATE	0.4716723	0.46005145	0.06827623
487	PRFN	PRFN	0.01138095	0.03160437	0.95701474
488	PRFN	PRFN	0.01508394	0.083598234	0.90131783
489	PRFN	PRFN	0.005595517	0.009968934	0.9844356
490	PRFN	PRFN	0.006738358	0.0107116	0.9825499
491	PRFN	PRFN	0.039387215	0.117888704	0.84272414
492	PRFN	PRFN	0.062097926	0.17437658	0.7635255
493	PRFN	PRFN	0.009858305	0.0472258	0.9429158
494	PRFN	PRFN	0.007522345	0.029555764	0.962922
495	PRFN	PRFN	0.005432453	0.010111736	0.9844558
496	PRFN	HATE	0.48073187	0.40821528	0.11105287
497	PRFN	PRFN	0.0062335557	0.011157662	0.98260874
498	PRFN	PRFN	0.025028577	0.07269743	0.90227395
499	PRFN	PRFN	0.0055815666	0.010088879	0.9843296
500	PRFN	PRFN	0.007658905	0.0138667	0.9784744
501	PRFN	PRFN	0.0075004576	0.01365147	0.97884816
502	PRFN	PRFN	0.006800132	0.024879133	0.96832067
503	PRFN	PRFN	0.016132686	0.0621232	0.9217441
504	PRFN	PRFN	0.006429259	0.011186259	0.98238456
505	PRFN	PRFN	0.014674032	0.08044526	0.90488064
506	PRFN	PRFN	0.005723779	0.013058936	0.9812172
507	PRFN	PRFN	0.006641464	0.012442815	0.9809157
508	PRFN	PRFN	0.007787064	0.01322392	0.9789889
509	PRFN	PRFN	0.006022334	0.01420947	0.97976834
510	PRFN	PRFN	0.023042042	0.08472782	0.8922301
511	PRFN	PRFN	0.007879066	0.033283778	0.95883703
512	PRFN	PRFN	0.006726134	0.018451141	0.97482276
513	PRFN	PRFN	0.0055309837	0.010465547	0.9840034
514	PRFN	PRFN	0.0059603825	0.010223689	0.98381597
515	PRFN	PRFN	0.0059048743	0.010576932	0.9835181
516	PRFN	PRFN	0.0053497152	0.012550509	0.9820998
517	PRFN	PRFN	0.006365009	0.0129881045	0.9806468
518	PRFN	PRFN	0.0060022976	0.011264359	0.98273337
519	PRFN	PRFN	0.0059133107	0.010692046	0.98339456
520	OFFN	PRFN	0.09032733	0.27018747	0.63948524
521	PRFN	PRFN	0.0053325878	0.009761603	0.9849059
522	PRFN	PRFN	0.007512896	0.013264648	0.97922254
523	OFFN	OFFN	0.40683857	0.5202224	0.07293896
524	PRFN	PRFN	0.0053845313	0.012497067	0.9821183
525	PRFN	PRFN	0.0058190855	0.010273838	0.983907
526	PRFN	PRFN	0.00552387	0.01280324	0.9816728
527	PRFN	PRFN	0.016972078	0.06578055	0.91724735
528	PRFN	PRFN	0.03205328	0.112286486	0.85566014
529	PRFN	PRFN	0.0057719895	0.015054041	0.979174
530	PRFN	PRFN	0.006309784	0.026314242	0.96737593
531	PRFN	PRFN	0.0062208525	0.010924316	0.9828547
532	PRFN	PRFN	0.0056306086	0.012035781	0.9823335
533	OFFN	HATE	0.5298622	0.3929434	0.07719435
534	OFFN	OFFN	0.4343138	0.5134311	0.05225518
535	PRFN	PRFN	0.018148253	0.06925623	0.91259545
536	PRFN	PRFN	0.0055839675	0.013632514	0.9807836
537	HATE	HATE	0.5640637	0.33527693	0.10065941
538	HATE	HATE	0.48745298	0.43150702	0.08103994
539	PRFN	PRFN	0.014693021	0.04752121	0.93778574
540	HATE	HATE	0.5782049	0.33906472	0.08273034
541	PRFN	PRFN	0.005677287	0.015516185	0.9788066
542	OFFN	OFFN	0.079801366	0.6128068	0.30739188
543	PRFN	PRFN	0.008362678	0.023277141	0.9683601
544	PRFN	PRFN	0.0061118803	0.021812199	0.972076
545	PRFN	PRFN	0.005273782	0.009925576	0.9848007
546	HATE	HATE	0.57035327	0.33696058	0.09268615
547	PRFN	PRFN	0.0061525833	0.01832867	0.9755189
548	PRFN	PRFN	0.006806935	0.015093934	0.9780993
549	HATE	HATE	0.58216363	0.32908645	0.08874997
550	PRFN	PRFN	0.005213683	0.012611441	0.98217475
551	HATE	HATE	0.4323756	0.40220958	0.16541481
552	HATE	HATE	0.47756782	0.41588867	0.10654347
553	PRFN	PRFN	0.005732178	0.016822562	0.9774452
554	PRFN	PRFN	0.0057399375	0.010300096	0.98396003
555	PRFN	PRFN	0.005613949	0.014695214	0.9796908
556	PRFN	PRFN	0.0062681637	0.011176842	0.98255485
557	HATE	HATE	0.5557608	0.3392314	0.10500774
558	HATE	HATE	0.56160235	0.34237665	0.09602096
559	PRFN	PRFN	0.0062194113	0.011464094	0.9823166
560	PRFN	PRFN	0.005628147	0.016554449	0.9778174
561	OFFN	HATE	0.5035506	0.3631651	0.13328426
562	HATE	OFFN	0.31761268	0.40889385	0.27349356
563	PRFN	PRFN	0.010816755	0.015990991	0.97319233
564	PRFN	PRFN	0.0067899	0.018333124	0.97487694
565	HATE	HATE	0.46748096	0.39480704	0.13771191
566	HATE	HATE	0.5492328	0.3426266	0.10814073
567	PRFN	PRFN	0.006021237	0.012270339	0.98170835
568	PRFN	PRFN	0.005792017	0.016577965	0.97762996
569	OFFN	HATE	0.53123367	0.35853884	0.11022753
570	OFFN	PRFN	0.039732058	0.42097992	0.53928804
571	HATE	HATE	0.5124186	0.34690896	0.14067242
572	HATE	HATE	0.5026897	0.36827785	0.12903248
573	PRFN	PRFN	0.0071261576	0.011574405	0.9812996
574	HATE	HATE	0.53143066	0.38564667	0.082922794
575	OFFN	PRFN	0.076213375	0.28014097	0.6436456
576	OFFN	HATE	0.53767604	0.37942016	0.0829039
577	OFFN	PRFN	0.036965307	0.13986629	0.8231684
578	OFFN	HATE	0.4969296	0.4449088	0.058161687
579	HATE	HATE	0.5288018	0.34755906	0.12363906
580	HATE	HATE	0.53729296	0.33255997	0.13014695
581	HATE	HATE	0.46870518	0.4147172	0.11657764
582	HATE	HATE	0.5307829	0.35016653	0.11905056
583	PRFN	PRFN	0.0062450785	0.010902309	0.98285264
584	HATE	HATE	0.55458766	0.37221068	0.07320155
585	HATE	HATE	0.51404893	0.4123583	0.07359276
586	HATE	HATE	0.5571442	0.34180412	0.10105164
587	OFFN	HATE	0.44445434	0.4437949	0.11175079
588	HATE	HATE	0.4992695	0.40629855	0.09443196
589	HATE	HATE	0.5574041	0.35219723	0.09039862
590	OFFN	PRFN	0.018304568	0.11665577	0.86503965
591	HATE	OFFN	0.379568	0.5168444	0.10358758
592	PRFN	PRFN	0.00652944	0.010613798	0.98285687
593	OFFN	OFFN	0.45932627	0.46121657	0.07945731
594	PRFN	PRFN	0.008064521	0.015959036	0.97597647
595	PRFN	PRFN	0.0075741964	0.013355514	0.97907037
596	OFFN	OFFN	0.3887783	0.56187475	0.04934691
597	OFFN	HATE	0.47688732	0.44626123	0.07685143
598	PRFN	PRFN	0.007907886	0.014545696	0.97754633
599	HATE	PRFN	0.07725842	0.2240103	0.6987313
600	PRFN	PRFN	0.017642936	0.06966342	0.91269356
601	PRFN	PRFN	0.005863942	0.021000385	0.97313577
602	HATE	HATE	0.5466	0.3725583	0.0808417
603	PRFN	PRFN	0.0079569295	0.015279402	0.9767638
604	PRFN	PRFN	0.032134037	0.070484474	0.8973815
605	OFFN	HATE	0.5412991	0.34147626	0.1172247
606	PRFN	PRFN	0.0059885806	0.010365908	0.98364544
607	PRFN	PRFN	0.006216559	0.010552207	0.9832312
608	PRFN	OFFN	0.3922793	0.5343746	0.07334599
609	OFFN	OFFN	0.35875726	0.39959064	0.24165218
610	OFFN	HATE	0.5063469	0.40865585	0.08499734
611	PRFN	PRFN	0.005410376	0.017252581	0.97733706
612	OFFN	HATE	0.5555307	0.3397729	0.10469645
613	PRFN	PRFN	0.030590981	0.15046926	0.8189398
614	OFFN	OFFN	0.37314022	0.51429397	0.11256595
615	OFFN	OFFN	0.3186142	0.524773	0.15661278
616	OFFN	HATE	0.55217063	0.34251204	0.10531731
617	OFFN	OFFN	0.4078008	0.49443185	0.097767375
618	PRFN	PRFN	0.005803302	0.013783262	0.9804135
619	OFFN	HATE	0.5515835	0.35289475	0.095521726
620	OFFN	OFFN	0.11092482	0.8271316	0.061943535
621	HATE	HATE	0.49594754	0.40495807	0.09909446
622	PRFN	HATE	0.5424969	0.36012906	0.09737405
623	PRFN	HATE	0.49658373	0.4130071	0.09040918
624	PRFN	PRFN	0.013018164	0.041619446	0.9453624
625	PRFN	PRFN	0.067355506	0.31953222	0.6131123
626	OFFN	PRFN	0.0460418	0.19947426	0.754484
627	OFFN	HATE	0.50378877	0.4102333	0.08597792
628	PRFN	PRFN	0.009543609	0.04588273	0.94457364
629	PRFN	PRFN	0.0063562165	0.012163355	0.9814804
630	PRFN	PRFN	0.007291724	0.011510631	0.98119754
631	OFFN	OFFN	0.19596478	0.74228597	0.061749235
632	PRFN	PRFN	0.007612889	0.023135021	0.96925193
633	OFFN	HATE	0.47903863	0.39254808	0.12841332
634	OFFN	OFFN	0.37962356	0.5134357	0.1069407
635	PRFN	PRFN	0.007762962	0.022065114	0.97017187
636	PRFN	OFFN	0.41690978	0.42879513	0.15429518
637	HATE	HATE	0.547291	0.36599433	0.08671466
638	PRFN	PRFN	0.0064720325	0.011622859	0.9819052
639	OFFN	OFFN	0.18581526	0.76191634	0.052268412
640	PRFN	PRFN	0.0056751594	0.01056812	0.9837569
641	OFFN	OFFN	0.19136685	0.7373939	0.071239255
642	OFFN	OFFN	0.25739735	0.6217769	0.12082577
643	OFFN	PRFN	0.022726653	0.1167504	0.8605229
644	OFFN	OFFN	0.15018865	0.7082385	0.14157295
645	OFFN	OFFN	0.093162455	0.8178827	0.08895473
646	OFFN	PRFN	0.026101844	0.118356116	0.85554206
647	OFFN	HATE	0.56641895	0.34550047	0.08808056
648	OFFN	HATE	0.5345866	0.390559	0.074854314
649	OFFN	OFFN	0.39530617	0.5230163	0.0816775
650	HATE	HATE	0.49340117	0.36924985	0.1373489
651	PRFN	PRFN	0.00900045	0.017044486	0.9739551
652	PRFN	PRFN	0.0068427487	0.012505198	0.9806519
653	PRFN	PRFN	0.005408349	0.010022484	0.9845692
654	OFFN	HATE	0.55171454	0.35940582	0.08887962
655	HATE	HATE	0.5458883	0.35833314	0.095778555
656	OFFN	HATE	0.4531731	0.43417206	0.112654895
657	PRFN	PRFN	0.005469664	0.010120226	0.98441005
658	PRFN	PRFN	0.013206207	0.042719897	0.94407386
659	OFFN	HATE	0.5093132	0.3600916	0.13059522
660	PRFN	PRFN	0.010101091	0.028461693	0.9614373
661	PRFN	PRFN	0.04019281	0.39941043	0.56039673
662	OFFN	HATE	0.49111268	0.37774563	0.13114169
663	PRFN	PRFN	0.007090588	0.026156321	0.96675295
664	HATE	HATE	0.4530587	0.40353483	0.14340647
665	HATE	HATE	0.5295056	0.3786961	0.09179826
666	PRFN	PRFN	0.00661389	0.015483421	0.9779027
667	PRFN	PRFN	0.005357805	0.013526709	0.98111546
668	PRFN	PRFN	0.049482867	0.17947394	0.77104324
669	PRFN	PRFN	0.0133418795	0.07052364	0.9161345
670	PRFN	PRFN	0.012656009	0.045625005	0.941719
671	PRFN	PRFN	0.016316729	0.11738397	0.8662993
672	OFFN	HATE	0.53258204	0.34644616	0.12097179
673	HATE	HATE	0.5519275	0.3528563	0.0952162
674	HATE	HATE	0.50632745	0.38801575	0.10565681
675	PRFN	PRFN	0.006659895	0.011868415	0.9814718
676	HATE	HATE	0.54591143	0.3690045	0.085084096
677	PRFN	PRFN	0.0052570053	0.010948591	0.9837944
678	HATE	HATE	0.48171386	0.3919115	0.12637466
679	PRFN	PRFN	0.013652908	0.047520112	0.9388271
680	OFFN	OFFN	0.2066079	0.73523915	0.05815298
681	PRFN	PRFN	0.006505185	0.012196227	0.9812986
682	HATE	HATE	0.5544975	0.34836534	0.097137265
683	PRFN	PRFN	0.0060137855	0.011379794	0.9826064
684	OFFN	HATE	0.4952864	0.43338555	0.07132811
685	OFFN	OFFN	0.46258384	0.47646046	0.06095567
686	OFFN	OFFN	0.4470704	0.46705094	0.08587856
687	PRFN	PRFN	0.0056402553	0.012548115	0.9818116
688	OFFN	HATE	0.47517452	0.39587408	0.12895148
689	OFFN	PRFN	0.06096442	0.26806328	0.6709723
690	OFFN	OFFN	0.22479504	0.49087918	0.2843259
691	OFFN	OFFN	0.41502112	0.53027135	0.054707494
692	OFFN	OFFN	0.414986	0.45737347	0.12764055
693	PRFN	PRFN	0.007302354	0.012724217	0.97997344
694	OFFN	OFFN	0.12335978	0.7949279	0.08171232
695	OFFN	HATE	0.53838605	0.3778667	0.0837473
696	OFFN	HATE	0.5226702	0.3806375	0.096692234
697	OFFN	OFFN	0.3289895	0.4472748	0.22373566
698	PRFN	PRFN	0.0058462135	0.0116945235	0.9824593
699	OFFN	HATE	0.5333338	0.37210888	0.09455734
700	PRFN	OFFN	0.20018688	0.6898654	0.10994777
701	OFFN	HATE	0.44213706	0.4258527	0.13201019
702	PRFN	PRFN	0.0056635216	0.010138784	0.9841977
703	OFFN	OFFN	0.39225838	0.54675466	0.06098687
704	OFFN	HATE	0.49750748	0.44577345	0.05671908
705	OFFN	OFFN	0.39739656	0.50756377	0.095039725
706	OFFN	HATE	0.5041472	0.4150303	0.08082253
707	PRFN	HATE	0.44679546	0.4244731	0.12873147
708	PRFN	PRFN	0.014356517	0.04363455	0.9420089
709	HATE	HATE	0.5359621	0.35861355	0.105424285
710	PRFN	PRFN	0.0053544673	0.009585668	0.9850599
711	HATE	OFFN	0.36614388	0.42101708	0.21283916
712	PRFN	PRFN	0.012328947	0.062382776	0.9252884
713	OFFN	HATE	0.5228721	0.4001753	0.07695267
714	HATE	HATE	0.5093509	0.40258017	0.08806884
715	HATE	HATE	0.49395645	0.43359086	0.07245264
716	PRFN	PRFN	0.008276376	0.0153493155	0.9763742
717	OFFN	HATE	0.50805986	0.36417714	0.127763
718	OFFN	PRFN	0.039958354	0.15698467	0.803057
719	PRFN	PRFN	0.010249255	0.03576795	0.95398283
720	OFFN	HATE	0.46299356	0.39749312	0.13951328
721	OFFN	OFFN	0.30226818	0.6039356	0.09379628
722	PRFN	PRFN	0.010868943	0.03716552	0.95196545
723	PRFN	PRFN	0.011682607	0.021161098	0.9671564
724	PRFN	PRFN	0.02949528	0.09779199	0.87271273
725	OFFN	HATE	0.4633427	0.45839882	0.07825848
726	PRFN	PRFN	0.08497209	0.19699706	0.71803087
727	PRFN	PRFN	0.0061860015	0.020814382	0.9729996
728	PRFN	PRFN	0.0056641265	0.013404021	0.9809318
729	HATE	HATE	0.5029417	0.3690656	0.12799257
730	HATE	HATE	0.5643871	0.35679114	0.07882172
731	OFFN	OFFN	0.14663044	0.68493515	0.16843449
732	OFFN	HATE	0.4529935	0.40694484	0.14006162
733	OFFN	OFFN	0.27576977	0.52849746	0.1957328
734	PRFN	PRFN	0.005774126	0.01034773	0.98387814
735	PRFN	PRFN	0.00552578	0.010066576	0.9844077
736	PRFN	PRFN	0.005194174	0.01196805	0.98283786
737	OFFN	OFFN	0.4099187	0.47003874	0.12004258
738	HATE	HATE	0.50446916	0.36505848	0.13047229
739	OFFN	PRFN	0.066270515	0.46471813	0.46901137
740	PRFN	PRFN	0.005412038	0.009865429	0.9847225
741	OFFN	HATE	0.5150736	0.3900244	0.09490203
742	OFFN	HATE	0.5268498	0.41194832	0.06120189
743	PRFN	PRFN	0.022087747	0.12117045	0.8567418
744	OFFN	OFFN	0.36193317	0.58585477	0.052212015
745	OFFN	HATE	0.47469443	0.4725725	0.05273312
746	OFFN	HATE	0.5699601	0.3686726	0.061367203
747	OFFN	PRFN	0.027631983	0.19265336	0.7797146
748	HATE	PRFN	0.0074403957	0.015000786	0.9775589
749	OFFN	OFFN	0.36409223	0.5206356	0.11527214
750	PRFN	PRFN	0.007835048	0.013968289	0.9781968
751	PRFN	PRFN	0.0065799234	0.0258679	0.9675522
752	OFFN	HATE	0.5712544	0.32644603	0.102299646
753	PRFN	PRFN	0.007864502	0.0132160345	0.97891957
754	HATE	HATE	0.54808164	0.36908725	0.08283103
755	HATE	HATE	0.49626726	0.32901874	0.17471397
756	OFFN	OFFN	0.23631468	0.62445503	0.13923028
757	PRFN	PRFN	0.030387271	0.13822256	0.8313902
758	OFFN	OFFN	0.4321461	0.5084493	0.059404645
759	PRFN	PRFN	0.005466895	0.010055452	0.98447764
760	OFFN	OFFN	0.1339646	0.78108686	0.084948495
761	OFFN	OFFN	0.19026421	0.72713387	0.08260185
762	PRFN	PRFN	0.006484302	0.025408523	0.9681071
763	OFFN	PRFN	0.0129283415	0.06933038	0.9177413
764	OFFN	OFFN	0.2667962	0.67467386	0.05853
765	PRFN	PRFN	0.007210358	0.015350867	0.9774386
766	PRFN	PRFN	0.0063932096	0.010905267	0.98270154
767	OFFN	HATE	0.48113772	0.3761517	0.14271066
768	PRFN	PRFN	0.006602748	0.011493798	0.9819034
769	OFFN	HATE	0.5196461	0.3730112	0.10734267
770	PRFN	PRFN	0.0055338987	0.009976386	0.9844896
771	OFFN	OFFN	0.2518776	0.58962744	0.15849489
772	OFFN	HATE	0.44578418	0.35205966	0.20215608
773	OFFN	PRFN	0.01682638	0.09480581	0.8883679
774	PRFN	PRFN	0.0060881395	0.01097662	0.98293513
775	OFFN	HATE	0.52153444	0.4039477	0.07451772
776	OFFN	OFFN	0.074480206	0.7060354	0.21948431
777	HATE	HATE	0.49656734	0.42706972	0.07636296
778	OFFN	HATE	0.46471187	0.4496791	0.085609
779	OFFN	OFFN	0.35771456	0.42504647	0.21723898
780	PRFN	PRFN	0.005671929	0.010193658	0.9841343
781	PRFN	PRFN	0.006203784	0.010707081	0.9830891
782	PRFN	PRFN	0.006545426	0.010970943	0.9824836
783	OFFN	OFFN	0.40015382	0.55757934	0.042266704
784	PRFN	PRFN	0.028972814	0.09370122	0.87732595
785	OFFN	OFFN	0.11310612	0.79717726	0.08971673
786	OFFN	OFFN	0.39702842	0.49429107	0.10868055
787	OFFN	HATE	0.4787226	0.42559516	0.095682144
788	HATE	OFFN	0.3520875	0.5557954	0.09211715
789	OFFN	OFFN	0.053692378	0.705615	0.2406927
790	OFFN	HATE	0.46469295	0.4547508	0.080556236
791	PRFN	PRFN	0.021646516	0.08834851	0.89000493
792	HATE	HATE	0.5613508	0.350632	0.088017076
793	OFFN	OFFN	0.29335642	0.64864933	0.05799421
794	HATE	HATE	0.5399967	0.35337508	0.10662822
795	OFFN	OFFN	0.11340517	0.7770945	0.10950035
796	OFFN	PRFN	0.04720961	0.13673784	0.81605256
797	HATE	OFFN	0.35325912	0.54354167	0.103199184
798	OFFN	OFFN	0.30957484	0.6492735	0.04115168
799	OFFN	HATE	0.54280317	0.38037685	0.076820046
800	HATE	OFFN	0.4288665	0.51968646	0.051447086
801	PRFN	PRFN	0.007238623	0.01489499	0.97786635
802	PRFN	PRFN	0.0073112315	0.012156154	0.9805327
803	PRFN	PRFN	0.00719515	0.014176572	0.97862834
804	PRFN	PRFN	0.0072500403	0.0126868235	0.98006314
805	PRFN	PRFN	0.0059942286	0.017056918	0.9769487
806	PRFN	PRFN	0.005416649	0.014638097	0.9799454
807	PRFN	PRFN	0.005961275	0.013245983	0.9807927
808	PRFN	PRFN	0.0060836473	0.010994106	0.98292226
809	PRFN	PRFN	0.012815957	0.032794427	0.9543896
810	OFFN	OFFN	0.09374399	0.7907209	0.115535125
811	PRFN	PRFN	0.0057055	0.018454498	0.97584015
812	PRFN	PRFN	0.0055827084	0.009920713	0.98449665
813	OFFN	OFFN	0.40943992	0.5077636	0.082796484
814	PRFN	PRFN	0.015710609	0.050466686	0.9338228
815	PRFN	PRFN	0.005416375	0.009449299	0.98513436
816	OFFN	HATE	0.47646916	0.44394365	0.07958702
817	PRFN	PRFN	0.006681388	0.010700701	0.98261786
818	PRFN	PRFN	0.005411181	0.0099687865	0.9846199
819	HATE	HATE	0.4741765	0.30102888	0.22479467
820	PRFN	PRFN	0.007060887	0.026220234	0.96671885
821	OFFN	HATE	0.52904767	0.3626416	0.10831085
822	OFFN	OFFN	0.41269076	0.44478554	0.14252374
823	PRFN	PRFN	0.009499836	0.05001756	0.9404825
824	OFFN	OFFN	0.28360274	0.6561434	0.06025379
825	OFFN	HATE	0.5170054	0.3706429	0.11235169
826	OFFN	OFFN	0.38651255	0.5252305	0.088256925
827	HATE	HATE	0.48737794	0.43836266	0.0742594
828	PRFN	PRFN	0.0075170887	0.0135122165	0.9789707
829	PRFN	PRFN	0.0057238336	0.019705538	0.97457063
830	OFFN	HATE	0.565426	0.3484159	0.08615813
831	OFFN	HATE	0.50621223	0.36100918	0.13277861
832	PRFN	PRFN	0.006731839	0.022140862	0.9711272
833	OFFN	HATE	0.5230806	0.3988371	0.07808225
834	OFFN	OFFN	0.11122269	0.824431	0.06434639
835	PRFN	PRFN	0.024501864	0.09169731	0.8838009
836	HATE	HATE	0.5830033	0.32722715	0.08976958
837	HATE	PRFN	0.008040997	0.014460454	0.97749853
838	OFFN	OFFN	0.2884898	0.51301926	0.19849092
839	OFFN	HATE	0.5003253	0.42216772	0.0775069
840	OFFN	HATE	0.5583864	0.34554246	0.096071064
841	OFFN	HATE	0.5388367	0.35709888	0.104064345
842	PRFN	PRFN	0.013374429	0.050637145	0.9359885
843	PRFN	PRFN	0.0071311477	0.021631539	0.9712374
844	PRFN	PRFN	0.016164897	0.068607315	0.91522783
845	OFFN	OFFN	0.08456487	0.7030991	0.21233605
846	HATE	HATE	0.5142852	0.41816804	0.067546844
847	OFFN	HATE	0.47098306	0.4689859	0.06003099
848	HATE	HATE	0.52307206	0.3784871	0.098440886
849	HATE	HATE	0.5266324	0.3401694	0.1331982
850	PRFN	PRFN	0.014363886	0.07397503	0.91166097
851	PRFN	PRFN	0.005552086	0.010312274	0.98413575
852	OFFN	OFFN	0.07588563	0.7321415	0.1919729
853	PRFN	PRFN	0.0057775686	0.011599882	0.98262256
854	OFFN	OFFN	0.39559677	0.39721158	0.20719159
855	OFFN	OFFN	0.15976845	0.68199366	0.15823795
856	PRFN	PRFN	0.0056971977	0.009877409	0.9844253
857	PRFN	PRFN	0.0053235125	0.009415593	0.98526096
858	OFFN	HATE	0.495911	0.4531422	0.050946888
859	HATE	HATE	0.5260241	0.37243876	0.10153702
860	PRFN	PRFN	0.006427702	0.020913675	0.97265863
861	OFFN	OFFN	0.097058415	0.6753288	0.22761269
862	OFFN	OFFN	0.20624925	0.7412407	0.05251009
863	OFFN	HATE	0.50486976	0.36081007	0.13432033
864	OFFN	HATE	0.50925475	0.39336118	0.09738406
865	PRFN	PRFN	0.006123432	0.011511965	0.98236465
866	PRFN	PRFN	0.008313393	0.027077382	0.9646092
867	HATE	OFFN	0.453277	0.48839495	0.058328148
868	OFFN	OFFN	0.109937705	0.8077127	0.082349606
869	HATE	HATE	0.5693007	0.34864575	0.082053535
870	PRFN	PRFN	0.0052051703	0.013096246	0.9816985
871	OFFN	OFFN	0.45060655	0.4970597	0.05233375
872	HATE	PRFN	0.033343617	0.14734353	0.8193128
873	OFFN	HATE	0.5414863	0.35466617	0.103847526
874	HATE	HATE	0.57606435	0.34780005	0.07613563
875	HATE	HATE	0.5572243	0.3699419	0.07283374
876	OFFN	PRFN	0.049314696	0.44147867	0.5092067
877	OFFN	HATE	0.48776677	0.38316026	0.12907295
878	PRFN	PRFN	0.010611415	0.032124553	0.95726395
879	OFFN	PRFN	0.046372186	0.2335966	0.7200312
880	PRFN	PRFN	0.005583888	0.010760238	0.9836558
881	PRFN	PRFN	0.029583879	0.09612424	0.87429196
882	OFFN	HATE	0.5135381	0.41156414	0.07489768
883	OFFN	PRFN	0.026944553	0.13149278	0.8415627
884	HATE	HATE	0.5332021	0.38617402	0.08062391
885	HATE	HATE	0.5716645	0.3206814	0.10765407
886	OFFN	HATE	0.47268367	0.3855232	0.1417931
887	OFFN	OFFN	0.059871446	0.69738364	0.24274498
888	OFFN	OFFN	0.19757	0.7445824	0.05784751
889	OFFN	OFFN	0.41924557	0.5278941	0.05286033
890	PRFN	PRFN	0.019549439	0.07611505	0.90433556
891	PRFN	PRFN	0.006032454	0.00968337	0.9842843
892	PRFN	PRFN	0.03644655	0.14114289	0.82241046
893	OFFN	OFFN	0.13238268	0.7921137	0.07550358
894	HATE	HATE	0.52386236	0.37102345	0.10511415
895	OFFN	HATE	0.52366334	0.39445564	0.081881054
896	PRFN	PRFN	0.0077250646	0.020702673	0.9715723
897	PRFN	PRFN	0.005529296	0.009298313	0.98517245
898	HATE	OFFN	0.45622742	0.48007903	0.06369345
899	PRFN	PRFN	0.026872072	0.10811557	0.8650124
900	HATE	HATE	0.51256347	0.28760913	0.19982743
901	PRFN	PRFN	0.010316651	0.022429386	0.9672539
902	HATE	HATE	0.46604148	0.26726368	0.26669484
903	PRFN	PRFN	0.021299606	0.07294157	0.90575874
904	OFFN	OFFN	0.38930693	0.5461898	0.064503305
905	OFFN	HATE	0.551869	0.35259905	0.09553191
906	OFFN	OFFN	0.24438	0.6719865	0.083633445
907	OFFN	HATE	0.55071634	0.35357222	0.09571146
908	PRFN	PRFN	0.0069460734	0.011072273	0.9819818
909	PRFN	PRFN	0.005849228	0.0195076	0.9746432
910	HATE	HATE	0.5499999	0.36371112	0.08628897
911	OFFN	OFFN	0.1623382	0.78476566	0.052896187
912	PRFN	PRFN	0.005959121	0.009363879	0.98467696
913	OFFN	OFFN	0.3703131	0.5791992	0.050487686
914	PRFN	OFFN	0.07376526	0.6427242	0.28351045
915	PRFN	PRFN	0.0061259726	0.00995065	0.98392344
916	PRFN	PRFN	0.0069399322	0.019436996	0.9736231
917	PRFN	PRFN	0.01730287	0.050574694	0.93212247
918	OFFN	HATE	0.5238742	0.40206802	0.0740577
919	OFFN	OFFN	0.19412425	0.7013389	0.104536824
920	PRFN	PRFN	0.0052801077	0.01278239	0.9819375
921	PRFN	PRFN	0.0055279094	0.010317876	0.9841543
922	HATE	PRFN	0.010721278	0.03873712	0.9505416
923	PRFN	PRFN	0.0061977464	0.021583753	0.97221833
924	PRFN	PRFN	0.0067017614	0.0113859065	0.98191226
925	PRFN	PRFN	0.0067919525	0.026969226	0.96623886
926	PRFN	PRFN	0.010356669	0.016031876	0.9736115
927	PRFN	PRFN	0.005900827	0.011467243	0.9826319
928	PRFN	PRFN	0.0063712522	0.011116908	0.98251176
929	OFFN	HATE	0.45757768	0.386739	0.15568344
930	OFFN	PRFN	0.014285675	0.099792525	0.8859218
931	PRFN	PRFN	0.006645433	0.016909499	0.976445
932	PRFN	PRFN	0.0058149053	0.0125236735	0.9816613
933	OFFN	PRFN	0.008813181	0.03551773	0.95566905
934	PRFN	PRFN	0.013040928	0.078352235	0.9086068
935	PRFN	PRFN	0.006275883	0.010563162	0.98316085
936	PRFN	PRFN	0.0059423116	0.01933496	0.9747226
